index,origin,title,inputime,summary,link
1,新华网,王晨与尼日尔国民议会第一副议长卡拉举行视频会晤,1649293833000,感谢尼方在<em>台湾</em>、涉港、涉疆、人权等问题上给予中方的坚定支持。    4月6日，中共中央政治局委员、全国人大常委会副委员长王晨在京与尼日尔国民议会第一副议长卡拉举行视频会晤。,http://npclz.people.cn/n1/2022/0407/c441058-32393369.html
2,新华网,王晨与尼日尔国民议会第一副议长卡拉举行视频会晤,1649246527000,感谢尼方在<em>台湾</em>、涉港、涉疆、人权等问题上给予中方的坚定支持。  卡拉说，尼日尔坚定地和中国站在一起。感谢中方给予尼方多方面重要支持。,http://cpc.people.com.cn/n1/2022/0406/c64094-32392902.html
3,新华网,王晨与尼日尔国民议会第一副议长卡拉举行视频会晤,1649246147000,感谢尼方在<em>台湾</em>、涉港、涉疆、人权等问题上给予中方的坚定支持。  卡拉说，尼日尔坚定地和中国站在一起。感谢中方给予尼方多方面重要支持。,http://politics.people.com.cn/n1/2022/0406/c1001-32392899.html
4,人民网-贵州频道,贵州织金：兴产业 拓富路 助振兴,1649232804000,公司负责人谢伟兼任织金县皂角产业商会会长，他介绍，加工过的皂角米有“软黄金”之称，药食两用，深受消费者喜爱，该公司产品远销中国香港、<em>台湾</em>以及东南亚国家和地区。,http://gz.people.com.cn/n2/2022/0406/c399339-35210504.html
5,人民网-陕西频道,西安碑林海峡两岸临书展开幕 121件优秀作品展出,1649230666000,人民网西安4月6日电（李志强）4月6日，“临古开新 共书辉煌——西安碑林海峡两岸临书展”在西安开幕，来自海峡两岸书法爱好者的121件优秀临书作品，将在西安碑林博物馆集中展出1个月，并计划在年内到<em>台湾</em>进行巡展本次活动由中国宋庆龄基金会和陕西省文物交流协会指导，由西安碑林博物馆和中华翰维文化推广协会共同承办，面向海峡两岸各界人士，共征集临书作品1600余件，经专家认真遴选，分中学组、大学组、社会组等3个组别，评出获奖作品101件，其中，大陆作品51件，<em>台湾</em>作品,http://sn.people.com.cn/n2/2022/0406/c226647-35210423.html
6,人民网-人民日报,海峡两岸清明共祭轩辕黄帝,1649214372000,典礼以线上举办为主，通过电视及多个网络平台直播，与<em>台湾</em>遥祭视频连线点同步举行。  上午9时50分，典礼正式开始。,http://nx.people.com.cn/n2/2022/0406/c192474-35210078.html
7,北京日报,南半球火山喷发对北半球气候影响大吗,1649207570000,同年我国史书上记录中国出现了嘉庆饥荒，南方多地出现异常雨雪天气，如农历七月，安徽、江西出现飞雪，<em>台湾</em>新竹冰坚寸余；农历八月，云南天气忽然寒冷如冬。  　　,http://finance.people.com.cn/n1/2022/0406/c1004-32392415.html
8,人民网-人民日报,海峡两岸清明共祭轩辕黄帝,1649207350000,典礼以线上举办为主，通过电视及多个网络平台直播，与<em>台湾</em>遥祭视频连线点同步举行。  　　上午9时50分，典礼正式开始。,http://gs.people.com.cn/n2/2022/0406/c183357-35209685.html
9,人民网－《人民日报海外版》,民进党“反中”骗术又穿帮了（日月谈）,1649207238000,　　民进党籍“立委”林楚茵近日在对<em>台湾</em>安全部门负责人陈明通提出质询时声称，大陆通过抖音、小红书等社交平台，用生活化的方式“渗透<em>台湾</em>年轻人”，进行“认知作战”。大陆社交媒体、影视剧等受到岛内民众喜爱，民进党每每如临大敌，刻意破坏两岸交流，其“逢中必反”的拙劣骗术，既侮辱<em>台湾</em>民众智商，又伤害<em>台湾</em>民众利益，注定不会得逞。　　林楚茵曾于两年前质疑大陆影音平台爱奇艺“未经许可进入<em>台湾</em>市场”，随即被发现在<em>台湾</em>立法机构开会时观看爱奇艺。工作期间都不忘摸鱼追剧，她的“反中”大戏可算是穿了帮。但当林楚茵们以政客面目示人时，却立马对同样受用的“小确幸”乱泼污水，只能说明他们凡事只会政治操弄，早已远离<em>台湾</em>百姓生活，早已背弃<em>台湾</em>百姓的利益福祉。　　他们抛出所谓“认知作战”，企图蒙蔽<em>台湾</em>民众，制造“信息茧房”，煽动敌意、仇恨和对立，最终损害的是<em>台湾</em>民众特别是<em>台湾</em>青年的发展空间和利益。　　,http://sc.people.com.cn/n2/2022/0406/c345460-35209675.html
10,人民网－人民日报海外版,温台两地“云端”举办信俗文化交流,1649206572000,　　本报温州电　（江妙琼）以“天瑞地安·福牵两岸”为主题的温台信俗文化交流活动在浙江温州瑞安和<em>台湾</em>南投集集两地同步举行。近年来，温州立足与<em>台湾</em>地缘相近、人缘相亲、语言相通、民俗相近的优势，广泛开展温台两地文化、旅游、教育、信俗等领域交流，举办各类交流活动超过300场次，参与台胞超过1万人次，已经形成了如两岸半屏山文化、两岸妈祖信俗文化,http://ent.people.com.cn/n1/2022/0406/c1012-32392330.html
