index,origin,title,inputime,summary,link
1,新华网,全国人大外事委员会发言人就美国“2023财年国防授权法案”涉华消极条款发表谈话,1671875315000,世界上只有一个中国，台湾是中国领土不可分割的一部分，中华人民共和国政府是代表全中国的唯一合法政府。台湾除了作为中国的一部分，没有其他国际法地位。这既是不容改变的历史和法理事实，也是不容挑战的现状。美方在中美三个联合公报中，就台湾问题作出过严肃承诺。美方无权将国内法凌驾于国际法之上，更不得借此干涉中国内政。,http://politics.people.com.cn/n1/2022/1224/c1001-32593021.html
2,新华网,外交部发言人就美签署“2023财年国防授权法案”答记者问,1671860123000,台湾是中国的台湾，中国内政不容任何外来干涉。美方应立即停止搞“以台制华”，停止虚化、掏空、歪曲一个中国原则，不要在错误和危险的道路上越走越远。  　　,http://world.people.com.cn/n1/2022/1224/c1002-32592984.html
3,三明日报,三明市领导到市农业农村局调研,1671853153000,要加快乡村建设，坚持因地制宜、注重实效，统筹农村基础设施和公共服务布局，提高各类涉农资金使用效益，探索更多可复制、可持续的乡村建设经验，扎实推进海峡两岸乡村融合发展试验区建设，吸引更多台湾青年来三明参与乡建乡创,http://fj.people.com.cn/n2/2022/1224/c181466-40242411.html
4,人民网－人民日报,王毅应约同美国国务卿布林肯通电话,1671846412000,美方继续奉行一个中国政策，不支持台湾“独立”。,http://sh.people.com.cn/n2/2022/1224/c134768-40242293.html
5,人民网－《人民日报》,不忘合作初心 携手共谱新篇,1671841344000,另一方面，深化两岸融合发展、凝聚两岸同胞共识，始终把争取台湾民心和发展壮大台湾爱国统一力量放在重要位置。”,http://hb.people.com.cn/n2/2022/1224/c194063-40242052.html
6,人民网－人民日报海外版,两岸雕刻艺术师“云切磋”,1671841156000,泉州市总工会党组书记、常务副主席韩卫华说，疫情虽然给两岸职工面对面交流带来困难，但在各方努力下，今年的职工技能竞赛采取线上形式切磋技艺，台湾职工参赛热情高涨，报名人数创下历届新高。　　“希望通过这次活动，让台湾朋友们感受到浓厚的乡情，让更多泉台两地的能工巧匠们成为好朋友、好伙伴。”,http://ent.people.com.cn/n1/2022/1224/c1012-32592863.html
7,人民网－人民日报,王毅应约同美国国务卿布林肯通电话,1671840126000,美方继续奉行一个中国政策，不支持台湾“独立”。  《 人民日报 》（ 2022年12月24日 02 版）,http://cpc.people.com.cn/n1/2022/1224/c64094-32592836.html
8,人民网－人民日报,不忘合作初心 携手共谱新篇,1671840075000,另一方面，深化两岸融合发展、凝聚两岸同胞共识，始终把争取台湾民心和发展壮大台湾爱国统一力量放在重要位置。”,http://cpc.people.com.cn/n1/2022/1224/c64387-32592835.html
9,人民网－人民日报海外版,非居民长期旅客怎样办理自用物品入境手续（海关答疑）,1671829911000,“身份证件”是指中华人民共和国主管部门颁发的《外国（地区）企业常驻代表机构工作证》、《中华人民共和国外国人工作许可证》等证件，以及进出境使用的护照、《港澳居民来往内地通行证》、《台湾居民来往大陆通行证》“长期居留证件”是指有效期一年及以上的《中华人民共和国外国人居留许可》、《港澳居民来往内地通行证》、《台湾居民来往大陆通行证》等准予在境内长期居留的证件。　　,http://finance.people.com.cn/n1/2022/1224/c1004-32592817.html
10,人民网－人民日报,王毅应约同美国国务卿布林肯通电话,1671829517000,美方继续奉行一个中国政策，不支持台湾“独立”。 　　《 人民日报 》（ 2022年12月24日 02 版）,http://world.people.com.cn/n1/2022/1224/c1002-32592788.html
11,人民网－人民日报,不忘合作初心 携手共谱新篇,1671829505000,另一方面，深化两岸融合发展、凝聚两岸同胞共识，始终把争取台湾民心和发展壮大台湾爱国统一力量放在重要位置。”　　,http://politics.people.com.cn/n1/2022/1224/c1001-32592785.html
