index,origin,title,inputime,summary,link
1,人民网－人民日报,在新中国史上具有里程碑意义（深入学习贯彻习近平新时代中国特色社会主义思想）,1662682116000,在<em>台湾</em>、涉港、涉疆、涉藏、涉海、人权等问题上敢于亮剑、坚决斗争，有效维护国家核心利益，为国家发展创造有利外部环境。,http://dangjian.people.com.cn/n1/2022/0909/c117092-32522878.html
2,人民网－人民日报,在新中国史上具有里程碑意义（深入学习贯彻习近平新时代中国特色社会主义思想）,1662674623000,在<em>台湾</em>、涉港、涉疆、涉藏、涉海、人权等问题上敢于亮剑、坚决斗争，有效维护国家核心利益，为国家发展创造有利外部环境。　　,http://opinion.people.com.cn/n1/2022/0909/c1003-32522764.html
3,人民网－人民日报,新时代10年的伟大变革,1662674623000,在<em>台湾</em>、涉港、涉疆、涉藏、涉海、人权等问题上敢于亮剑、坚决斗争，有效维护国家核心利益，为国家发展创造有利外部环境。  　　,http://opinion.people.com.cn/n1/2022/0909/c1003-32522763.html
4,人民网-人民日报,人民日报整版观察：新时代10年的伟大变革,1662674041000,在<em>台湾</em>、涉港、涉疆、涉藏、涉海、人权等问题上敢于亮剑、坚决斗争，有效维护国家核心利益，为国家发展创造有利外部环境。  　　,http://opinion.people.com.cn/n1/2022/0909/c1003-32522719.html
5,人民网-环球时报,包围中国？“美国在这些方面许诺是零”,1662626657000,据报道，<em>台湾</em>曾表示有兴趣加入该框架，但未被接纳。  　　美国贸易代表办公室和美国商务部此前发布消息称，即将举行的会议将由美国贸易代表戴琪和美国商务部长吉娜·雷蒙多主持，目标是就正式进入谈判达成一致。,http://world.people.com.cn/n1/2022/0908/c1002-32522592.html
6,人民网－云南频道,楚雄公安：为“平安楚雄”建设贡献公安力量,1662620365000,投放自助申领和取证机10台，开展24小时自助受理办证和取证服务；先后推出车检、驾考、号牌管理、事故处理以及互联网平台服务等69项交管改革；出入境管理部门共受理普通护照16万余人次、港澳通行证及签注6.6万余人次，往来<em>台湾</em>通行证,http://yn.people.com.cn/n2/2022/0908/c372450-40116703.html
7,皖江在线,马鞍山慈湖高新区：非凡十年铸辉煌 踔厉奋发谱新篇,1662616032000,与此同时，十年来，慈湖高新区对欧对台合作水平得到日益提升，积极打造出对台青年创业园、<em>台湾</em>青年创新创业基地等平台载体，并赴德国、韩国等地进行招商活动，先后引进德国埃尔普、韩国和承等企业入驻，有力推动“3+,http://ah.people.com.cn/n2/2022/0908/c374164-40116600.html
8,人民网-台湾频道,第二届海峡两岸优秀影视作品云展览开幕,1662605554000,人民网北京9月8日电 （记者汪灵犀）由中华广播影视交流协会与<em>台湾</em>中华广播电视节目制作商业同业公会联合主办的“第二届海峡两岸优秀影视作品云展览”今日开幕。尽管疫情给两岸影视业造成很大冲击，许多影视制作企业生产运营遇到前所未有的困难，但两岸影视界对本次云展览报以很高热情，纷纷克服困难积极参与，共有93家机构报名参展233部3081集作品（含片花），其中大陆76家机构参展181部作品，<em>台湾</em>观众可登录本次云展览网址，或登录主办方中华广播影视交流协会、<em>台湾</em>中华广播电视节目制作商业同业公会的网站，以及中国联合展台、中国（北京）国际视听大会、福建省广播电视局、北京市广播电视局、北京电影学院、优酷,http://tw.people.com.cn/n1/2022/0908/c14657-32522376.html
9,人民网－人民日报海外版,海峡两岸（泉州）农产品采购订货会在南安举行,1662604742000,<em>台湾</em>中华两岸农渔牧经贸暨科技文化发展促进会副秘书长邱飞龙说，“农订会”开了一扇窗口，让更多民众了解<em>台湾</em>产品，希望两岸业者加深合作，推进农业经贸合作畅通。  　　,http://tw.people.com.cn/n1/2022/0908/c14657-32522357.html
10,人民网－人民日报海外版,“迁台记忆”里的家书，见证跨越两岸的骨肉情,1662604742000,兰有文的养父赵阿和，系<em>台湾</em>新竹赵榜燕的次子。1946年，因当时家中生活异常困难，时年13岁的赵阿和经父亲安排，过继到泉州惠安县崇武镇王姓商人家生活。赵阿和自从到大陆后，无时无刻不思念着<em>台湾</em>的亲人。在月朗星稀的夜晚，他常常端详着父亲的相片，望着窗外的星空发呆。1987年，台湾当局开放赴大陆探亲，在赵阿和的心中点燃了希望之火。1988年，在妻子石莲娣的鼓励和村干部的帮助下，赵阿和给<em>台湾</em>新竹的家人寄去了寻亲信。苍天不负有心人，很快，信寄到了<em>台湾</em>的赵榜燕夫妻手中。  　　40多年的思念与牵挂，化作了一封封感人至深的家书。多么希望<em>台湾</em>能够早日回归，两岸能够早日统一，不要让我的悲剧在下一代重演。”,http://tw.people.com.cn/n1/2022/0908/c14657-32522356.html
