index,origin,title,inputime,summary,link
1,人民网－浙江频道,超强台风“轩岚诺”逼近 浙江农业农村系统严阵以待,1662197442000,据中央气象台网站消息，9月3日早上5点，今年第11号台风“轩岚诺”（强台风级）的中心位于浙江省舟山市朱家尖岛南偏东方向大约860公里的台湾以东洋面上。,http://zj.people.com.cn/n2/2022/0903/c186327-40109548.html
2,人民网－上海频道,上海：提升应急响应至Ⅲ级 发布台风蓝色预警信号,1662211479000,根据观测，今年第11号台风“轩岚诺”（强台风级）的中心今天（9月3日）11时位于浙江省朱家尖岛南偏东方向约780公里的台湾以东洋面上，中心附近最大风力有14级（45米／秒），中心最低气压为950百帕，七级风圈半径,http://sh.people.com.cn/n2/2022/0903/c134768-40109646.html
3,人民网-环球时报,这样对中国，“是不折不扣的疯狂行为”,1662191717000,我们与台湾的经济和战略关系微不足道。因台海冲突而与我们最重要的、拥有核武的贸易伙伴（中国大陆）开战，既是经济上的自杀，也是不折不扣的疯狂行为。更何况，我们承认北京对该岛的主权。,http://world.people.com.cn/n1/2022/0903/c1002-32518708.html
4,环球网,事关中国！“美国此举可能引发全球性后果”,1662184683000,拜登政府变本加厉，将特朗普时期的政策武器化，同时将风险分散给其盟友——从欧盟到日本、从乌克兰到台湾。,http://world.people.com.cn/n1/2022/0903/c1002-32518691.html
5,金华日报,金华市启动防台风Ⅲ级应急响应,1662169687000,　　据金华市气象台最新预报，预计“轩岚诺”9月3日在台湾以东洋面回旋少动，逐渐转向北偏西方向移动，3日夜里移入东海海域，有可能再次加强为超强台风，并逐渐向浙江省东北部一带沿海靠近。,http://zj.people.com.cn/n2/2022/0903/c186327-40109231.html
6,新华网,2022年“月亮城杯”扬州·台湾文创设计大赛正式启动,1662169346000,新华社台北9月2日电（记者齐湘辉 岳夕彤）记者2日从台湾沈春池文教基金会获悉，2022年“月亮城杯”扬州·台湾文创设计大赛启动，即日起至10月7日面向两岸高校学生、设计工作者和企业征集稿件。本次大赛由扬州大学、扬州市职业大学、扬州台湾经济文化交流研究中心、台湾沈春池文教基金会主办。,http://tw.people.com.cn/n1/2022/0903/c14657-32518601.html
7,新华网,江苏出台条例鼓励台湾地区青年前来学习和就业创业,1662169293000,新华社南京9月2日电（记者朱国亮）《江苏省对台经济文化交流合作促进条例》9月起施行。条例明确鼓励台湾地区青年来江苏学习、就业、创业。  今年7月29日，江苏省第十三届人民代表大会常务委员会第三十一次会议审议通过《江苏省对台经济文化交流合作促进条例》。条例共46条，于9月1日起正式施行。2日，江苏省人民代表大会常务委员会就条例的贯彻实施举行了座谈会。  除促进经济、文化交流合作的举措外，条例在吸引台湾地区青年来江苏交流合作方面也出台了一系列具体举措。  在学习方面，条例支持符合条件的高等学校按照规定招收台湾地区学生，并逐步扩大台湾地区学生招收规模；支持苏台两地开展校际交流合作，构建交流合作平台，台湾地区教师可以按照规定到江苏任教。  在就业方面，条例支持台湾地区大学生来江苏见习实习，鼓励江苏企业事业单位接收台湾地区大学生见习实习；鼓励台湾地区青年来江苏就业，符合条件的台湾地区青年可以通过公开招聘到江苏高等学校、公共文化服务机构、医疗卫生机构等事业单位就业。  在创业方面，条例鼓励台湾地区青年来江苏创业，明确在江苏创业的台湾地区青年同等享受相关支持政策，同时也鼓励各类创新创业平台吸纳台湾地区青年开展创新创业活动，支持服务台湾地区青年的就业创业基地建设。  江苏吸引利用台资总量位居大陆各省份前列。截至今年6月底，江苏累计批准台资项目超过2.99万个，实际到账台资超过865亿美元。在吸引利用台资过程中，许多台湾地区青年也前来江苏学习、就业、创业。  “法治具有固根本、稳预期、利长远的作用。”江苏省人民代表大会常务委员会副主任马秋林认为，条例的施行推动了惠台利民政策落实落细，解决了在苏台胞关心的堵点难点问题，有助于引导苏台两地交流合作从经济领域向文化、社会等领域深化拓展。,http://tw.people.com.cn/n1/2022/0903/c14657-32518600.html
8,党建网微平台,习近平：牢记历史，是为了开创未来,1662168708000,——2014年7月7日，习近平在纪念全民族抗战爆发七十七周年仪式上的讲话  　　透过近代历史风云，两岸同胞深刻体会到，大陆和台湾是不可分割的命运共同体，我们的命运从来都是紧紧连在一起的。——2015年9月1日，习近平会见前来参加中国人民抗日战争暨世界反法西斯战争胜利70周年纪念活动的连战等台湾各界代表人士时的讲话  　　鉴往事，知来者。,http://politics.people.com.cn/n1/2022/0903/c1001-32518589.html
9,新华网,加蓬总统：愿同中方进一步深化全面合作伙伴关系,1662168088000,加蓬坚定奉行一个中国原则，世界上只有一个中国，台湾是中国的一部分，中华人民共和国政府是代表全中国的唯一合法政府。,http://world.people.com.cn/n1/2022/0903/c1002-32518570.html
10,广西日报,广西生物多样性和生态环境质量持续提升,1662166517000,只增长到目前的5群35只，全球仅分布于广西的白头叶猴，种群数量由20世纪80年代的300多只增加到现在1300多只，广西生物多样性丰富度居全国第三位 ■ 有兰科植物64属172种，其中带叶兜兰、莎叶兰和台湾香荚兰野生居群数量之大此外，雅长兰科植物国家级自然保护区作为中国唯一以兰科植物命名并以其为主要保护对象的自然保护区，目前已知有兰科植物64属172种，其中带叶兜兰、莎叶兰和台湾香荚兰野生居群数量之大、密度之高，在全世界都极其罕见,http://gx.people.com.cn/n2/2022/0903/c179430-40109135.html
