index,origin,title,inputime,summary,link
1,,国家级“非遗”妈祖祭典在福建湄洲岛举行,1664877851000,早在大陆先民们垦荒建设发展台湾之时，妈祖信仰便已深深融入了台湾大街小巷和人们的生活中。妈祖信仰以其独特的吸引力和感召力，成为增进两岸同胞民族情感、增强两岸民间交流和促进两岸经贸往来的重要桥梁。,http://fj.people.com.cn/n2/2022/1004/c181466-40150239.html
2,东方网,上海昨日新增本土确诊病例1例、新增本土无症状感染者3例,1664757648000,无症状感染者2为台湾居民，在日本探亲，自日本出发，于2022年9月23日抵达上海浦东国际机场，入关后即被集中隔离观察，解除隔离前核酸检测异常。经排查，区疾控中心新冠病毒核酸检测结果为阳性。无症状感染者7为台湾居民，在台湾地区生活，自台湾地区出发，于2022年9月29日抵达上海浦东国际机场，入关后即被集中隔离观察，其间例行核酸检测异常。经排查，区疾控中心新冠病毒核酸检测结果为阳性。,http://sh.people.com.cn/n2/2022/1003/c134768-40149387.html
3,深圳特区报,最新全球最大集装箱船首航深圳盐田港,1664757501000,这是台湾长荣海运新建24000标箱级超大型集装箱船的第十艘，为最新全球最大集装箱船，其与姐妹船全部挂靠盐田国际，从去年8月11日第一艘超大型集装箱船“长范”轮挂靠盐田港至今，累计操作141243标箱，箱子首尾相连长度超过,http://sz.people.com.cn/n2/2022/1003/c202846-40149380.html
4,上观新闻,上海昨日新增本土确诊病例1例、新增本土无症状感染者4例,1664672286000,无症状感染者6为台湾居民，在台湾地区工作，自台湾地区出发，于2022年9月29日抵达上海浦东国际机场，入关后即被集中隔离观察，其间例行核酸检测异常。经排查，区疾控中心新冠病毒核酸检测结果为阳性。,http://sh.people.com.cn/n2/2022/1002/c134768-40148853.html
5,央视新闻客户端,领航中国丨坚持“一国两制” 迈向伟大复兴,1664627376000,同时，积极探索“一国两制”的台湾方案，不断丰富祖国和平统一实践，携手推动民族复兴。  　　只需一滴血，就可以帮助筛查阿尔茨海默病，准确率超过96%。全面把握两岸关系时代变化，习近平总书记就对台工作提出一系列重大政策主张：郑重提出探索“两制”台湾方案、丰富和平统一实践、携手推动民族复兴。  　　台湾青年范姜锋在厦门生活十多年，从文创设计到参与乡村振兴，不断出台的惠台措施让他在大陆圆了创业梦。共享发展机遇，越来越多的台湾年轻人选择在大陆“扎根”。    　　台湾青年 范姜锋：回家不需要理由。我们作为这一代的台湾青年是有责任的。在中华民族伟大复兴的路上，两岸青年都不可以缺席。  　　今年8月，国务院台办、国务院新闻办发表《台湾问题与新时代中国统一事业》白皮书，再次宣示任何势力都无法改变祖国统一的历史大势和中国人民实现祖国统一的坚强决心。,http://politics.people.com.cn/n1/2022/1001/c1001-32538661.html
6,央视网,大型纪录片《征程》｜第八集 同一片热土,1664621042000,林智远（中国台湾）：你会发现，不管走到哪个乡镇、哪个村落，都会有跟台湾有故事的情节。就是，这个村跟台湾有这么密切的联系，这个村的文化原来跟台湾是那么亲近的。原来在台湾看到的这件事情，在福建也发生。来自台湾的青年在福建的乡村里，拾捡着光阴的碎片，在不断地追问与拼凑中，历史的脉络在眼前清晰起来。  乡关何处？在人生的前26年，林智远不曾考虑过这个问题。他对自己的定义，是一个土生土长的台湾青年。原来叫台湾味，其实不是台湾味，是家乡味……  曾经，他以为自己只是个外来的旅人；而现在，他明白自己却是个回乡的游子。在寻找与发现之中，乡愁这件事情，变得鲜明而具体起来。近些年，越来越多的台湾青年，选择将足迹印在福建的乡野。从平潭到平和，从厦门到泉州，从湄洲岛到武夷山，如今，已有近百支台湾建筑师和文创团队、300多名台湾乡建乡创人才，为福建两百余个村庄和社区提供旅游规划、设计创意等服务。  从台湾，到大陆。七年光阴荏苒。,http://politics.people.com.cn/n1/2022/1001/c1001-32538647.html
7,大众日报,济南新增阳性感染者活动轨迹信息公布，如有重合请速报备,1664588010000,大明湖火车站公交站上车，十一中公交站下车 　　9:00-9:05 文庭雅苑附近可好便利店 　　9月29日轨迹涉及风险点： 　　12:30-12:35 康成花园菜鸟驿站 　　19:14-19:25 老商埠阿禾台湾饭团,http://sd.people.com.cn/n2/2022/1001/c166192-40148202.html
8,大众报业·大众日报客户端,蓝鲸1号、雪蜡车、新文房四宝……“奋进新时代”主题成就展山东单元展品都在这！,1664587617000,《子海珍本编》 　　目前已影印出版的《子海珍本编 大陆卷》《子海珍本编 台湾卷》《子海珍本编 日本卷》等成果，共收入中国大陆、台湾地区及日本多家藏书机构所藏稀见子部古籍1175种。  　　,http://sd.people.com.cn/n2/2022/1001/c166192-40148187.html
9,上观新闻,上海昨日无新增本土确诊病例、新增本土无症状感染者3例,1664587551000,病例16为台湾居民，在台湾地区生活，自台湾地区出发，于2022年9月29日抵达上海浦东国际机场，入关后即被集中隔离观察，其间出现症状。无症状感染者9为台湾居民，在台湾地区探亲，自台湾地区出发，于2022年9月29日抵达上海浦东国际机场，入关后即被集中隔离观察，其间例行核酸检测异常。经排查，区疾控中心新冠病毒核酸检测结果为阳性。,http://sh.people.com.cn/n2/2022/1001/c134768-40148183.html
10,人民网－人民日报海外版,苏台青年共赴文化交流之约,1664583054000,希望可以早日一起到台湾演出，我就可以用台湾美食回馈他们了。”王于真说。  　　“苏州女婿”钱永昌和妻子作为两岸婚姻的代表，讲述了两岸同胞情感相融、小家连大家的故事。泰州票友深情演绎《凤还巢》，台湾戏迷倾情唱响《挂帅》；台湾青年学生献唱《天女散花》，泰州鼓楼小学京剧社团小学员们则以梅派经典《霸王别姬》应和……你来我往中梅香四溢，一颦一笑间京韵飞扬，两岸青年用一段段唱腔分享经典此次分享会以“青春同行&nbsp;点亮城市”为主题，邀请3名台湾主播探访江苏周庄古镇和台湾宁夏夜市。“宝岛又一村”亮相昆山  　　集集车站、台大补习班、高雄牛乳大王……走进“宝岛又一村”文旅商业街，洋溢宝岛风情的霓虹灯闪烁，让人仿佛置身台湾街头；蚵仔煎、大肠包小肠、铁道便当……地道的台湾美食让食客大呼过瘾两岸同胞可以在这里品尝地道的台湾美食，感受原汁原味的台湾街景。  　　作为深化两岸交流合作的重要平台，海峡两岸（昆台）文化交流月活动已连续举办10年。,http://edu.people.com.cn/n1/2022/1001/c1006-32538441.html
