index,origin,title,inputime,summary,link
1,人民网－湖南频道,湖南湘阴：纪念左宗棠诞辰210周年主题曲全网首发 传播左宗棠文化和家国情怀,1663420314000,李玉刚表示，原来只是从课本上简单知道一些左宗棠的历史功绩，随着对左宗棠了解的加深，逐渐对他在内忧外患的时代中探索乡村振兴、维护国家主权、积极筹划海防、力促台湾建省等等事迹肃然起敬，“爱国的拳拳之心更加炙热浓烈,http://hn.people.com.cn/n2/2022/0917/c356888-40128580.html
2,新华网,9月17日起12岁或以上来港人士须至少接种两剂新冠疫苗,1663398144000,特区政府发言人表示，“临时疫苗通行证”安排适用于所有抵港人士，包括香港居民及非香港居民，以及从内地、澳门、台湾及海外地区抵港人士。特区政府为配合实施“疫苗通行证”，今年5月为来港人士推出“临时疫苗通行证”安排，当时是考虑到从香港以外地区抵港的人士（包括从内地、澳门或台湾，以及从海外地区抵港人士），或未能在相关地区接种香港本地“疫苗通行证,http://hm.people.com.cn/n1/2022/0917/c42272-32528383.html
3,人民网,践行绿色金融“七个倡议” 建行厦门市分行率先打造“碳中和”银行,1663381260000,值得一提的是，这也是台湾青年家庭首次参与厦门农业碳汇交易，以碳汇金融为纽带，探索打造“碳汇交易+两岸融合+数字人民币+乡村振兴”的新模式。  台湾青年家庭首次参与厦门农业碳汇交易。,http://fj.people.com.cn/n2/2022/0917/c181466-40128195.html
4,新华网,9月17日起12岁或以上来港人士须至少接种两剂新冠疫苗,1663374286000,特区政府发言人表示，“临时疫苗通行证”安排适用于所有抵港人士，包括香港居民及非香港居民，以及从内地、澳门、台湾及海外地区抵港人士。  　　特区政府为配合实施“疫苗通行证”，今年5月为来港人士推出“临时疫苗通行证”安排，当时是考虑到从香港以外地区抵港的人士（包括从内地、澳门或台湾，以及从海外地区抵港人士），或未能在相关地区接种香港本地“疫苗通行证,http://health.people.com.cn/n1/2022/0917/c14739-32528276.html
5,学习时报,被称为“外交核爆”的中法建交,1663373476000,（二）  中法建交举世震惊，还缘于中法建交的方式是中国外交史上的一个特例——法国是唯一一个在没有先行与台湾断交的情况下，中国同意与之建立外交关系的国家。台湾问题是中法建交进程中最棘手的一环，中法建交谈判也因此一度陷入僵局。为此，周恩来总理亲自拟定了四套建交方案，最终双方以第四套方案达成一致，成功建交。然后，在中法对此达成默契的情况下，法国与中国先行建交后，形成事实上只承认中华人民共和国政府为代表中国人民的唯一合法政府的客观现实，以此自动结束其同台湾的关系。,http://cpc.people.com.cn/n1/2022/0917/c443712-32528241.html
6,人民网－人民日报海外版,“她的作品是两岸文学交流的纽带”,1663372962000,董 乐摄      　　1989年，台湾知名女作家三毛返乡寻根。在浙江省舟山市定海小沙的祖屋，她祭祖访友，将一杯故乡水饮尽，离别时哭倒在船上，感叹“此生无憾”。据台湾友人回忆，三毛读书很杂，但最爱的还是中国古典文学。三毛曾说，中国人一定要看《红楼梦》和《水浒传》。不管到哪里住，这两本书她都一直带着，反复地看。  　　联结两岸  　　20世纪90年代初，台湾旺旺中时媒体集团《中国时报》社长王绰中恰好在北京驻点采访，亲身感受了从台湾席卷到大陆的“三毛热”，由此体会到两岸间紧密的文化纽带和血脉相连。  　　精神家园  　　台湾青年宋国全特意从工作地杭州赶来参加活动。他说，如今两岸的生活经历，让他在阅读三毛作品、了解三毛过往时，对三毛的故乡情怀和人文精神有了更深的体会。  　　叶俊维来自台湾新北，父亲是舟山籍老兵。受三毛故乡情感召，在台湾当了20多年饭店主厨的叶俊维，来到三毛文化村创办了一家台湾菜餐厅。,http://ent.people.com.cn/n1/2022/0917/c1012-32528223.html
7,人民网－人民日报海外版,“她的作品是两岸文学交流的纽带”,1663364371000,董 乐摄　　1989年，台湾知名女作家三毛返乡寻根。在浙江省舟山市定海小沙的祖屋，她祭祖访友，将一杯故乡水饮尽，离别时哭倒在船上，感叹“此生无憾”。此后，她多了个与故乡相连的笔名“小沙女”。　　据台湾友人回忆，三毛读书很杂，但最爱的还是中国古典文学。三毛曾说，中国人一定要看《红楼梦》和《水浒传》。不管到哪里住，这两本书她都一直带着，反复地看。　　联结两岸　　20世纪90年代初，台湾旺旺中时媒体集团《中国时报》社长王绰中恰好在北京驻点采访，亲身感受了从台湾席卷到大陆的“三毛热”，由此体会到两岸间紧密的文化纽带和血脉相连。　　精神家园　　台湾青年宋国全特意从工作地杭州赶来参加活动。他说，如今两岸的生活经历，让他在阅读三毛作品、了解三毛过往时，对三毛的故乡情怀和人文精神有了更深的体会。　　叶俊维来自台湾新北，父亲是舟山籍老兵。受三毛故乡情感召，在台湾当了20多年饭店主厨的叶俊维，来到三毛文化村创办了一家台湾菜餐厅。,http://tw.people.com.cn/n1/2022/0917/c14657-32528116.html
8,人民网－江苏频道,江苏灌南：深化法治政府创建 营造优良营商环境,1663319809000,来自台湾的客商林乐平是光鼎电子的负责人介绍，“我们在日常的社会生活中，感觉到的不是权力的任性而是权力的温度，感受到的是政府的公信力，这就是政府公信力不断提升的重要转变。”,http://js.people.com.cn/n2/2022/0916/c360301-40127595.html
9,中央广播电视总台央视新闻,时政新闻眼丨中亚之行第二天，习近平在千年古城谈了什么？,1663305442000,（总台央视记者薛冠南拍摄）  在这次会谈中，两国元首谈到了台湾问题。普京总统表示，俄方坚定恪守一个中国原则，谴责个别国家在涉及中国核心利益问题上采取挑衅行动。习主席赞赏俄罗斯坚持一个中国原则，强调台湾是中国的一部分，中方坚决反对“台独”分裂势力和外部干涉，任何国家都无权做台湾问题的裁判官。    △撒马尔罕街头的旗阵与花坛。,http://world.people.com.cn/n1/2022/0916/c1002-32527821.html
10,中央广播电视总台央视新闻,时政新闻眼丨中亚之行第二天，习近平在千年古城谈了什么？,1663295603000,（总台央视记者薛冠南拍摄）  在这次会谈中，两国元首谈到了台湾问题。普京总统表示，俄方坚定恪守一个中国原则，谴责个别国家在涉及中国核心利益问题上采取挑衅行动。习主席赞赏俄罗斯坚持一个中国原则，强调台湾是中国的一部分，中方坚决反对“台独”分裂势力和外部干涉，任何国家都无权做台湾问题的裁判官。    △撒马尔罕街头的旗阵与花坛。,http://politics.people.com.cn/n1/2022/0916/c1001-32527756.html
