index,origin,title,inputime,summary,link
1,人民网-国际频道,外交部：中方为五国达成核武器问题联合声明起到重要推动作用,1641301198000,彭博社记者：据《南华早报》报道，一家台湾公司购买了一批中国不允许进口的立陶宛朗姆酒，这么做是为了表示对立陶宛的支持。外交部对该报道有何评论？  汪文斌：我不掌握你说的有关情况。美方不仅一再为立方“一中一台”错误言行辩解、帮腔，还以支持立陶宛为幌子，试图拉拢纵容“台独”势力的小圈子，这只能让国际社会质疑美方声称坚持一中政策的诚意以及美在台湾问题上的真实意图。,http://world.people.com.cn/n1/2022/0104/c1002-32323940.html
2,人民网-人民视频,台湾购买立陶宛朗姆酒表达支持？外交部：竹篮打水一场空,1641285921000,,http://v.people.cn/n1/2022/0104/c431206-32323855.html
3,新华社,统计显示：台股投资人结构年轻化,1641283002000,新华社台北1月4日电（记者何自力 徐瑞青）据台湾证券交易所日前公布的最新统计，2021年12月底台股开户数冲上1200万人新高。台湾证交所总经理简立忠指出，台湾股市有交易人数超过540万人，为历年最多。台股所有标价都是一股的价钱，要在台湾股市交易多是以一张（即1000股）为单位。若要购入一张，动辄几十万元甚至几百万元。而零股制度买入单位为1到999股。,http://tw.people.com.cn/n1/2022/0104/c14657-32323807.html
4,人民网－《人民日报海外版》,新的一年，两岸关系将迎“难”而上（日月谈）,1641259496000,特别是台湾民众还遇到了民进党当局人为制造的疫苗短缺及安全性困扰，更是难上加难。一年来，美国频打“台湾牌”，民进党当局“倚美谋独”更加猖獗。其结果，是让台湾一步步成了对美国唯命是从、任美国予取予求的棋子和马前卒，让两岸关系一再受伤。　　一年来，民进党当局“逢中必反”变本加厉，阻挠大陆配偶子女返台，重演“台湾加入世卫组织”戏码，就涉港、涉疆、涉藏问题大放厥词，阻挠台湾同胞参加两岸交流活动，搞“修宪谋独”……种种倒行逆施不仅破坏两岸关系和平发展局面，更严重损害台湾同胞利益，陷台湾于险地。　　各种主题的“云端会议”、影像文化周、研习营、线上大赛、网络直播等活动突破疫情阻隔，台湾社会各界实际参与人数和线上可及人数大大超过传统交流模式。,http://sc.people.com.cn/n2/2022/0104/c345460-35080660.html
5,人民网-山东频道,书法家张国英：流淌在音符中的翰墨情缘,1641258423000,1993年应台湾书画教育学会邀请，在台北、花莲、彰化等地举办《张国英书法展》，并在几所院校举行书法艺术讲座等文化交流活动，受到台湾各界人士的好评。,http://sd.people.com.cn/n2/2022/0104/c166188-35080562.html
6,人民网－《人民日报》,谱写新时代中国史学新篇章,1641256992000,2021年12月《台湾历史研究》正式创刊，成为我国历史学学科建设和史学期刊发展史上的又一件喜事。　　,http://hb.people.com.cn/n2/2022/0104/c194063-35080407.html
7,人民网－人民日报,谱写新时代中国史学新篇章,1641256937000,2021年12月《台湾历史研究》正式创刊，成为我国历史学学科建设和史学期刊发展史上的又一件喜事。　　,http://cpc.people.com.cn/n1/2022/0104/c64387-32323387.html
8,人民网－人民日报海外版,新的一年，两岸关系将迎“难”而上（日月谈）,1641256307000,特别是台湾民众还遇到了民进党当局人为制造的疫苗短缺及安全性困扰，更是难上加难。一年来，美国频打“台湾牌”，民进党当局“倚美谋独”更加猖獗。其结果，是让台湾一步步成了对美国唯命是从、任美国予取予求的棋子和马前卒，让两岸关系一再受伤。  　　一年来，民进党当局“逢中必反”变本加厉，阻挠大陆配偶子女返台，重演“台湾加入世卫组织”戏码，就涉港、涉疆、涉藏问题大放厥词，阻挠台湾同胞参加两岸交流活动，搞“修宪谋独”……种种倒行逆施不仅破坏两岸关系和平发展局面，更严重损害台湾同胞利益，陷台湾于险地。  　　各种主题的“云端会议”、影像文化周、研习营、线上大赛、网络直播等活动突破疫情阻隔，台湾社会各界实际参与人数和线上可及人数大大超过传统交流模式。,http://tw.people.com.cn/n1/2022/0104/c14657-32323308.html
9,人民网－人民日报,谱写新时代中国史学新篇章,1641255952000,2021年12月《台湾历史研究》正式创刊，成为我国历史学学科建设和史学期刊发展史上的又一件喜事。,http://dangshi.people.com.cn/n1/2022/0104/c436975-32323285.html
10,人民网-人民日报海外版,新的一年，两岸关系将迎“难”而上（日月谈）,1641255874000,特别是台湾民众还遇到了民进党当局人为制造的疫苗短缺及安全性困扰，更是难上加难。一年来，美国频打“台湾牌”，民进党当局“倚美谋独”更加猖獗。其结果，是让台湾一步步成了对美国唯命是从、任美国予取予求的棋子和马前卒，让两岸关系一再受伤。  　　一年来，民进党当局“逢中必反”变本加厉，阻挠大陆配偶子女返台，重演“台湾加入世卫组织”戏码，就涉港、涉疆、涉藏问题大放厥词，阻挠台湾同胞参加两岸交流活动，搞“修宪谋独”……种种倒行逆施不仅破坏两岸关系和平发展局面，更严重损害台湾同胞利益，陷台湾于险地。  　　各种主题的“云端会议”、影像文化周、研习营、线上大赛、网络直播等活动突破疫情阻隔，台湾社会各界实际参与人数和线上可及人数大大超过传统交流模式。,http://jx.people.com.cn/n2/2022/0104/c186330-35080252.html
11,人民网－人民日报,谱写新时代中国史学新篇章,1641245752000,2021年12月《台湾历史研究》正式创刊，成为我国历史学学科建设和史学期刊发展史上的又一件喜事。　　,http://ent.people.com.cn/n1/2022/0104/c1012-32323151.html
12,人民网－人民日报海外版,新的一年，两岸关系将迎“难”而上（日月谈）,1641244648000,特别是台湾民众还遇到了民进党当局人为制造的疫苗短缺及安全性困扰，更是难上加难。一年来，美国频打“台湾牌”，民进党当局“倚美谋独”更加猖獗。其结果，是让台湾一步步成了对美国唯命是从、任美国予取予求的棋子和马前卒，让两岸关系一再受伤。  　　一年来，民进党当局“逢中必反”变本加厉，阻挠大陆配偶子女返台，重演“台湾加入世卫组织”戏码，就涉港、涉疆、涉藏问题大放厥词，阻挠台湾同胞参加两岸交流活动，搞“修宪谋独”……种种倒行逆施不仅破坏两岸关系和平发展局面，更严重损害台湾同胞利益，陷台湾于险地。  　　各种主题的“云端会议”、影像文化周、研习营、线上大赛、网络直播等活动突破疫情阻隔，台湾社会各界实际参与人数和线上可及人数大大超过传统交流模式。,http://opinion.people.com.cn/n1/2022/0104/c1003-32323106.html
13,新华网,台湾花莲近海发生6.0级地震,1641206024000,　　新华社台北1月3日电（记者徐瑞青、何自力）台湾气象部门消息，1月3日17时46分，台湾花莲县近海发生里氏6.0级地震。全台各地均有震感。目前暂无死伤灾情传出。  　　震中位于北纬24.02度、东经122.18度，即在花莲县政府东方56.7公里，位于台湾东部海域，地震深度19.4千米。  　　另据中国地震台网正式测定：1月3日17时46分在台湾花莲县海域（北纬24.00度，东经122.39度）发生6.4级地震，震源深度15千米。,http://tw.people.com.cn/n1/2022/0103/c14657-32323080.html
14,,,1641205345000,【#台湾花莲海域6.4级地震#】@中国地震台网 正式测定：0...,http://api.weibo.com/2/statuses/go?uid=2286908003&id=4721614573537482
15,人民网－人民日报海外版,两岸经济交流合作扎实推进,1641170143000,积极协助台湾青年在大陆实习就业创业。协助台商台企参加第四届中国国际进口博览会，用好各类电商平台，拓展大陆内需市场。10多个省区市以线下线上结合方式举办涉台经贸交流活动，有效促进各地对台经贸合作。　　,http://finance.people.com.cn/n1/2022/0103/c1004-32322953.html
16,人民网－人民日报海外版,川台文化产业走向融合发展,1641170143000,（四川省台办供图） 　　内江与台湾相隔万水千山，却因国画大师张大千结下深厚情缘。近日，以“传承大千艺术　共创文化繁荣”为主题的海峡两岸大千文化艺术交流活动在四川省内江市举行。不少台胞抓住机遇，将台湾“文创+旅游”的发展经验和模式带到大千故里，为打造内江大千文化品牌贡献力量。　　台商莫程富是台湾知名文创社区“妖怪村”的“操盘手”之一，在他看来，内江可以参考欧洲莫扎特小镇“品厚重、俏营销”的模式，将大千文化进行全域品牌打造。“大千先生生于四川，老于台湾，而我是从台湾而来旅居成都的书画后辈。”在川台湾青年书画家萧琬融表示，大千先生作为海峡两岸艺术界共同敬仰的大师级人物，是两岸文化交流的一个重要纽带。据介绍，海峡两岸大千文化艺术交流活动自2013年起已成功举办七届，成为促进川台交流合作的重要品牌活动，发挥了弘扬大千文化、增进同胞交流、促进心灵契合的作用，有力促进了内江与台湾经济文化融合发展。,http://finance.people.com.cn/n1/2022/0103/c1004-32322952.html
17,人民网－人民日报海外版,两岸经济交流合作扎实推进,1641163158000,积极协助台湾青年在大陆实习就业创业。协助台商台企参加第四届中国国际进口博览会，用好各类电商平台，拓展大陆内需市场。10多个省区市以线下线上结合方式举办涉台经贸交流活动，有效促进各地对台经贸合作。　　,http://tw.people.com.cn/n1/2022/0103/c14657-32322865.html
18,新华网,海协会会长张志军发表新年贺词,1641109552000,我们毫不动摇地维护一个中国原则和“九二共识”；贯彻以人民为中心的发展思想，秉持“两岸一家亲”理念，稳妥处理各类涉台突发事件和急难救助事项，尽心竭力为两岸同胞排忧解难；保持与台湾各界联系，开展多种形式的互动沟通,http://cpc.people.com.cn/n1/2022/0102/c64387-32322779.html
19,新华网,刘结一发表新年寄语：共担民族大义 共享盛世荣光,1641109513000,台湾前途和同胞福祉系于祖国统一。统一后，台湾将真正永保太平，经济更加发展，文化更加繁荣，社会更加和谐，民生更加改善，在国际上更加安全、更有尊严。台湾社会再也不受统“独”纷扰，可以聚焦民生福祉，为老百姓多办好事、解难事、干实事。  刘结一指出，“台独”分裂是祖国统一的最大障碍，是台湾同胞利益福祉的最大威胁。,http://cpc.people.com.cn/n1/2022/0102/c64387-32322778.html
20,新华网,刘结一发表新年寄语：共担民族大义 共享盛世荣光,1641109471000,台湾前途和同胞福祉系于祖国统一。统一后，台湾将真正永保太平，经济更加发展，文化更加繁荣，社会更加和谐，民生更加改善，在国际上更加安全、更有尊严。台湾社会再也不受统“独”纷扰，可以聚焦民生福祉，为老百姓多办好事、解难事、干实事。  刘结一指出，“台独”分裂是祖国统一的最大障碍，是台湾同胞利益福祉的最大威胁。,http://tw.people.com.cn/n1/2022/0102/c14657-32322777.html
