index,origin,title,inputime,summary,link
1,人民网－人民日报,全国人大常委会发言人就美国国会众议长佩洛西窜访中国台湾地区发表谈话,1659485492000,世界上只有一个中国，台湾是中国领土不可分割的一部分，中华人民共和国政府是代表全中国的唯一合法政府。一个中国原则是中美建立外交关系的前提，也是中美关系的政治基础。美国在台湾问题上向中方作出过郑重承诺，但在行动中却不断提升美台实质关系和官方往来，纵容支持“台独”分裂势力，搞“以台制华”，严重损害台海和平稳定。台湾问题事关中国主权和领土完整，中国没有任何妥协退让的余地。《反分裂国家法》对坚持一个中国原则、遏制“台独”分裂、反对外部势力干涉台湾问题等重大问题作出明确规定。中国政府和中国人民在台湾问题上的立场一以贯之，坚决维护中国国家主权和领土完整是14亿多中国人民的坚定意志。任何阻挠中国完全统一和民族伟大复兴的企图注定失败。   　　,http://tw.people.com.cn/n1/2022/0803/c14657-32492900.html
2,人民网－人民日报,国防部新闻发言人就佩洛西窜访台湾发表谈话,1659485492000,中方曾多次阐明窜访台湾的严重后果，但佩洛西明知故犯，恶意挑衅制造危机，严重违反一个中国原则和中美三个联合公报规定，严重冲击中美关系政治基础，严重破坏中美两国两军关系。,http://tw.people.com.cn/n1/2022/0803/c14657-32492904.html
3,人民网－人民日报,中国政府和中国人民实现祖国统一的决心坚如磐石,1659485453000,中美建交公报明确指出，美国承认中华人民共和国政府是中国的唯一合法政府，在此范围内，美国人民将同台湾人民保持文化、商务和其他非官方关系。美方一再重申，美国的一个中国政策没有改变也不会改变，美方不支持台湾“独立”。一段时间以来，美国政府在台湾问题上屡屡采取错误言行，不断提升美台官方往来层级。中国政府和中国人民在台湾问题上的立场是一以贯之的，坚决维护国家主权和领土完整是14亿多中国人民的坚定意志。台湾问题的历史经纬明明白白，两岸同属一个中国的事实和现状清清楚楚。台湾民进党当局置中华民族根本利益和台湾民众福祉于不顾，甘当外部势力的棋子，充分暴露“倚美谋独”的危险企图。,http://tw.people.com.cn/n1/2022/0803/c14657-32492881.html
4,,,1659486146000,台湾是中国的一部分。实现国家完全统一是大势所趋，是历史必然。...,http://api.weibo.com/2/statuses/go?uid=2286908003&id=4798291663913352
5,人民网－人民日报,中国政府和中国人民实现祖国统一的决心坚如磐石,1659485384000,中美建交公报明确指出，美国承认中华人民共和国政府是中国的唯一合法政府，在此范围内，美国人民将同台湾人民保持文化、商务和其他非官方关系。美方一再重申，美国的一个中国政策没有改变也不会改变，美方不支持台湾“独立”。一段时间以来，美国政府在台湾问题上屡屡采取错误言行，不断提升美台官方往来层级。中国政府和中国人民在台湾问题上的立场是一以贯之的，坚决维护国家主权和领土完整是14亿多中国人民的坚定意志。台湾问题的历史经纬明明白白，两岸同属一个中国的事实和现状清清楚楚。台湾民进党当局置中华民族根本利益和台湾民众福祉于不顾，甘当外部势力的棋子，充分暴露“倚美谋独”的危险企图。,http://theory.people.com.cn/n1/2022/0803/c40531-32492869.html
6,新华网,中共中央台办发言人受权就依法惩治“台独”顽固分子发表谈话,1659485232000,宪法明确规定，台湾是中华人民共和国的神圣领土的一部分。,http://tw.people.com.cn/n1/2022/0803/c14657-32492846.html
7,新华网,外交部召见美国驻华大使就佩洛西窜访台湾提出严正交涉和强烈抗议,1659485232000,一段时间以来，美方说一套做一套，不断歪曲、篡改、虚化、掏空一个中国原则，企图越红线、搞突破，不择手段打“台湾牌”，而且愈演愈烈，删除美国务院网站“台湾是中国的一部分”等关键表述，将台湾纳入所谓“印太战略任何人企图操弄台湾问题捞取政治资本，只会“竹篮打水一场空”，幻想打“台湾牌”炮制政治遗产，终将被钉在历史的耻辱柱上。美方应该立即纠正错误，采取切实措施消除佩洛西窜台恶劣影响。中方再次敦促美方悬崖勒马，停止在台湾问题上滋事挑衅，停止纵容支持“台独”分裂势力，停止以任何形式打“台湾牌”、搞“以台制华”，停止插手台湾事务、干涉中国内政，以实际行动遵守一个中国原则和中美三个联合公报规定台湾是中国的台湾，终将回到祖国怀抱。中国人民不怕鬼、不惧压、不信邪。在中国人民心中，没有什么比捍卫国家主权和领土完整更神圣，没有什么比维护和实现国家统一更重要。,http://fj.people.com.cn/n2/2022/0803/c181466-40064914.html
8,人民网－人民日报,中国政府和中国人民实现祖国统一的决心坚如磐石,1659485176000,中美建交公报明确指出，美国承认中华人民共和国政府是中国的唯一合法政府，在此范围内，美国人民将同台湾人民保持文化、商务和其他非官方关系。美方一再重申，美国的一个中国政策没有改变也不会改变，美方不支持台湾“独立”。一段时间以来，美国政府在台湾问题上屡屡采取错误言行，不断提升美台官方往来层级。中国政府和中国人民在台湾问题上的立场是一以贯之的，坚决维护国家主权和领土完整是14亿多中国人民的坚定意志。台湾问题的历史经纬明明白白，两岸同属一个中国的事实和现状清清楚楚。台湾民进党当局置中华民族根本利益和台湾民众福祉于不顾，甘当外部势力的棋子，充分暴露“倚美谋独”的危险企图。,http://fj.people.com.cn/n2/2022/0803/c181466-40064908.html
9,新华网,国务委员兼外长王毅就美方侵犯中国主权发表谈话,1659485081000,台湾是中国的一部分。实现国家完全统一是大势所趋，是历史必然。我们绝不会为“台独”分裂和外部势力干涉留下任何空间。台湾问题是因当年国家弱乱而产生，今后必将随着民族复兴而终结。  　　美国不要幻想破坏中国的发展振兴。中国已经找到符合自身国情的正确发展道路。美方将台湾问题引入地区战略，渲染紧张、挑动对抗，是逆地区发展潮流而动，同亚太人民期待背道而行，十分危险和愚蠢。一个中国原则已成为国际关系基本准则，构成二战后国际秩序的组成部分。美方要做的，是立即停止违反联合国宪章宗旨和原则，立即停止打“台湾牌”搅乱亚太。  　　美国不要幻想可以任意颠倒黑白。美方还声称中国寻求统一是对台湾的“威胁”，但最基本的逻辑是，台湾是中国领土不可分割的一部分，台湾问题完全是中国内政。中方维护领土完整、反对国家分裂合理合法、天经地义。  　　,http://world.people.com.cn/n1/2022/0803/c1002-32492831.html
10,人民网－《人民日报》,中华人民共和国外交部声明,1659484821000,世界上只有一个中国，台湾是中国领土不可分割的一部分，中华人民共和国政府是代表全中国的唯一合法政府。1971年联大第2758号决议对此予以明确。在此范围内，美国人民将同台湾人民保持文化、商务和其他非官方关系。”美国国会作为美国政府的组成部分，理应严格遵守美国政府的一个中国政策，不与中国台湾地区进行任何官方往来。台湾问题是中美关系中最重要、最核心、最敏感的问题。当前，台海局势面临新一轮紧张和严峻挑战，根本原因是台湾当局和美方不断改变现状。台湾问题纯属中国内政，其他任何国家都无权做台湾问题的裁判官。中方严正敦促美方，停止打“台湾牌”搞“以台制华”，停止插手台湾事务干涉中国内政，停止以各种形式支持纵容“台独”分裂势力，停止在台湾问题上说一套、做一套，停止歪曲虚化掏空一个中国原则，以实际行动恪守一个中国原则和中美三个联合公报规定,http://hb.people.com.cn/n2/2022/0803/c194063-40064871.html
