title,date,summary,link,content
國台辦嗆民進黨乞靈「外部勢力」謀獨 陸委會斥：粗俗挑釁,2022-03-01,美國總統拜登指派的跨黨派資深代表團今日訪台，展現對台灣的堅定支持。中國國台辦發言人朱鳳蓮嗆聲，「民進黨當局」乞靈於外部勢力為自己謀獨挑釁撐腰壯膽，一條道走到黑，只會加速滅亡。陸委會駁斥，國台辦粗俗挑釁言論，凸顯出其非和平、非民主的惡意思維，才是引發台海不安主因。,https://news.ltn.com.tw/news/politics/breakingnews/3845299,美國總統拜登指派的跨黨派資深代表團今日訪台，展現對台灣的堅定支持。（總統府提供）〔記者陳鈺馥／台北報導〕美國總統拜登指派的跨黨派資深代表團今日訪台，展現對台灣的堅定支持。中國國台辦發言人朱鳳蓮嗆聲，「民進黨當局」乞靈於外部勢力為自己謀獨挑釁撐腰壯膽，一條道走到黑，只會加速滅亡。陸委會駁斥，國台辦粗俗挑釁言論，凸顯出其非和平、非民主的惡意思維，才是引發台海不安主因。朱鳳蓮揚言，「任何所謂『挺台』之舉，改變不了台灣是中國一部分的事實，也阻擋不了中國的統一進程和民族復興。」敦促美方恪守「一個中國原則」和中美三個聯合公報有關規定，「停止在台灣問題上繼續玩火」。請繼續往下閱讀...朱鳳蓮更嗆，靠勾結外部勢力換不來安全，換不來台灣民眾的福祉，只會進一步讓台灣淪為外部勢力反華、遏華的棋子。「民進黨當局」乞靈於外部勢力為自己謀獨挑釁撐腰壯膽，一條道走到黑，只會加速滅亡。對此，陸委會強調，中華民國是主權國家，台灣從來不是中華人民共和國的一部分，兩岸互不隸屬是客觀現狀與歷史事實，不是北京當局任何錯誤主張能夠改變。陸委會批評，在區域情勢複雜敏感時刻，只要國際社會團結合作、就能抗拒武力侵犯。然中共國台辦此時粗俗挑釁言論，凸顯出其非和平、非民主的惡意思維，才是引發台海不安的主要原因。陸委會指出，政府始終致力維護台海和平，堅定捍衛國家主權與安全，與美國等國際社會友好互動，是主權國家正當自然權利；我們歡迎美國跨黨派資深代表團訪台，彰顯台美關係「堅若磐石」，也符合區域各方利益之所在，對岸根本無權干涉置喙。 「得道多助、失道寡助」，呼籲北京當局應具體承擔區域和平責任，而不是一再製造麻煩衝突。陸委會今日駁斥，國台辦粗俗挑釁言論，凸顯出其非和平、非民主的惡意思維，才是引發台海不安主因。（資料照）
傅崐萁批防衛出一張嘴 蘇貞昌拍桌嗆投降主義可恥,2022-03-01,立委傅崐萁今天在立法院會質詢，指行政院長蘇貞昌答詢防禦台灣作為是出一張嘴，引發兩人交火。蘇貞昌拍桌痛批傅崐萁是替中共宣傳，投降主義最可恥；傅崐萁則嗆，蘇貞昌投降要第一個槍斃。立法院會今天請行政院長蘇貞昌率同相關部會首長列席，提出有關日本福島及周邊食品輸入管制措施及台灣因應俄羅斯入侵烏克蘭相關事項專案,https://news.ltn.com.tw/news/politics/breakingnews/3845138,行政院長蘇貞昌怒斥投降主義可恥。 （記者朱沛雄攝）〔中央社〕立委傅崐萁今天在立法院會質詢，指行政院長蘇貞昌答詢防禦台灣作為是出一張嘴，引發兩人交火。蘇貞昌拍桌痛批傅崐萁是替中共宣傳，投降主義最可恥；傅崐萁則嗆，蘇貞昌投降要第一個槍斃。立法院會今天請行政院長蘇貞昌率同相關部會首長列席，提出有關日本福島及周邊食品輸入管制措施及台灣因應俄羅斯入侵烏克蘭相關事項專案報告並備質詢。請繼續往下閱讀...國民黨立委傅崐萁、林思銘、葉毓蘭今天下午聯合質詢，傅崐萁詢問，若兩岸發生戰爭，台灣要如何防禦。蘇貞昌說，政府對於來犯敵人，不論如何來犯，都會禦敵、抗敵，國防部有完整縝密規劃。傅崐萁則回應，現在是出一張嘴防衛台灣。此話一出引發蘇貞昌勃然大怒表示，他在回答質詢，什麼叫出一張嘴，並批評傅崐萁也是出一張嘴。傅崐萁指出，美國總統拜登表示不會對烏俄戰爭出兵，而台灣以愛國者三型飛彈防禦中共的東風系列飛彈，但連美國用薩德系統都攔不住，他認為應務實看待如何防衛台灣，不要再用話術欺騙民眾。蘇貞昌聽完後表示，絕不用話術欺騙，像傅崐萁這樣長敵人威風，減自己志氣，像烏克蘭老太太還拿木槍準備，但傅崐萁卻替中共宣傳。蘇貞昌拍桌痛批，像傅崐萁不為台灣講話，為中國講話的投降主義最可恥。蘇貞昌也指著傅崐萁說，講話的口氣跟中國國台辦的口氣與邏輯好像，國民黨被傅崐萁加入，離主流民意越來越遠。傅崐萁則反嗆，如果蘇貞昌投降，要第一個槍斃。蘇貞昌則回擊，指傅崐萁是要替中共執行。此外，在烏克蘭危機引起台海情勢聯想之際，美國總統拜登指派前參謀首長聯席會議主席穆倫率領的跨黨派資深代表團，今天下午搭專機抵松山機場。國民黨立委林思銘質詢時表示，是否請蘇貞昌跟代表團成員說，如果中共武力犯台，美國願不願意出兵保護、支援台灣；蘇貞昌表示，「明天他們會來看我，我們會有深度的討論」。另外，國民黨立委葉毓蘭質詢時說，她愛護中華民國，絕對不會讓台灣人丟臉，只要敵人犯台，老娘也拚出去；蘇貞昌回應，就是這樣，「你還不老啦」。國民黨籍立委傅崐萁（中）在質詢中抨擊蔡英文政府面對台海衝突都是拿話術欺騙台灣人民，行政院長蘇貞昌與國防部長嚴正反駁，蘇揆更怒斥傅崐萁是投降主義。（記者朱沛雄攝）
蘇貞昌：絕不開放核食 不為加入CPTPP妥協,2022-03-01,政府開放日本福島及周邊食品進口台灣，由地區管制，改為風險產品管制；國民黨立委林德福今質疑，政府開放福食進口，讓全台誤以為加入CPTPP（跨太平洋夥伴全面進步協定）指日可待。行政院長蘇貞昌表示，政府絕對不會開放核食，不為加入CPTPP去妥協，如果沒有像CPTPP會員國的標準都不遵守，「門都沒有」，不要,https://news.ltn.com.tw/news/politics/breakingnews/3845144,行政院長蘇貞昌1日率相關部會首長赴立院就日本福島及周邊食品輸入管制措施，及我國因應俄羅斯入侵烏克蘭相關事項專案報告及備詢。（記者朱沛雄攝）〔記者吳書緯／台北報導〕政府開放日本福島及周邊食品進口台灣，由地區管制，改為風險產品管制；國民黨立委林德福今質疑，政府開放福食進口，讓全台誤以為加入CPTPP（跨太平洋夥伴全面進步協定）指日可待。行政院長蘇貞昌表示，政府絕對不會開放核食，不為加入CPTPP去妥協，如果沒有像CPTPP會員國的標準都不遵守，「門都沒有」，不要說要加入。立法院院會今邀請行政院長蘇貞昌率同相關部會首長列席，針對日本福島及周邊食品輸入管制措施、我國因應俄羅斯入侵烏克蘭相關事項專案報告並備質詢。請繼續往下閱讀...林德福質詢時指出，民進黨政府在立法院休會期間，決定開放日本福島五縣食品進口，10多年來，依據日本輸入食品的每日輻射檢測結果，自到今年總共有236件含有輻射物質的日本食品，而總統蔡英文讓全台灣誤以為開放福食，讓台灣加入CPTPP指日可待，但在2月18日CPTPP開會，根本沒有討論台灣入會案。蘇貞昌表示，這10幾年來，對於日本食品檢驗18萬件，都符合標準，政府絕對不會開放核食，如果有違反標準者，一定是退運銷毀，而CPTPP的成員國，除日本外，其他10國都開放日本福食進口，且完全沒有限制，而台灣限制還是比較嚴。蘇揆表示，新加坡、美國、以色列去年完全開放，而且前日本首相安倍晉三指出，台灣合理開放安全日本食品進口，是跨越CPTPP的最大障礙。林德福指出，CPTPP的加入是共識決，只要有一個會員國反對，努力妥協都會化為烏有，若最後中國比台灣早加入CPTPP，外交部長吳釗燮、經濟部長王美花應該負起政治責任、辭職下台。蘇貞昌表示，台灣不是為了加入CPTPP去妥協，如果沒有像CPTPP會員國的標準都不遵守，「門都沒有」，不要說要加入；如果現在跨越最大障礙，還有很多要努力的地方。王美花說，「我們當然有機會」，但如果這個沒有解決，說台灣要加入更困難。
中國外交部：地區安全不能以擴張軍事集團來保障,2022-03-01,中國外交部發言人汪文斌今天表示，地區安全不能以擴張軍事集團來保障，冷戰思維應當摒棄，在北約連續5輪東擴情況下，俄羅斯在安全方面的正當訴求理應得到重視和妥善解決。中國外交部1日下午舉行例行記者會，汪文斌在回應媒體提問時作出上述表示。路透社提問，汪文斌2月28日曾表示，一個國家的安全不能建立在損害別國安,https://news.ltn.com.tw/news/world/breakingnews/3845084,中國外交部發言人汪文斌（見圖）表示，地區安全不能以擴張軍事集團來保障，冷戰思維應當摒棄，在北約連續5輪東擴情況下，俄羅斯在安全方面的正當訴求理應得到重視和妥善解決。（歐新社檔案照）〔中央社〕中國外交部發言人汪文斌今天表示，地區安全不能以擴張軍事集團來保障，冷戰思維應當摒棄，在北約連續5輪東擴情況下，俄羅斯在安全方面的正當訴求理應得到重視和妥善解決。中國外交部1日下午舉行例行記者會，汪文斌在回應媒體提問時作出上述表示。請繼續往下閱讀...路透社提問，汪文斌2月28日曾表示，一個國家的安全不能建立在損害別國安全的基礎上，更不能出於尋求自身絕對軍事優勢和絕對安全而肆意損害別國主權和安全，記者提問這邊所指的一個國家是否指俄國，或是其他國家。汪文斌回應，一國的安全不能以損害他國安全為代價，地區安全更不能以強化甚至擴張軍事集團來保障，冷戰思維應當徹底摒棄，各國的合理安全關切應當予以尊重。在北約連續5輪東擴情況下，俄羅斯在安全方面的正當訴求理應得到重視和妥善解決。媒體提問，中方希望俄烏雙方透過和平談判尋求政治解決烏克蘭問題，對於當前談判情勢有何評論。汪文斌表示，中方一直支持和鼓勵一切有利於和平解決烏克蘭危機的外交努力，歡迎俄烏雙方啟動和平談判。雙方商定近期將舉行新一輪談判，希望雙方繼續保持對話談判進程，尋求照顧雙方合理安全關切、實現歐洲共同安全、有利於歐洲長治久安的政治解決之道。媒體又提問，是否稱俄羅斯攻擊烏克蘭的行動為「侵略」。汪文斌強調，中方在烏克蘭問題上的立場一貫，在烏克蘭問題上沒有私利。中方一向根據烏克蘭問題本身的是非曲直決定立場。中方對有關傷亡感到遺憾，目前的局勢非中方所願看到的，當務之急是各方保持克制，避免烏克蘭事態繼續惡化，甚至走向失控，平民的生命財產安全應當得到有效保障，尤其要防止出現大規模人道主義危機。關於中國駐烏克蘭大使館撤僑情形，汪文斌說，外交部第一時間啟動領事保護應急機制，與各方保持密切溝通，全力維護在烏同胞的安全。中國外交部和駐烏使館將調動一切資源力量，為在烏同胞安全轉移提供支持和協助。
台積電中國廠去年大賺209億元 聯電聯芯仍虧損,2022-03-01,晶圓代工缺貨漲價，台積電（2330）中國南京廠12吋廠去年大賺122.83億元，上海8吋廠也高獲利86.19億元，合計賺進209.02億元；聯電（2303）的蘇州8吋廠和艦去年獲利46.36億元，廈門12吋聯芯廠虧損23.68億元，聯芯雖續虧損，但較前年收斂。,https://ec.ltn.com.tw/article/breakingnews/3844229,台積電中國廠去年大賺209億元，聯電聯芯仍虧損（記者洪友芳攝）〔記者洪友芳／新竹報導〕晶圓代工缺貨漲價，台積電（2330）中國南京廠12吋廠去年大賺122.83億元，上海8吋廠也高獲利86.19億元，合計賺進209.02億元；聯電（2303）的蘇州8吋廠和艦去年獲利46.36億元，廈門12吋聯芯廠虧損23.68億元，聯芯雖續虧損，但較前年收斂。台積電轉投資南京廠是中國最先進的晶圓廠，2018年底量產，以12、16奈米製程為主，台積電近期公告去年財報顯示，南京廠獲利達122.83億元，比前年121.43億元稍增；上海松江廠受惠8吋產能短缺與漲價，獲利也達86.19億元，較前年的72億元成長19.7%，兩家100%持有的子公司合計為台積電挹注獲利達209.02億元，較前年的192.04億元成長8.84%。請繼續往下閱讀...台積電不只中國廠區獲利成長，美國8吋WaferTech去年獲利14.56億元，較2020年的13.94億元增長4.45%，新加坡廠SSMC獲利25.44億元，較2020年的21.06億元成長20.79%，台積電持股39%，去年認列SSMC獲利獲利9.86億元，海外廠僅有美國亞歷桑納正在建廠5奈米廠認列虧損48.1億元。台積電去年全年稅後純益達5178.85億元，創歷年獲利新高，但9成以上獲利仍來自台灣廠區貢獻。聯電去年季季漲價，帶動持有的蘇州8吋廠和艦去年獲利46.36億元，較前年的20.81億元成長1.22倍；廈門12吋聯芯廠前年虧損61.52億元，聯電以持股比認列虧損額40.27億元，聯芯去年虧損收斂為23.68億元，虧損幅降低逾6成，聯電認列虧損16.06億元。但整體而言，聯電轉投資中國已由虧損轉獲利。聯電聯芯先前虧損指因經濟規模不足，去年因28奈米需求旺，月產能擴增到2.75萬片，期望今年達到損益兩平或進入獲利。聯芯是聯電於2014年與廈門市政府合作成立，2016年以28奈米製程開始投產。和艦8吋廠從2003中開始量產，已轉虧為盈，目前月產能約8萬片，為聯電近100%持有子公司。
俄侵烏中國趁機狂灑假訊息  苗博雅分析中資訊戰最想摧毀目標,2022-03-01,俄羅斯入侵烏克蘭，也使台海問題再度成為國際關注焦點；此時，中國加大資訊戰力道，狂灑假訊息，透過親中代理人等管道鼓吹「美國會放生，美軍不會來」思想，企圖動搖台灣防衛自信心。對此，北市議員苗博雅強調，中共對台文宣戰，最想摧毀的正是「抵抗侵略者的意志」，並就此進行分析。,https://news.ltn.com.tw/news/politics/breakingnews/3844344,俄羅斯入侵烏克蘭，也使台海問題再度成為國際關注焦點之一。圖為基輔27日情況，示意圖。（法新社）〔即時新聞／綜合報導〕俄羅斯入侵烏克蘭，也使台海問題再度成為國際關注焦點；此時，中國加大資訊戰力道，狂灑假訊息，透過親中代理人等管道鼓吹「美國會放生，美軍不會來」思想，企圖動搖台灣防衛自信心。對此，北市議員苗博雅強調，中共對台文宣戰，最想摧毀的正是「抵抗侵略者的意志」，並就此進行分析。苗博雅表示，在俄羅斯侵烏的第一時間，中共對台灣的宣傳戰也同步加溫，台灣社會內部產生焦慮情緒，但烏克蘭人奮勇抗俄告訴世界「大國武裝侵略並非無堅不摧、小國自我防衛並非不堪一擊；盟國提供的援助，也發揮關鍵作用」。苗博雅強調，最重要的是烏克蘭全國總動員捍衛家園的信心與勇氣，「這份『抵抗侵略者的意志』，也正是中共對台文宣戰想摧毀的目標」。請繼續往下閱讀...苗博雅強調，現代戰爭是混合戰，宣傳心戰是武力侵略的前奏，中共對台侵略戰爭早在社群媒體上開打。俄羅斯侵烏第一時間，親中代理人馬上宣傳「美國會放生，美軍不會來，西方軟弱自私，拜登只會祈禱」言論，但事實證明，美軍與盟友協助替烏克蘭抗俄產生巨大實際作用，也提升烏克蘭戰力，造成俄軍可觀戰損。除此之外，美國外交動員也不可忽視；她強調，開打前，美國總統拜登就大掀俄羅斯底牌，吸引全球輿論關注，開打後馬上動員歐洲共同制裁，使德國改變姑息態度。「制裁俄羅斯，很有可能影響歐洲各國能源供應，造成本國的民生問題」，苗博雅認為，若沒有美國動員，僅憑烏克蘭一己之力，很難推動如此巨大的制裁力道。台灣也加入制裁行列，卻有一些政客「大喊『幫忙不夠多、西方不可信』」，「提到台灣加入制裁俄羅斯，卻又換了一個態度，說『要謹慎考量，制裁不要升高緊張』」。苗博雅表示，國際社會現實主義當道，「自助而後人助」是小國的生存真理，如果台灣人一邊嫌棄國際社會的幫忙「不夠多、不可信」，一邊又不願意加入制裁，「在國際社會看來，就是『只想坐享其成，問題都給別人扛，自己只要利益』的巨嬰」。她指出，這次普廷入侵烏克蘭，就打著「烏東俄羅斯人請求派兵保護」的旗幟，台灣人應該關注「台灣內部會不會有親共勢力，扮演烏東親俄勢力的角色，成為獨裁者開戰的藉口，引共軍入關？」如果台灣國內充滿親共聲浪，出事才要求盟友拋頭顱灑熱血，「這樣的態度，只會減少國際社會對台灣的信任，正中老共下懷」。透過俄羅斯侵烏事件，苗博雅強調，正好可以讓我們看清誰是「平時不要軍購、不要抗中；出事時認為朋友有責任幫你一肩扛起」的人，「注意保持距離，千萬別被傳染了巨嬰症候群」。
普廷把習近平玩得很慘！ 外媒分析：刻意離間中國與西方,2022-03-01,俄烏持續激戰，當前中國在國際上的處境愈顯尷尬，有外媒特刊專文，分析在此次事件中，俄羅斯總統普廷與中國國家主席習近平究竟是誰利用了誰。《美國之音》刊文指出，在入侵烏克蘭戰事開打前，北京冬奧還是國際注目焦點時，習近平與普廷在北京共同發表的《聯合聲明》，宣告兩國將邁向無限合作的關係，但目前看來，這樣的關係,https://news.ltn.com.tw/news/world/breakingnews/3844279,專家認為，普廷是有意識地在離間習近平治下中國與西方之間的關係，「如今整個西方都團結起來了，而中國卻被標記成俄羅斯的重要盟友」。（美聯社）〔即時新聞／綜合報導〕俄烏持續激戰，當前中國在國際上的處境愈顯尷尬，有外媒特刊專文，分析在此次事件中，俄羅斯總統普廷與中國國家主席習近平究竟是誰利用了誰。《美國之音》刊文指出，在入侵烏克蘭戰事開打前，北京冬奧還是國際注目焦點時，習近平與普廷在北京共同發表的《聯合聲明》，宣告兩國將邁向無限合作的關係，但目前看來，這樣的關係卻讓北京立場在本次事件中無可避免地受到關注，而在俄羅斯發起侵略行為前，中方是否事先知情，便也成了此中關鍵。請繼續往下閱讀...文章引述多名中國問題專家的說法指出，在俄烏戰爭中，普廷玩了習近平一把，「他讓習處於一個非常尷尬的處境，位居中國領導核心的許多人顯然對於習近平讓中國看起來真的在支援俄羅斯感到不滿，且這讓中國很難看」。專家推測，在戰事爆發前，中國方面肯定收到俄羅斯落實入侵的可能，但普廷在與習近平對話時絕對沒有將話說死，更沒有提到考慮動用核威脅的程度，這導致習近平在冬奧期間表態與對俄羅斯的關係，如今也只得繼續提供支援。另一名專家進一步認為，普廷是有意識地在離間習近平治下中國與西方之間的關係，「如今整個西方都團結起來了，而中國卻被標記成俄羅斯的重要盟友」，因此他認為，普廷這波操作把中國賣得很慘，把習近平玩得團團轉。
自由開講》爭取美國對台灣更強大有效的護衛,2022-03-01,林正二歷史夠弔詭諷刺了！美國為了展開「聯中制蘇」戰略，尼克森訪問中國、打開中美建交之門後的50年，俄羅斯在中國默許下，進攻烏克蘭，俄、中已在戰略上聯手，制衡美國。美中建交幾十年來，雙方關係已從「建設性的積極交往」轉變為「戰略競爭關係」，美國也從原先視「台灣為政治實體」、「不支持台灣獨立」，轉為正視「,https://talk.ltn.com.tw/article/breakingnews/3844330,在中國發動統台攻勢，台海情勢越來越嚴峻之際，美國如無法忍受台灣被中共奪走，就必須明確地警告中國，美將以清晰的台海戰略護衛台灣，請勿輕舉妄動（歐新社）林正二歷史夠弔詭諷刺了！美國為了展開「聯中制蘇」戰略，尼克森訪問中國、打開中美建交之門後的50年，俄羅斯在中國默許下，進攻烏克蘭，俄、中已在戰略上聯手，制衡美國。美中建交幾十年來，雙方關係已從「建設性的積極交往」轉變為「戰略競爭關係」，美國也從原先視「台灣為政治實體」、「不支持台灣獨立」，轉為正視「台灣為主權國家的事實」，並從國際外交、經濟與軍事合作上，加強台灣的抗中保台力量。請繼續往下閱讀...然而，在俄烏戰爭爆發，俄國勢力延伸至烏克蘭，歐盟面臨俄羅斯威脅後，美國夾在加強護衛北約盟國以及維護台海地區安全之間，何者比較重要的問題。面對後疫情時代通貨膨脹、經濟衰退的問題，美國國力已減弱，目前最重要的是提振經濟，實難歐洲、亞太兩頭兼顧。而且現今美中關係除了軍事戰略敵對外，經濟與科技則是競合關係，加上美國為避免刺激中共，引發台海衝突，影響美國政經利益，台海策略一直都不夠清晰。如今美國面對中、俄的結合，以及兩強引發的區域危機與衝突，加上中國未來在調解俄國與烏克蘭所扮演的角色等，都可能影響美國護台的力量。未來美國與歐盟對俄國的經濟制裁如未能發揮強大的效果，就如前日相安培在日本「富士電視台」談話性節目「週日THE PRIME」中所言，俄國侵烏係以武力片面改變現狀，外界同樣擔憂北京會有類似行徑。安培並呼籲美國應拋棄戰略模糊，表明美方會在台灣海峽爆發危機時出手干預，以約束中方蠢動。當然，俄烏戰事不能跟兩岸情勢相提並論，而且台灣有重要的地緣戰略地位，半導體產業鍊牽動美國的經濟發展，是全球民主與醫療公衛的典範，對美國的重要性遠超過烏克蘭。雖然拜登比歐巴馬更加強民主國家對中國的制衡，且對台灣有較穩固的承諾；然而，拜登政府為避免跟中國發生強烈的衝突，其兩岸策略仍保持美一貫的模糊戰略。這種不明確強硬的戰略可阻擋中國對我越來越強烈的武力威嚇嗎？由於美國沒有明確的協防台灣承諾，共機近年仍頻繁飛臨我航空領域擾台，縱使這幾年我國整軍經武，台灣海峽險峻難攻，在美台軍事合作下我防衛力量也已增強不少，但是如果中共侵台，在兩岸軍力懸殊的情況下，如美國不派兵協防台灣，台灣是否能擊退共軍，仍無法確定。由於美國的台海戰略未能清晰化，美國會迄未通過能有效遏阻中國侵台的「台灣防衛法」。該防衛法主要是維持美軍阻止中國利用軍事力量奪取台灣控制權、對台灣造成「既成事實」的能力。美國要做到這點，就必須在關鍵時刻，派兵協防台灣，擊退共軍。唯有如此，美國才能有效護衛台灣，維護美在亞太地區的利益。否則，台灣如被中國奪走，台灣海峽將變成中國的內海，美國將失掉整個東亞地區防線，威脅日本、澳洲等亞太國家的安全以及傷害印度、歐盟等國家的自由貿易運作，而嚴重傷害美國的政經利益、民主形象與信譽。這是為何安培籲請美國改變台海戰略為清晰化的原因。在中國發動統台攻勢，台海情勢越來越嚴峻之際，美國如無法忍受台灣被中共奪走，就必須明確地警告中國，美將以清晰的台海戰略護衛台灣，請勿輕舉妄動。這是美國護台策略是否能成功的關鍵之處，蔡政府應設法讓美國了解其重要性與急迫性。（退休駐美外交人員）自由開講》是一個提供民眾對話的電子論壇，不論是對政治、經濟或社會、文化等新聞議題，有意見想表達、有話不吐不快，都歡迎你熱烈投稿。請勿一稿多投，文長700字內為優，來稿請附真實姓名（必寫。有筆名請另註）、職業、聯絡電話、E─mail帳號。本報有錄取及刪修權，不付稿酬；錄用與否將不另行通知。投稿信箱：LTNTALK@gmail.com
香港疫情煞不住傳將禁足 民眾恐慌囤糧,2022-03-01,香港疫情仍未放緩，累積確診數接近20萬人，對此香港實施極為嚴格的防疫限制，此前傳出將下禁足令，導致民眾恐慌，超市貨架上的食物全被搶購一空。《路透》報導，港府3月將推行全民強制檢測，3週內全民必須強檢3次，大規模篩檢引發了民眾擔憂，因為這將使得檢測呈陽性的人被迫隔離。此外，還傳出將實施禁足令，不過購買,https://ec.ltn.com.tw/article/breakingnews/3845273,香港超市生鮮區貨架、冰櫃食物被搶空。（彭博）〔財經頻道／綜合報導〕香港疫情仍未放緩，累積確診數接近20萬人，對此香港實施極為嚴格的防疫限制，此前傳出將下禁足令，導致民眾恐慌，超市貨架上的食物全被搶購一空。《路透》報導，港府3月將推行全民強制檢測，3週內全民必須強檢3次，大規模篩檢引發了民眾擔憂，因為這將使得檢測呈陽性的人被迫隔離。此外，還傳出將實施禁足令，不過購買食物、就醫或有緊急任務的人將可得到豁免。請繼續往下閱讀...1月中香港每日僅新增10多例確診個案，當時林鄭月娥表示，香港不適合全民禁足檢測，2月19日，香港每日新增數千例確診個案，林鄭月娥改口透露正籌備全民強制檢測，不過當時仍強調封城不在考慮範圍內。然而，據《星島日報》、《香港01》日前報導，有消息指全民強制檢測將於3月17日後進行，目標9日內完成，市民每隔3日需進行核酸檢測1次，期間配合「禁足」方案。雖然香港特首林鄭月娥否認禁足傳言，並呼籲港人保持冷靜，強調目前香港的食品和商品供應穩定，但超市、藥妝店還是出現一波搶購潮，加劇香港社會緊張氣氛。香港大學衛生專家表示，預計未來一週確診將達到每天約18萬3000人的高峰。傳全民強制檢測期間可能禁足，引發民眾恐慌購買。（彭博）
若共軍犯台 大學退休校長：軍警公教第一線上戰場,2022-03-01,烏俄戰爭讓國人了解「意志戰力」的重要，也讓國防單位認真思考台灣後備戰力」的迫切，前明道大學校長陳世雄說，面對中國的武力威脅，台灣應有「全民皆兵」的國防思維，軍警公教人員更應站在第一線，因為國家「養我一輩子」，戰爭來臨就是退休公務員報答國家的時刻。,https://news.ltn.com.tw/news/politics/breakingnews/3844622,陳世雄説，共軍犯台，軍警公教，第一線上戰場。圖為他在自家農場抓蛇的畫面。（資料照）〔記者顏宏駿／彰化報導〕烏俄戰爭讓國人了解「意志戰力」的重要，也讓國防單位認真思考台灣後備戰力」的迫切，前明道大學校長陳世雄說，面對中國的武力威脅，台灣應有「全民皆兵」的國防思維，軍警公教人員更應站在第一線，因為國家「養我一輩子」，戰爭來臨就是退休公務員報答國家的時刻。陳世雄說，看到烏克蘭前總統波洛申科穿上軍裝上戰場，首都基輔市長克里欽科率領市民擊退俄軍，感慨萬千，同樣是「前總統」，台灣的馬英九面對中國的武力威脅卻説「首戰即終戰」，台北市長柯文哲面對中共唯唯諾諾，駡蔡總統、蘇貞昌與中共口徑一致，從不敢開罪中共，還說「兩岸一家親」，「平平是前總統、首都市長，兩國怎麼差那麼多？」請繼續往下閱讀...陳世雄說，雖然自己年紀一大把了，但當共軍打過來，「我願意上戰場，因為國家養我一輩子，讓我衣食無虞」，國家有難正是回報國家的時候。他說，軍警公教出身國家公務系統，有更高的服從力，也對國家政務體系有更深的了解，自然應「站到第一線」，退休的軍警可以成為重要的民兵武力，公教人員可以做後勤任務編組，「這都是可以很快上手的民間力量」。他表示，受到「反年改運動」影響，外界一向覺得軍公教只在乎自己的退休福利，其實他身邊有很多「不求回報，想奉獻國家」的公務員，他也不否認有少數抱著「能撈就撈，能混就混」心態的公務員，但國家沒了，還有什麼可撈？覆巢之下無完卵。他希望，國防部趕緊針對民間可用兵力做任務編組，只要有意願，任何人都「守土有責」，平時接受點召、教召，戰爭命令一發佈，知道可以上哪裡取槍和子彈，可以到哪裡做後備支援。
