title,date,summary,link,content
洗臉戰狼！北大：中國晶片業被美打趴 只能做低階,2022-02-01,中國北京大學週日（31）發布報告，比較美中科技脫鉤後誰的境遇比較慘，結果不意外，中國付出高昂代價，大大洗臉習近平。尤其晶片產業「只剩下技術含量低且附加價值低的企業」與美企有聯繫；人工智能也遠遠落後美國，僅1成的留美科學家願意返回中國工作；連中國引以為傲的航天科技核心零件也嚴重依賴美國及西方國家。,https://ec.ltn.com.tw/article/breakingnews/3818675,中國北京大學發布報告稱，美中科技脫鉤，造成中國晶片產業、AI等領域重傷。（取自網路）〔財經頻道／綜合報導〕中國北京大學週日（31）發布報告，比較美中科技脫鉤後誰的境遇比較慘，結果不意外，中國付出高昂代價，大大洗臉習近平。尤其晶片產業「只剩下技術含量低且附加價值低的企業」與美企有聯繫；人工智能也遠遠落後美國，僅1成的留美科學家願意返回中國工作；連中國引以為傲的航天科技核心零件也嚴重依賴美國及西方國家。〈南華早報》報導，在北京大學國際與戰略研究所週日發表的一份報告，研究人員比較了中美兩國在訊息技術、人工智能（AI）和航天航空技術等競爭領域的發展。請繼續往下閱讀...結果發現，無論是在技術層面還是產業層面，中美脫鉤雙方都有所損傷，「看來中國付出的代價更大」。尤其在晶片製造和人工智能等關鍵技術領域已經形成了脫鉤共識，目前只剩下「技術含量低或附加值低的行業」與美企有聯繫。報告稱，中國雖在一些小領域處於領先地位，但在其他領域明顯落後，甚至陷入真空狀態，遇到發展瓶頸，直指美中技術脫鉤對訊息技術行業產生「巨大衝擊」。相比之下，脫鉤對美國的訊息技術產業沒有明顯影響。報告還提及，中國在人工智能方面「遠遠落後於美國」，中國3年前才開始培養人工智能領域的人才，而美國大學早就培養了這樣的學生。報告坦言，中國只有 34% 的頂級人工智能人才留在國內工作，56% 的人已經移居美國。對於在美國學習的中國公民來說，88% 的人留在當地，只有 10% 的人返回中國工作，「人工智能行業的中國科學家似乎沒有回到中國」。至於中國引以為傲的航天科技，報告指出，航天和航天技術是兩國合作和依賴最少的領域。但是，在高度依賴商業市場的民航領域，中國處於劣勢。中國在購買飛機或核心零件方面嚴重依賴美國和其他西方國家。北大研究人員表示，美國的脫鉤戰略還包括組建科技民主聯盟，完全孤立中國，增加了中國從其他國家進口關鍵零組件、獲取先進技術和吸引人才的難度。呼籲中國政府選擇國際合作和培養人才，與美國的差距才不會繼續擴大。
經濟一團糟！索羅斯：希望習近平被取代,2022-02-01,金融大鱷索羅斯（George Soros）去年才抨擊習近平是全世界最危險的敵人，昨（31）日又在胡佛研究所發表演說稱，房地產危機、疫情、黨內敵人和出生率下降等威脅習近平連任，尤其對經濟及疫情的管控，引爆中南海內鬥，可能導致習下台。他還說，希望習近平被比較不獨裁的領導人取代，這樣才能除去當今開放社會最,https://ec.ltn.com.tw/article/breakingnews/3818649,金融大鱷索羅斯唱衰中國國家主席習近平連任之路，並希望習被其他人取代。（路透、歐新社，本報合成）〔財經頻道／綜合報導〕金融大鱷索羅斯（George Soros）去年才抨擊習近平是全世界最危險的敵人，昨（31）日又在胡佛研究所發表演說稱，房地產危機、疫情、黨內敵人和出生率下降等威脅習近平連任，尤其對經濟及疫情的管控，引爆中南海內鬥，可能導致習下台。他還說，希望習近平被比較不獨裁的領導人取代，這樣才能除去當今開放社會最大的威脅。《彭博》報導，外界普遍認為，習近平會在今年秋天的中共黨代會上會成功連任。但索羅斯在演講中指出，自習近平就任中國國家主席以來，房地產市場一直是中國經濟增長的引擎，如今陷入困境，可能讓習寶座「脫軌」。請繼續往下閱讀...索羅斯認為，目前的模式是「不可持續的」，恆大因身負超過3000億美元的債務而處於崩潰邊緣，中國許多房企也在掙扎，那些將大部分積蓄投資於房地產的民眾將反對習近平。除了民怨積累外，習近平對經濟的管理和控制疫情，內鬥風暴正在醞釀，恐導致習下台。索羅斯說，中共的內部分歧「如此尖銳」，「習近平正受到那些受鄧小平思想啟發、希望看到民營企業發揮更大作用的人的攻擊。」索羅斯總結，房地產危機、疫情、黨內敵人和出生率下降等威脅習近平連任，預計2022年第二季將可看出習是否有機會續任，「目前的形勢對習近平來說似乎不太樂觀」。索羅斯補充，他希望習近平能被一個對內不那麼獨裁，對外更和平的領導人取代，「這將可消除開放社會今天面臨的最大威脅」。
高雄本土新增9例染疫最多 礁溪案衍生幼兒園群聚占6例,2022-02-01,本土武漢肺炎（新型冠狀病毒病，COVID-19）今日新增16例，以高雄市9例最多，其中，又以發生群聚案的宜蘭礁溪長榮鳳凰酒店旅客返回高雄後，衍生的某幼兒園群聚案新增6例最多。另外，昨公布1例感染源不明的國中生個案，他的父親從中國返台也確診，但2人的感染源仍待釐清。,https://news.ltn.com.tw/news/life/breakingnews/3818703,圖由中央流行疫情指揮中心提供。〔記者林惠琴／台北報導〕本土武漢肺炎（新型冠狀病毒病，COVID-19）今日新增16例，以高雄市9例最多，其中，又以發生群聚案的宜蘭礁溪長榮鳳凰酒店旅客返回高雄後，衍生的某幼兒園群聚案新增6例最多。另外，昨公布1例感染源不明的國中生個案，他的父親從中國返台也確診，但2人的感染源仍待釐清。中央流行疫情指揮中心發言人莊人祥表示，在高雄市新增9例中，宜蘭礁溪長榮鳳凰酒店群聚案衍生的某幼兒園群聚，再新增6例，包含2對母子、1名幼兒園的幼童，還有一個幼童的哥哥。請繼續往下閱讀...其次是高雄港區群聚案，也再新增2例，為先前確診高雄港工作人員的同住家人，都為某個案的小孩，是一對未滿10歲的姊弟。最後則是昨公布感染源不明、從新北返回高雄過年的國中生案18905的父親。莊人祥指出，案18905的父親於1月10日從中國入境後，到高雄防疫旅館進行檢疫，期間多次採檢均為陰性，23日期滿前採檢也是陰性，25日至30日主要都是在高雄活動，而在兒子確診後，列為接觸者採檢，結果確診為案18942。莊人祥指出，案18942的檢驗Ct值為20.9、案18905的Ct值則是20.4，兩人差不多，感染源必須進一步疫調足跡，視調查結果而定。「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。
本土疫情南北續燒 指揮中心列2案為「重中之重」,2022-02-01,本土武漢肺炎（新型冠狀病毒病，COVID-19）今日新增16例，包含高雄9例、桃園7例，中央流行疫情指揮中心發言人莊人祥說，高雄感染源不明的國中生父親確診，以及桃園某物流公司群聚再增4例，此2案列為目前本土疫情的「重中之重」。昨天公布感染源不明、從新北到高雄過年的國中生案18905，其1月25日離開,https://news.ltn.com.tw/news/life/breakingnews/3818780,中央流行疫情指揮中心發言人莊人祥說，高雄感染源不明的國中生父親確診，以及桃園某物流公司群聚再增4例，此2案列為目前本土疫情的「重中之重」。（中央流行疫情指揮中心提供）〔記者林惠琴／台北報導〕本土武漢肺炎（新型冠狀病毒病，COVID-19）今日新增16例，包含高雄9例、桃園7例，中央流行疫情指揮中心發言人莊人祥說，高雄感染源不明的國中生父親確診，以及桃園某物流公司群聚再增4例，此2案列為目前本土疫情的「重中之重」。昨天公布感染源不明、從新北到高雄過年的國中生案18905，其1月25日離開新北，26日到高雄與父親會合，其父親從中國入境，多次採檢均是陰性，但在兒子確診後，被列為接觸者採檢也確診為18942，兩人發病日、檢驗Ct值均相近，感染源仍待釐清。請繼續往下閱讀...至於桃園某物流公司群聚案，截至昨日公布數據，共有2人確診，今日再新增4人確診，包含3名員工及1名員工家人。莊人祥說明，該公司已採檢343人，確診人數累計達到6人。目前已隔離207人，會再前往該公司擴大採檢700多人。莊人祥強調，目前高雄感染源不明的父子案、桃園某物流公司群聚案，為「重中之重」的關切案件。「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。
開賣1200瓶立陶宛蘭姆酒 台酒觀光酒廠1小時內售罄,2022-02-01,去年12月初，立陶宛生產約2萬瓶深色蘭姆酒，因面臨中國拒收漂流海上，台灣菸酒公司適時力挺轉購入台灣，首批年前趕工出貨6000瓶，台酒12間觀光酒廠昨早上9時30分統一開賣1200瓶，不到1小時完售，為了讓更多人可買到，現場只能每人限購1瓶。,https://ec.ltn.com.tw/article/breakingnews/3818925,台酒12間觀光酒廠昨早上9時30分統一開賣1200瓶立陶宛蘭姆酒，不到一小時就售罄。本報資料照〔記者高嘉和/台北報導〕去年12月初，立陶宛生產約2萬瓶深色蘭姆酒，因面臨中國拒收漂流海上，台灣菸酒公司適時力挺轉購入台灣，首批年前趕工出貨6000瓶，台酒12間觀光酒廠昨早上9時30分統一開賣1200瓶，不到1小時完售，為了讓更多人可買到，現場只能每人限購1瓶。因台陶關係日漸密切，遭中國拒收的立陶宛2萬400瓶深色蘭姆酒，由台酒力挺購入，繼先前全家預購秒殺後，昨大年初一台酒12間觀光酒廠一早就有民眾排隊領取號碼牌，一開賣不到1小時完售。請繼續往下閱讀...台酒表示，因這兩波上架都造成熱銷，將評估是否進一步長期合作，在進行新品導入及通路評估後，年後很快就會有結果，可能會進口更多立陶宛不同酒品來台銷售。
Panasonic將投資240億 擴大空調業務,2022-02-01,武漢肺炎（新型冠狀病毒病，COVID-19）疫情帶動空調、空氣淨化器等業務成長，日本電器大廠松下（Panasonic）宣布，未來5年對空調業務投資1000億日元（約台幣240億）。《日經亞洲》報導，松下預計4月將空調和空氣品質業務整合成同一部門，降低生產成本，目標是2025財年空調設備銷售比2021,https://ec.ltn.com.tw/article/breakingnews/3818698,松下預期2025財年空調設備銷售可達1兆日元。（彭博資料照）〔財經頻道／綜合報導〕武漢肺炎（新型冠狀病毒病，COVID-19）疫情帶動空調、空氣淨化器等業務成長，日本電器大廠松下（Panasonic）宣布，未來5年對空調業務投資1000億日元（約台幣240億）。《日經亞洲》報導，松下預計4月將空調和空氣品質業務整合成同一部門，降低生產成本，目標是2025財年空調設備銷售比2021財年增長40%，達到1兆日元（約台幣2417億）。請繼續往下閱讀...此外，松下計畫2022財年更新馬來西亞和日本工廠的生產設備、2023財年升級越南和中國的空調設備工廠產能，並致力於在環保意識較強的歐洲推廣節能產品，隨後將擴大產品銷售至亞洲地區。然而，面對空調市場競爭激烈，松下的投資仍落後於競爭對手，日本大金工業（DAIKIN）未來3年將投資超過8000億日元（約台幣1934億）擴大產能；三菱電機（MITSUBISHI）也斥資1800億日元（約台幣435億）升級生產設備，預期2025財年能比2020財年營收增長50%。
健康網》防COVID-19病毒入侵 中醫力薦兩茶飲,2022-02-01,武漢肺炎（新型冠狀病毒病，COVID-19）疫情持續，除了勤洗手、戴口罩、保持社交距離和接種疫苗外，中醫師指出，適時運用中藥調理身體，讓個人的免疫力維持在最佳狀態，也是目前能保護自己的一個不錯的方法，因此推薦兩茶飲「免疫湯」和「抗毒湯」，在有需要的情況下可以適當飲用。,https://health.ltn.com.tw/article/breakingnews/3818650,"中醫強調「未病先防」，如果防疫保健，可適當飲用中藥茶飲；圖為情境照。（圖擷取自freepik網站）中醫強調「未病先防」，如果防疫保健，可適當飲用中藥茶飲；圖為情境照。（圖擷取自freepik網站）〔健康頻道／綜合報導〕武漢肺炎（新型冠狀病毒病，COVID-19）疫情持續，除了勤洗手、戴口罩、保持社交距離和接種疫苗外，中醫師指出，適時運用中藥調理身體，讓個人的免疫力維持在最佳狀態，也是目前能保護自己的一個不錯的方法，因此推薦兩茶飲「免疫湯」和「抗毒湯」，在有需要的情況下可以適當飲用。彰化基督教醫院中醫主任黃頌儼指出，依照中醫角度來看，COVID-19（新冠肺炎病毒）屬中醫的「癘氣」、「時疫」或「瘟疫」，其特點是不論個人體質狀況、抵抗力強弱，只要有有所接觸就有機率患病；其二就是發病快、疾病的傳變也快，而且容易發展為重症，常常令人措手不及。請繼續往下閱讀...黃頌儼表示，民眾感染新冠病毒後，西醫常見施以抗生素、瑞德西韋等藥物治療，台灣國家中醫藥研究所也經由科學臨床驗證研發出「台灣清冠一號」， 該處方屬於「專病專藥」的治療性用藥，需中醫師診察判斷才可使用，非保健類茶飲，無確診者是不需要服用的。而近來「清冠一號」更通過衛福部核准可公費給付，未來可在中醫師診療後，以公費給付藥費。黃頌儼指出，中醫強調「未病先防」，一般人如要防疫保健，也可飲用中藥茶飲例如魚腥草、板藍根等具有抗病毒與抗微生物功效的清熱解毒藥物，或者黃耆、黨參、防風、荊芥等祛邪扶正、補益中氣的藥材，搭配飲用。「台灣清冠一號」屬於「專病專藥」治療性用藥，需中醫師診察判斷才可使用，非保健類茶飲，無確診者不需要服用。（資料照，記者叢昌瑾攝）「台灣清冠一號」屬於「專病專藥」治療性用藥，需中醫師診察判斷才可使用，非保健類茶飲，無確診者不需要服用。（資料照，記者叢昌瑾攝）食用時機：病毒流行地區與居所距離大於15公里以上，確定周邊沒有確診者或間接接觸者使用。功用：平時保健、提升免疫力， 如幫身體穿上金鐘罩鐵布衫一樣，讓體認正氣充實，外來邪氣不可侵入體內。藥方：黃耆5錢、防風3錢、白朮3錢。作法：將藥材放入1200c.c.的水，滾10分鐘，濃縮成360c.c.分2次服；作為保養效果1天喝180c.c.。小叮嚀：此方可到中藥行調配使用或自行購買，中醫診所也有。食用時機：病毒流行距地區與居所小於15公里以內。極有可能有確診者或確診接觸者，在周邊活動。如：公車上擦身而過或摸觸門把及手把。功用：防治對抗流行性感冒及藉由呼吸道傳染的病毒，化解周邊環境，如在身體內部做清潔消毒的工作。藥方：金銀花5錢、板藍根3錢、炙甘草3錢，將藥材放入1200c.c.的水，滾10分鐘，濃縮360c.c.分2次服用，達治療效果1天360c.c.，保養效果1天180c.c.。小叮嚀：若腸胃功能不佳者，不適合長期使用，因為金銀花、板藍根性味較寒。食用時機：流感、COVID-19已經感染確診者或確診接觸者，且出現呼吸道症狀，例如有痰多、咳嗽、氣喘、呼吸困難症狀，才會使用清冠一號；要注意的是，此方必須是中醫師親自看診後，才會開立的處方，民眾不要自行亂喝。功用：清呼吸道及肺部上焦風熱，能宣肺定喘、排除感染之熱痰濃痰、解肌肉疼痛及退燒。藥方：黃芩5錢、魚腥草5錢、栝蔞實5錢、北板藍根5錢、厚朴3錢、薄荷3錢、荊芥3錢、桑葉3錢、防風2錢、炙甘草2錢，將藥材放入2000c.c.的水，滾15分鐘，濃縮成360c.c.分2次服。小叮嚀：限中醫師親自看診後，開立處方。黃頌儼醫師2月6日下午2點到4點將與國立臺北護理健康大學葉美玲教授兼所長在線上進行免費視訊課程，分別主講「中醫治療 COVID-19的成果」，和「與時俱進-中醫實證胃腸照護」、屆時可以網路查詢關鍵字「瘋中醫 基金會」即可找到入口，可以上「中國醫藥研究發展基金會」網站查詢，但上課方式採用Zoom軟體視訊（使用手機或電腦上課，建議事先下載視訊軟體先行熟悉使用方式，避免臨時慌亂）。
    ☆健康新聞不漏接，按讚追蹤粉絲頁。
    
    ☆更多重要醫藥新聞訊息，請上自由健康網。
"
香港嚴格「清零」班機少 飼主「包機」帶毛小孩逃難,2022-02-01,武漢肺炎（新型冠狀病毒病，COVID-19）變種病毒Omicron肆虐全球，香港配合中國政府嚴格執行「清零」政策，也令其轉機中心的盛況不再，飼主甚至必須包下私人飛機，才能帶「毛小孩」順利移民出走。據《法新社》報導，香港近期配合中國政府嚴格執行「清零」政策，除日前爆海外人才出走潮外，其往昔亞洲轉機中心,https://news.ltn.com.tw/news/world/breakingnews/3818798,武肺變種Omicron肆虐全球，香港配合中國政府嚴格執行「清零」政策，也令其轉機中心的盛況不再，飼主甚至必須包下私人飛機，才能帶「毛小孩」順利移民出走。圖為香港街貓。（法新社）〔即時新聞／綜合報導〕武漢肺炎（新型冠狀病毒病，COVID-19）變種病毒Omicron肆虐全球，香港配合中國政府嚴格執行「清零」政策，也令其轉機中心的盛況不再，飼主甚至必須包下私人飛機，才能帶「毛小孩」順利移民出走。據《法新社》報導，香港近期配合中國政府嚴格執行「清零」政策，除日前爆海外人才出走潮外，其往昔亞洲轉機中心的地位也早已不保，國際航班大幅度減少，遑論能夠讓貓、狗等寵物上機的貨艙空間。請繼續往下閱讀...因此，香港近日就傳有將移民英國的飼主，不惜砸重金也要包下私人飛機，帶「毛小孩」家人一起「逃難」。帶著2隻家貓的李先生就向記者表示：「這是特殊狀況，如果只有我老婆跟我，當然不會包私人飛機，這是為了我們的貓。」專門接洽寵物旅行的公司「寵物假期」（Pet Holidays）就曾公布數據指出，光該公司去（2021）年12月間，就有3千至4千隻貓狗無法按照原定計劃啟航。而如果要包機讓毛小孩搭乘，該公司套餐服務訂價約美金2萬3100元（約台幣64.2萬元）。此外，根據動保組織「香港犬隻救援」（HKDR）資料，香港「單程」出境旅客的暴增，也與棄養犬隻的數量上升有正相關。該組織指出，2021年的犬隻救援案件較前一年增加了48%。即將與丈夫移民英國的奧哈拉（Sarra O'Hara）起初聽聞有人包機將寵物送出國，也感到十分吃驚，但現在她自己也正在考慮要用此方法，將領養的2隻流浪犬一起帶去英國，她說：「我是不可能丟下牠們的，我會嘗試一切方法。」「武漢肺炎專區」請點此，更多相關訊息，帶您第一手掌握。根據動保組織「香港犬隻救援」（HKDR）資料，香港「單程」出境旅客的暴增，也與棄養犬隻的數量上升有正相關。該組織指出，2021年的犬隻救援案件較前一年增加了48%。圖為香港家犬。（法新社）
涉嫌隱暪疫情起源 《華郵》社論籲拜登撤換佛奇,2022-02-01,美國首席防疫專家佛奇（Anthony Fauci） 再三否認他領導的國家過敏和傳染病研究所（NIAID）曾資助中國從事改造病毒研究，但NIAID的上司機構美國國立衛生研究院（NIH）官員已間接承認此事，佛奇涉嫌向國會作偽證。佛奇備受自由派媒體吹捧，不過令人意外的是，向來挺佛奇的《華盛頓郵報》在1月3,https://news.ltn.com.tw/news/world/breakingnews/3818908,《華盛頓郵報》社論罕見呼籲拜登總統撤換白宮首席防疫顧問佛奇博士。（彭博社檔案照）〔編譯陳成良／綜合報導〕美國首席防疫專家佛奇（Anthony Fauci） 再三否認他領導的國家過敏和傳染病研究所（NIAID）曾資助中國從事改造病毒研究，但NIAID的上司機構美國國立衛生研究院（NIH）官員已間接承認此事，佛奇涉嫌向國會作偽證。佛奇備受自由派媒體吹捧，不過令人意外的是，向來挺佛奇的《華盛頓郵報》在1月31日的社論中，呼籲拜登撤換佛奇，並全面改組公衛團隊。上月揭密的兩批文件，顯示佛奇恐涉嫌隱瞞中國武漢實驗室病毒洩漏，以及隱瞞病毒起源的真相。《華郵》社論指出，立場偏保守派的《福斯新聞》對此窮追猛打，上週連續多天推出「特別報導」，矛頭直指拜登等公衛官員故意誤導公眾；《城市雜誌》（City Journal）也同樣發現，美國高層公衛官員可能出於政治目的，打壓實驗室洩毒理論。請繼續往下閱讀...文中指出，佛奇究竟對病毒起源知道多少，這個問題在未來一年將更進一步糾纏著他；同樣牽涉其中的還有NIH院長柯林斯（ Francis Collins），他上月正式退休，這可能是明智之舉。《華郵》認為，正如越戰期間美國政治領導層步履蹣跚，造成了政府與美國公眾之間的「可信度隔閡」一樣，現在這些公衛官員造成的信任隔閡，也困擾著美國抗疫的奮鬥，而如今這種隔閡正在擴大變成一條個鴻溝。社論中強調，拜登總統需要徹底重置他搖搖欲墜、失敗的總統任期，最重要的是要調整他上任以來就是重中之重的抗疫策略，調整要從領導層汰舊換新開始，佛奇顯然必須遭到撤換，其他官員，包括聯邦疾病防治中心（CDC）主任瓦倫斯基（Rochelle Walensky）、衛生及公共服務部部長貝西拉（Xavier Becerra），以及白宮防疫協調官齊安茲（Jeff Zients）等，都該下台走人。80歲的佛奇是七朝遺老（歷七任美國總統），從1984年擔任NIAID院長至今，在美國公衛界的地位難以撼動，因此《華郵》這篇社論，格外引人關注。美國眾議院共和黨人上月11日公布了佛奇部分電子郵件，證明佛奇早就知道病毒可能是從中國武毒所洩漏的情況。曝光的郵件內容顯示，早在2020年2月1日，佛奇就已經和NIH前院長柯林斯在電話會議上討論了病毒起源問題，當時佛奇和柯林斯都被告知，COVID-19病毒可能是從武毒所洩漏，而且可能已經過基因修改。
戴琪：美中貿易關係處「艱難」階段,2022-02-01,美國貿易代表戴琪（Katherine Tai）週一（31日）表示，美國和中國之間的貿易關係處於「艱難」階段，但拜登政府正致力於保護美國經濟免受中國政策的負面影響。《法新社》報導，戴琪表示，華盛頓團隊將與中國「積極接觸」，就北京承諾購買美國商品，與前總統川普簽署的協議進行談判。戴琪隨後坦言，美中貿易關,https://ec.ltn.com.tw/article/breakingnews/3818624,美國貿易代表戴琪（Katherine Tai）。（法新社資料照）〔財經頻道／綜合報導〕美國貿易代表戴琪（Katherine Tai）週一（31日）表示，美國和中國之間的貿易關係處於「艱難」階段，但拜登政府正致力於保護美國經濟免受中國政策的負面影響。《法新社》報導，戴琪表示，華盛頓團隊將與中國「積極接觸」，就北京承諾購買美國商品，與前總統川普簽署的協議進行談判。戴琪隨後坦言，美中貿易關係正處於非常艱難的階段，對話並不容易。請繼續往下閱讀...美國與中國在2020年1月簽署了第1階段協議，當時北京承諾，在2020年到2021年期間，額外購買2000億美元（約新台幣5.6兆）的美國商品和服務。但疫情大流行期間，中國未能達到目標。戴琪指出，美中這種關係是團隊正在處理的決定性問題之一，目前已開始與中國就貿易協定進行第一步的討論，尚未取得成果。戴琪表示，政府的大目標是保護美國的經濟、勞工和企業免受中國非市場政策的負面影響。美國總統拜登日前也透露，由於不公平的貿易行未，目前暫時沒有取消價值3700億美元（約新台幣10兆）中國商品關稅的計畫。
