title,date,summary,link,content
德國跨黨派議員團2日訪台　晉見蔡英文、賴清德,2022-10-01 07:00:00,【記者施智齡／台北報導】德國國會友台小組主席魏爾胥明天（2日）將率跨黨派議員一行7人來台訪問，知情人士指出，德國國會的友我力量益加穩固，中國8月初藉機在台海軍事演習時，魏爾胥就公開宣布要率跨黨副主席訪台，展現對台灣的支持。訪團此行除晉見總統蔡英文、副總統賴清德等人，亦將拜會立法院、與我方智庫晤談。,https://tw.nextapple.com/politics/20221001/01838EB6B81D322B7006A27442FA4C0E,今年8月初美國聯邦眾議院議長裴洛西(Nancy Pelosi)訪台，引發中國不滿且升高對台軍事威脅，然此舉並未阻擋國際訪團到來，繼法國國會訪團後，魏爾胥（Klaus-Peter Willsch)也將率跨黨派友台小組副主席，預定10月2至6日共同訪台，外交部表達誠摯歡迎。外交部指出，訪團7位成員分別代表德國基民/基社聯盟、社會民主黨、綠黨、自民黨、另類選擇黨及左黨。訪賓此行將晉見正副總統，接受立法院長游錫堃及外交部長吳釗燮款宴，並將與「臺灣與德國議會議員友好協會」委員會晤、拜會立法院、與安全議題相關的機構及智庫晤談交流。知情人士表示，本屆德國國會友台小組今年6月2日成立，目前共有35位國會議員加入，在德國會友外小組中屬中大型規模；德國會在亞洲方面，除日、韓、中國及印度外，僅專設「台灣友好小組」，顯見德國會已奠立穩固友我力量。知情人士直指，基民黨籍的魏爾胥長期友台，8月初中國在台灣海空周遭進行挑釁軍事演習時，就立即公開宣布要率跨黨副主席聯袂訪台，行動支持台灣。而魏爾胥自2010年3月擔任國會友台小組主席，連任迄今，此行是他第5度訪台。外交部表示，全球威權主義擴張之際，德國政府及國會持續強化對台海安全的關注，支持台灣參與國際組織，友台小組以實際行動證明德國跨黨派對台灣的堅定支持。訪團此行另將參訪台南科學園區並與廠商交流，深化台德在經貿投資、高科技產業及供應鏈安全等領域的合作；外交部期盼，藉深化雙方交流合作，強化民主團結、韌性，共同邁向繁榮穩定的未來。★快加入《壹蘋》LINE，和我們做好友★★按讚＋追蹤《壹蘋新聞網》各大臉書粉絲團，即時新聞到你手，重要新聞不漏接★►壹蘋新聞網 粉絲團►壹蘋娛樂 粉絲團►壹蘋時尚 粉絲團
美日澳3國防部長將在夏威夷會談　台灣緊張局勢是議題之一,2022-10-01 09:40:00,日本防衛大臣濱田靖一今天表示，即日起至10月2日為止，他將訪問美國夏威夷，與美國及澳洲的國防部長舉行會談。一般預料，3人將就處於緊張狀態的台灣局勢進行意見交換。,https://tw.nextapple.com/international/20221001/018390D521F9DF0B1F4FF84B2262CE84,日本時事社報導，濱田將於夏威夷當地時間10月1日（台灣時間2日）與美國國防部長奧斯汀（Lloyd Austin）、澳洲國防部長馬勒斯（Richard Marles）舉行會談。一般預料，針對在東海、南海及台灣海峽增強威壓行動的中國及頻頻發射彈道飛彈的北韓，美日澳3國防長將在會談時探討如何因應。日本經濟新聞報導，鑑於中國加強對台灣的軍事施壓，美日澳防長將討論如何抑止中國，加強防衛合作。美日澳今年6月也在新加坡召開防長會議。濱田今年8月就任日本防衛大臣（防長），這次將是他首度參加美日澳防長會談。預料3人將對印度太平洋地區的安全保障達成共識，協商擴大聯合訓練事宜。（中央社）★快點加入《壹蘋》Line，和我們做好友！★FB按讚追蹤《壹蘋新聞網》各大臉書粉絲團，即時新聞到你手，不漏任何重要新聞！壹蘋娛樂粉專壹蘋新聞網粉專
李克強：貫徹「黨」解決台灣問題的總體方略,2022-10-01 11:45:00,中國國務院總理李克強昨天(9/30)談及兩岸關係時強調，要全面貫徹新時代中共解決台灣問題的總體方略，堅持一個中國原則和「九二共識」，反對台獨分裂和外部勢力干涉。,https://tw.nextapple.com/international/20221001/018391A6438C184484CC3CAE60D8F08F,據央視新聞聯播9月30日報導，中國國務院在人民大會堂舉行國慶招待會，中共7常委及國家副主席王岐山等黨與國家領導人近500名中外人士與會。李克強致詞時除了向中國各族人民致以節日祝賀，也向「港澳同胞、台灣同胞和海外僑胞致以親切問候」。據報導，在北京的部分台灣人士也參加了招待會。在談及台灣問題時，李克強說，「我們全面貫徹新時代黨解決台灣問題的總體方略，堅持一個中國原則和『九二共識』，堅決反對『台獨』分裂和外部勢力干涉，積極推動兩岸關係和平發展、融合發展，共創祖國統一、民族復興歷史偉業」。港澳部分，李克強表示，堅定不移、全面準確貫徹「一國兩制」、「港人治港」、「澳人治澳」、高度自治的方針，全力支持特別行政區政府依法施政、發展經濟、改善民生，更好融入國家發展大局，保持香港、澳門長期繁榮穩定。李克強指出，今年將召開中共20大，「這是在全黨全國各族人民邁上全面建設社會主義現代化國家新征程」、向第二個百年奮鬥目標進軍的關鍵時刻召開的一次十分重要的大會。他說，今年在中國發展歷程中極不尋常。面對複雜嚴峻的國內外形勢，「在以習近平同志為核心的黨中央堅強領導下」，各項事業取得新成績。這殊為不易。他也提及中國大陸經濟，指出推動中國經濟行穩致遠要著力穩住經濟基本盤，「我們有力應對超預期因素衝擊」，及時果斷頒布穩經濟相關政策。(中央社)
陳時中競總大會萬人盛況　陳建仁、蘇貞昌接力助陣,2022-10-01 16:54:00,【記者施智齡／台北報導】民進黨台北市長參選人陳時中競選總部今天（1日）盛大舉行成立大會，現場湧入上萬位民眾相挺，競總主委、前副總統陳建仁及行政院長蘇貞昌相繼到場助陣，陳建仁盛讚陳時中「鐵人部長有一顆柔軟的心」，具6大特質值得市民信賴。蘇貞昌直呼台北市需要一位把事做好的市長，現場高舉陳的手，民眾直喊凍蒜，氣氛熱烈。,https://tw.nextapple.com/politics/20221001/018392BE527DFFA05542157D1E091368,陳建仁表示，台灣的防疫表現獲國際肯定，時中不是落跑部長，而是引領台灣、台北邁向正常生活的指揮官，他的堅強、毅力、智慧帶領全台灣度過難關。陳建仁誇獎陳時中誠信第一、誠懇老實也認真打拼；踏實至上、一步一腳印；耐操耐勞、夜以繼日把事做到最好；勇敢承擔、義無反顧；更是一名傑出的領導者。陳建仁稱陳時中「鐵人部長」有一顆柔軟的心，並現場高喊「給阿中一個機會，讓台北市不要再停滯」，讓阿中把事做好、台北更好。蘇貞昌上台致詞提到，過去2年多來跟「同事」陳時中一起對抗世紀病毒，如今長夜將盡，已經看到曙光，國境就要開放。蘇貞昌說，面對這場2019年發生在中國武漢的病毒，台灣領先世界最先成立防疫指揮中心，迄今已成立986天、其中908天由陳時中帶領。蘇貞昌指出，2年多來陳時中防疫沒有假期、一天24小時投入，因為指揮中心 的投入以及全國人民配合當防疫後盾，讓台灣挺過這場。蘇貞昌也提到，中國軍機、軍艦、無人機整天圍著台灣，「我們絕不屈服，絕不投降，台灣人就是要自由民主，不要像共產黨那樣，連防疫都是整個封起來」；他話鋒一轉斥責國民黨只敢罵政府、罵蔡總統，不敢罵中國國家主席習近平，當全世界都覺得中國不應該這樣對待台灣的時候，國民黨卻組團去握手。蘇貞昌說，全世界都在看，台灣要選怎麼樣的首都市長，台北市這幾年紛紛擾擾很可惜，台北停滯太久很可惜，「台北市需要一位把事做好、讓台北更好、讓台灣共好的市長」。蘇貞昌稱讚陳時中在最困難的時候，最堅定、最有能力、最負責，他的穩定、認真、負責任一定會讓台北更好。現場蘇貞昌高舉陳時中的手，現場民眾激動高喊凍蒜。★快加入《壹蘋》LINE，和我們做好友★★按讚＋追蹤《壹蘋新聞網》各大臉書粉絲團，即時新聞到你手，重要新聞不漏接★►壹蘋新聞網 粉絲團►壹蘋娛樂 粉絲團►壹蘋時尚 粉絲團
雙重保護！台中76萬劑流感疫苗開打　左打流感右打新冠防重症,2022-10-01 21:45:00,【記者曾雪蒨／台中報導】台中76萬多劑流感疫苗今天開打，衛生局長曾梓展今天與中區疫情指揮中心指揮官黃高彬前往中西區衛生所視察施打狀況，黃高彬提醒「流感重症有9成未施打疫苗」，曾梓展則呼籲符合第一梯次施打疫苗資格的長者與幼兒盡速前往施打，才能增強防護力，保護自己也保護家人。,https://tw.nextapple.com/life/20221001/0183938C9B1B3B06CA9306E75203A0E0,中國附醫感控中心副院長、同時也是兒童感染科醫師黃高彬指出，時序入秋冬，正是病毒流竄的盛行季節，除了目前人人自危的新冠病毒，還有流感病毒、腺病毒以及呼吸道融合病毒等伺機而動，其中同屬於呼吸道病毒的新冠與流感病毒因為症狀相仿，目前各醫療院所已經鋪貨流感跟新冠快篩劑，呼籲民眾有症狀立即就醫，醫師會在第一時間快篩釐清病情，流感直接投藥治療，新冠隔離治療，避免錯失治療先機，反讓疫情擴大。黃高彬也表示，歷經國內外新冠疫苗施打的經驗，確定新冠疫苗跟流感疫苗可以同時接種，不會因為同步接種產生不良副作用，所以如果新冠疫苗接種時間到了，可以左手打流感、右手打新冠疫苗，不必再間隔七天再行施打。台中市衛生局長曾梓展今天也帶頭捲起袖子接種流感疫苗。他說，台中市今年共準備了76萬2550劑公費四價流感疫苗，第一梯次施打對象除了65歲以上與55歲以上原住民長者、醫事人員、照服人員、畜牧人員與長照機構等免疫力低下患者等公費對象外，為照顧弱勢族群，設籍台中市非公費對象低收、中低收入戶家庭成員，由社會局統一造冊通知，在台中市30家衛生所免費接種。此外，為體恤教職員辛勞，市府也自購2萬劑疫苗提供台中市高中職以下教職員與學生在校接種，提升校園群體保護力，目前台中市國小、國中、高中、五專1至3年級學生都依照往例，將由台中市委託醫療院所團隊入校施打疫苗。值得一提的是，接種流感疫苗除了各醫療院所，台中市全年無休、有「台中最美疫苗接種站」之稱的文心森林公園接種站今天也同步開打流感疫苗，從6個月到4歲的嬰幼兒疫苗、幼兒BNT與莫德納疫苗、青少年優先施打的BNT疫苗，到日前到貨的次世代疫苗，以及今天開打的流感疫苗，還有高端跟Novavax等共10種疫苗，因應不同年齡層與需求「免預約、隨到隨打」，也創下全台中唯一「單一接種站同步施打10種疫苗」紀錄。
因應中國野心　美澳日防長矢言加強軍事合作,2022-10-02 10:18:00,美國、澳洲和日本3國的國防部長周六（10/1）同意加強軍事合作，以面對中國日增的野心。,https://tw.nextapple.com/international/20221002/0183967CDBE0365A01A8F65088A57DBD,法新社報導，美國國防部長奧斯汀（Lloyd Austin）在歡迎澳洲防長馬勒斯（Richard Marles）和日本防衛大臣濱田靖一來到美軍太平洋區總部時表示，「對於中國在台灣海峽和此地區其他地方日益高漲的跋扈行徑，我們深感關切」。馬勒斯說：「我們關注維持基於規則的全球秩序。然而，我們看到，隨著中國尋求以我們從未見過的方式塑造它周遭的世界，這樣的秩序也在印度太平洋受到了壓力。」美國正推動外交攻勢以抗衡中國在印太的影響力。上個月29日，華府宣援助太平洋多個島國8億1000萬美元（約258億元台幣)，用以提升美國在當地的外交存在。美國副總統賀錦麗（Kamala Harris）上周造訪日本與南韓時表示，美方會無所畏懼且毫不遲疑地在包括台灣海峽在內的整個亞洲地區展開行動。賀錦麗同時訪問首爾和南北韓非軍事區（DMZ）。她的出訪意在展現華府在捍衛南韓、力抗北韓的承諾堅定不移。★快點加入《壹蘋》Line，和我們做好友！★壹蘋娛樂粉專壹蘋新聞網粉專
莫德納拒絕交出疫苗核心技術　進軍中國市場談判破裂,2022-10-02 11:10:00,【張翠蘭／綜合外電】英國《金融時報》周日（10/02）披露，美國藥廠莫德納（Moderna）研發的新型冠狀病毒肺炎（COVID-19）疫苗進軍中國的銷售談判破裂，因為莫德納拒絕中國的要求，交出疫苗開發的核心知識。,https://tw.nextapple.com/international/20221002/018396ACEA190D91D6BBA66F953AC67C,《金融時報》2日報導，根據兩名參與談判的知情人士透露，總部位於美國麻薩諸塞州的莫德納，有意將其COVID-19疫苗打進中國市場的計劃告吹。知情人士指出，莫德納出於商業和安全考量，拒絕北京方面要求交出其mRNA（信使核糖核酸，messenger RNA）疫苗配方的請求。不過莫德納表示，仍然「渴望」把疫苗銷往中國。報導指，相較於中國製造商使用的滅活疫苗技術，莫德納以及輝瑞（Pfizer）和德國生技公司BioNTech採用的mRNA疫苗技術，提供更持久和更高效能的保護力。中國數家藥廠現在正競相開發自製的mRNA替代品，但尚無法解決因應更具傳染性的變種病毒。迄今為止，外國COVID-19疫苗製造商若要在中國銷售，只有兩條途徑：一是向中國的製藥商進行全面技術轉移，又或者是與中國的合作夥伴在當地建立製造工廠，此舉則可維持掌控基本技術。據了解，莫德納被迫採取第一種選擇。知情人士透露，莫德納不想把疫苗配方交給中國合作夥伴，是因為如果當地合作夥件搞砸了生產，將會損害其聲譽。報導指，BNT已與上海復星醫藥達成協議，於2020年展開臨床試驗並將其疫苗商業化，這意味著BNT保留了對知識產權的控制權。根據合作夥伴關係，復星同意提供一家每年可生產多達 10億劑疫苗的工廠。另外，總部設在上海的雲頂新耀（Everest Medicines）已經達成協議，取得加拿大生物技術公司Providence Therapeutics研發中mRNA疫苗的完整技術轉移。不過北京監管當局迄今尚未批准這兩款疫苗。★快點加入《壹蘋》Line，和我們做好友！★壹蘋娛樂粉專壹蘋新聞網粉專
德國會訪團抵台「支持台灣」　將見總統、參訪南科,2022-10-02 11:25:00,【政治中心／綜合報導】德國國會友台小組主席魏爾胥（Klaus-Peter Willsch），今天（2日）率領6位跨黨派國會議員訪問台灣，早在8月初中國藉機在台海軍事演習時，魏爾胥就公開宣布要率跨黨副主席訪台，展現對台灣的支持。訪團此行晉見總統蔡英文、副總統賴清德等人，亦將拜會立法院，還會與我方智庫晤談，並計劃參訪台南科學園區。,https://tw.nextapple.com/politics/20221002/018396BD39AA9DE5778884D1F8E3BFEF,此次德國國會訪問團是疫情爆發後，睽違3年第一個德國訪團。這次訪團除了與總統蔡英文、副總統賴清德會面外，訪團也將拜會立院，並接受款宴。這次訪團由6位議員組成，分別來自社民黨、綠黨、自民黨（FDP），及反對黨基民/基社聯盟（CDU/CSU）、德國另類選擇黨（AfD）、左派黨（Die Linke），涵蓋朝野所有6個政黨。外交部說，訪團此行將晉見總統蔡英文、副總統賴清德，接受立法院長游錫堃及外交部長吳釗燮款宴，並將與「臺灣與德國議會議員友好協會」委員會晤、拜會立法院、與安全議題相關的機構及智庫晤談交流，另外將參訪台南科學園區並與廠商交流，持續深化台德在經貿投資、高科技產業及供應鏈安全等領域的合作。外交部歡迎德國國會訪問團到訪，也是在中國藉口美國聯邦眾議院議長裴洛西（Nancy Pelosi）訪台升高對台軍事威脅，繼法國國會訪團後，又一歐洲重要國家以實際行動展現對台灣堅定支持，外交部對此表示感謝。★快加入《壹蘋》LINE，和我們做好友！★按讚＋追蹤《壹蘋新聞網》各大臉書粉絲團，即時新聞到你手，重要新聞不漏接！►壹蘋新聞網 粉絲團►壹蘋娛樂 粉絲團►壹蘋時尚 粉絲團
張淑娟的眼淚只是縮影！李艷秋「為被霸凌者鼓掌」：社會將代替她展開反擊,2022-10-02 11:36:00,【即時中心/綜合報導】知名主持人周玉蔻，為了追打台北市長參選人蔣萬安，扯出她父親蔣孝嚴陳年緋聞，卻烏龍爆料，前中姐張淑娟憤而提告，在鏡頭前委屈落淚，讓民眾心疼。而知名前主播李艷秋，則臉書開轟，霸凌者會為此付出代價。,https://tw.nextapple.com/politics/20221002/018396C46E30922FF725CB2ACE6CDEF1,李艷秋今日在臉書開轟「這場選舉，已經出現兩位被霸凌的無辜受害人，一位是為了洗脫論文抄襲，被林智堅和指導教授陳明通誣陷為抄襲者的余正煌，另一位是被媒體人蔡玉真和周玉蔻指稱是蔣孝嚴晶華緋聞案女主角的前中國小姐張淑娟。這兩位被霸凌者，都沒有忍氣吞聲，他們選擇絕地反擊，狠狠地教訓霸凌者，為自己爭得清白。」此外她也看似對張淑娟，格外心疼，「我訪問過張淑娟，她當時剛在國際選美賽中得獎，名聲如日中天，我問她社會對選美佳麗總有謠言出現，她會不會有心理壓力？她回說謠言對她沒影響，她還是做自己。30多年後，當時的訪問有如神預言，年近六旬的她，面對如此天外飛來的恐怖謠言，怎麼沒有影響？她如何能做自己？鏡頭上的她憔悴無助，想為自己尋求一個公道，卻被霸凌者追得不知往哪躲，她和大多數人一樣，根本不知道為什麼會被選中成為被霸凌的對象。」李艷秋說，但張淑娟仍做出選擇「站出來面對人生中最難堪的場面，這是她能做回自己唯一的方式，司法或許會還她清白與公道，但是這段時間被霸凌的陰影，真的能夠讓她重回往日的寧靜嗎？張淑娟的眼淚和痛苦，是許許多多被霸凌者的縮影，她和余正煌雖然同為被霸凌者，但是余正煌懂法律，也了解國家機器如何運作；張淑娟是一個沒有麥克風，連自媒體都空白的人，她的反擊看似慌亂無助，但卻引起社會強力的反彈和憤怒，這將匯集出一股能量，代替她對霸凌者展開反擊。為兩位被霸凌者鼓掌，在號稱民主人權的台灣，這掌聲，好悲哀！」★快點加入《壹蘋》Line，和我們做好友！★FB按讚追蹤《壹蘋新聞網》各大臉書粉絲團，即時新聞到你手，不漏任何重要新聞！壹蘋娛樂粉專壹蘋新聞網粉專
0+7開放境外生！陸生難來原因曝　兩岸僵局害大學陸生歸零,2022-10-02 13:02:00,【記者陳明萱/台北報導】0+7將於10/13上路，境外生也可來台就學，據傳學生入境後可快篩陰上學，細節待教育部公布，不過，境外生鬆綁不包含陸生，因兩岸關係僵局，對岸尚未開放陸生來台。,https://tw.nextapple.com/life/20221002/018388C97F95AA4FF20E72D1A1F8C3DF,過去不少陸生來台就讀，105學年度曾達最高峰4萬1981人，後來受兩岸關係影響人數下滑。不少學校招生都受到衝擊，銘傳大學國際長劉廣華說，2017-2018年全盛時期，校內陸生曾有1600人，目前加加總總僅剩80人，「最後一屆大四明年畢業可能就剩個位數碩博生」。劉廣華提到，陸生人數驟降影響學費收入。他認為，教育層面不應有政治傾向或意識形態，「兩岸交流其實是我們帶來的影響更多」，呼籲抱持鼓勵態度，對區域穩定也會有很大幫助。另劉廣華說，現受限陸方政策，在招收陸生上，校方也是無能為力，希望政府更積極，讓陸生恢復過去榮景。109學年度(2020年)中國教育部發出禁令後，僅剩已在台就學陸生可繼續升學，110學年度陸生剩4293人。針對陸生來台就學，教育部指出，基於國安機關國家安全考量和兩岸主管機關政策規畫考量。教育部也說，境外生專案一直以「漸進開放」、「安全有序」為原則，配合指揮中心境管政策及我國檢疫量能，確保在防疫優先前提下，安全有序的讓境外學生來台就學及研修。文化大學目前境外生約1200多人，陸生同樣因政策關係無法進來，校內大四陸生僅剩約80人，但過去狀況好時一年曾有1000多人。陸生來不了，也讓文化大學國際長陳維斌坦言「對學校絕對是很大的影響」，全台所有大學都面臨同樣問題，政策不開放學校也很難因應。陳維斌分享，過去到文化念書的陸生雖已畢業，但現在仍相當關心台灣狀況，而台灣學生到大陸交換也能理解不同制度，兩岸學生交流、學習都能相互帶動，「停下來確實比較可惜」。★快點加入《壹蘋》Line，和我們做好友！★按讚追蹤《壹蘋新聞網》各大臉書粉絲團，即時新聞不漏接！►壹蘋新聞網 粉絲團►壹蘋娛樂 粉絲團
