title,date,summary,link,content
阿里巴巴、京東 列中概股首波審查,2022-09-01,　中美上月26日達成《審計監管合作協定》，在美上市的中概股企業可望解除退市危機。路透引述消息人士稱，美國上市公司會計監督管理委員會（PCAOB）已決定從本（9）月開始，對中概股公司進行審計檢查，阿里巴巴與京東是首波審查對象。,https://www.chinatimes.com/newspapers/20220901000598-260303,中美上月26日達成《審計監管合作協定》，在美上市的中概股企業可望解除退市危機。路透引述消息人士稱，美國上市公司會計監督管理委員會（PCAOB）已決定從本（9）月開始，對中概股公司進行審計檢查，阿里巴巴與京東是首波審查對象。路透引述3名熟知內情的消息人士稱，大陸電商龍頭阿里巴巴與京東，以及餐飲公司百勝中國都已獲通知，將成為首批在香港接受美方審計監管的中概股企業。百勝中國擁有肯德基（KFC）、必勝客（Pizza Hut）和塔可鐘（Taco Bell）等品牌在大陸的獨家營運和授權經營權。消息人士並說，分別負責阿里巴巴、京東及百勝中國等三家公司會計作業的事務所：資誠（PwC）、德勤（Deloitte）與畢馬威（KPMG）也都已接獲審計監管的通知。阿里巴巴、京東、百勝中國和大陸證監會沒有回應路透的置評請求。資誠與德勤的發言人都表示，公司政策是不對外評論客戶的事務。PCAOB發言人則稱，該會對審查沒有評論。大陸財政部與PCAOB達成《審計監管合作協定》，允許美國監管機構審查大陸和香港的會計師事務所。這對在美上市的中國企業是個好消息，如果可滿足各自監管需求，有望解決中概股審計監管問題，約有200多家公司或可避免被迫從美國退市的危機。大陸證券監督管理委員會同日表示，合作協定包括多項重點內容，包括確立對等原則、明確合作範圍及明確協作方式。大陸證監會還指出，下一步中美雙方將根據協定，對相關會計師事務所合作展開日常檢查與調查，並對合作效果作出客觀評估。PCAOB上周表示，美方監管機構已通知選定審計監管的公司，但並未指明有哪些，預計相關官員將於9月中旬抵達香港進行檢查。
時論廣場》蔡政府聽不懂美友人警告（陳一新）,2022-09-01, 美國前副國務卿阿米塔吉與美國企業研究所研究員庫柏日前聯合撰文，指出美國行政部門應對台灣提供實質有效的軍事援助與經濟合作，少做形式與象徵的動作，以免對日益緊張的兩岸關係火上加油。很明顯地，他們的警告是針對「務虛」的蔡總統，但是外交部這次又裝做聽不懂美國友人的溫和警告，只說這是美國友人對台灣的關心。,https://www.chinatimes.com/opinion/20220901004057-262104,美國前副國務卿阿米塔吉與美國企業研究所研究員庫柏日前聯合撰文，指出美國行政部門應對台灣提供實質有效的軍事援助與經濟合作，少做形式與象徵的動作，以免對日益緊張的兩岸關係火上加油。很明顯地，他們的警告是針對「務虛」的蔡總統，但是外交部這次又裝做聽不懂美國友人的溫和警告，只說這是美國友人對台灣的關心。阿米塔吉在小布希總統第一任期時出任副國務卿，是台灣藍營與綠營許多政治人物的共同朋友。他和庫柏以美國聯邦參議院外交委員會將於9月10日到14日審查的「台灣政策法」為例，對華府提出建議。由於美國行政部門與立法部門對於「台灣政策法」草案內容有不少分歧，該法已在國會兩度延宕。參院外委會原已排定8月初對該草案進行審查，但因眾議院議長裴洛西訪台，拜登總統擔心過度刺激中國大陸，請求國會暫緩審查。該草案內容主要包括對台軍售提供融資、制裁升高敵對情勢的中國官員、賦予台灣「主要的非北約盟友」地位、要求美國國務院協調更改台灣駐美代表處名稱等。阿米塔吉與庫柏認為，「台灣政策法」草案中的部分條款是沒有太大必要的，特別是我國代表處的更名，不論是「台灣代表處」或「台北駐美代表處」可能都會刺激北京。他們也提到，如果共和黨在11月期中選舉獲勝，則目前是眾院少數黨領袖的麥卡錫就會成為眾院議長，如果他也決定訪問台灣，必然讓北京火冒三丈。一旦中國決定對台動武，即使沒有立刻奪取台灣或是在美、日兩國的干預下遭到擊退，但台灣仍然是最大輸家，特別是台灣人民。無疑，他們的逆耳忠言，又掉入聾子的耳朵。外交部並不認為這是美國友人的委婉警告，反而說這是美國友人對台灣的關心而已。這次「台灣政策法」主要提案人包括民主黨籍的參院外委會主席梅南德茲與共和黨籍的預算委員會首席議員葛瑞姆。兩人曾和跨黨派議員在4月14日訪台，15日與蔡總統和我官員會晤，回國就提出該法案，顯見該法案許多「務虛」的條款都是出自我方的建議。問題是，阿米塔吉與庫柏擔憂一些「務虛」條款的詞彙會刺激中國，例如賦予台灣「主要的非北約盟友」地位、更改我國駐美代表處名稱，這會對已經日益升高的兩岸關係火上加油。梅南德茲在拜會蔡英文時也委婉地希望台灣不要與大陸衝突，但外交部卻不認為這是溫和的警告。結果1個多月後，外交部長吳釗燮在接受美國國家廣播電台訪問時表明「台灣不尋求台獨」，顯示美方的警告絕不含糊。1999年，美國國會提出一項「台灣安全加強法」，但是當時的柯林頓總統認為該法案內容過度侵犯行政部門的權力，而全力加以阻止，終於讓該法案胎死腹中。阿米塔吉2004年卸任前接受美國公共電視台訪問時明確表示，如果台灣先行挑釁大陸，美國不會依照《台灣關係法》出兵保護台灣。顯然，針對「台灣政策法」部分內容的爭議，將會在9月中旬開始審查後逐漸浮現。該法案能否順利通過將取決於美國府會是否能夠相互妥協獲致協議而定。（作者為淡江大學外交與國際關係學系榮譽教授）
德軍將領：將派更多軍艦參與盟國演習 擴大印太地區軍事存在,2022-09-01,德國聯邦國防軍監察長埃伯哈德．佐恩(Eberhard Zorn)將軍周三表示，德國在密切關注中國軍隊大規模集結，將通過派遣更多軍艦並與盟國舉行演習，來擴大其在印度太平洋區域的軍事存在。,https://www.chinatimes.com/realtimenews/20220901004557-260409,德國聯邦國防軍監察長埃伯哈德．佐恩(Eberhard Zorn)將軍周三表示，德國在密切關注中國軍隊大規模集結，將通過派遣更多軍艦並與盟國舉行演習，來擴大其在印度太平洋區域的軍事存在。《路透》報導說，在北京擴張疆域的野心越來越讓人警惕的情況下，德國正在與其他西方國家一起在該地區展示更多實力。去年，柏林冒著惹怒該國最大貿易夥伴的風險，向南海派遣近20年來的首艘德國軍艦，另外在8月份則派遣了13架軍機參加在澳大利亞舉行的聯合演習。佐恩將軍對《路透》表示，德國國防軍計劃明年派遣部隊，參加在澳大利亞的訓練演習，海軍也將在2024年向該地區派遣一支由幾艘船艦組成的艦隊，「這就是我們希望鞏固我們在該地區的存在的方式」。由於在兩次世界大戰中的作用，德國在國防安全政策上一直比其盟友更加謹慎小心，而且也更注重與中國的貿易關係。近幾年中國經濟快速成長，在2016年成為德國最大的貿易夥伴。但近年來，合作夥伴們呼籲德國發揮更大的領導力，保持其作為歐洲最大經濟體和人口最多的國家的實力。在中國於8月初在台灣周圍進行有史以來最大規模的軍事演習之後，印太地區的緊張情勢升高。當被問及德國是否會像美國一樣派遣軍艦駛過台灣海峽時，佐恩表示，這是最高政治級別決定的敏感問題。他說，「我們不想用我們的存在來激怒任何人，只是想發出聲援我們盟友的強烈信號。」「我們支持航行自由和維護國際準則。」此外，佐恩也表示，「過去中國軍事實力在於數量，現在他們的技術與裝備已愈來愈精良。」
日擬研發導彈 陸外交部：企圖顛覆國際秩序,2022-09-01,日本防衛省8月31日在年度預算請求中表示，中國繼續威脅以武力單方面改變現狀，通過軍演在台島周邊施壓，將尋求撥款研發並批量生產巡航導彈、高速彈道導彈和高超音速彈頭等。大陸外交部發言人汪文斌1日在記者會表示，此舉包藏著重走軍事擴張老路的野心，並傳遞出日本企圖顛覆二戰後國際秩序的野心，國際社會當高度警惕。,https://www.chinatimes.com/realtimenews/20220901004187-260409,日本防衛省8月31日在年度預算請求中表示，中國繼續威脅以武力單方面改變現狀，通過軍演在台島周邊施壓，將尋求撥款研發並批量生產巡航導彈、高速彈道導彈和高超音速彈頭等。大陸外交部發言人汪文斌1日在記者會表示，此舉包藏著重走軍事擴張老路的野心，並傳遞出日本企圖顛覆二戰後國際秩序的野心，國際社會當高度警惕。《北京日報》報導，汪文斌表示，中方已經多次闡明立場。一段時間以來，日方反覆炒作中國威脅，不斷放風發展導彈計畫和所謂「反擊能力」，是在為打造進攻性軍事力量製造藉口，背後包藏著突破和平憲法束縛、重走軍事擴張老路的野心。他指出，這向世界傳遞出一個危險信號，即日本企圖顛覆二戰後建立的國際秩序，應當引起國際社會的高度警惕。汪文斌強調，作為對亞洲鄰國負有深重歷史罪責的國家，日方應當認真反省自身的侵略歷史，尊重亞洲鄰國的安全關切，立即停止渲染所謂的周邊安全威脅、為自身強軍擴武尋找藉口的錯誤做法。
看下半年景氣 童子賢：如看水晶球,2022-09-01,　和碩董事長童子賢31日表示，中國封控影響中國購買力，對全球經濟的衝擊不亞於俄烏戰爭，現只能祈禱庫存調整期三、四個月就能結束。而通膨更是這波經濟起伏最大的怪獸，升息造成企業營運成本大增、獲利變薄，企業在亂世生存必須掌握財務健全、資金不要積壓在庫存或應收帳款。,https://www.chinatimes.com/newspapers/20220901000111-260202,和碩董事長童子賢31日表示，中國封控影響中國購買力，對全球經濟的衝擊不亞於俄烏戰爭，現只能祈禱庫存調整期三、四個月就能結束。而通膨更是這波經濟起伏最大的怪獸，升息造成企業營運成本大增、獲利變薄，企業在亂世生存必須掌握財務健全、資金不要積壓在庫存或應收帳款。電視、消費性筆電、Android智慧型手機需求兵敗如山倒，就連今年中還被視為需求穩健的商用筆電，8月起也開始不振，面對下半年電子產業景氣，以玉山科技協會理事長身份出席2022玉山安侯論壇的童子賢，笑稱去「看水晶球」、「問關西摸骨」（算命）可能比較清楚，一改兩年前對於「農忙」（第三季旺季）樂觀以對的態度。而身為科技產業界一員，他當然會擔心下半年有沒有新的黑天鵝，不過他說黑天鵝都不是科技界養的，科技與公司治理技巧的精進，仍是帶動世界持續進步的基礎。供應鏈與通路庫存調整什麼時候才有機會結束？童子賢表示，今年春天俄烏戰爭開打後，他曾預期庫存調整很快就會開始，應該只需要兩、三個月就能調整完畢，下半年還是有傳統旺季可期。然而，當時他沒有料到中國為了清零而對上海、昆山等地實施強力封控，已經大幅影響中國的購買力，對全球經濟的影響不亞於俄烏戰事，現在只能祈禱這波調整3、4個月就能調整完畢。他進一步表示，這波全球經濟起伏就算沒有政治因素干擾，通膨仍是第一個要克服的挑戰，尤其聯準會為了抑制物價而不斷升息，企業的獲利都因為升息而變薄了，尤其是需要借貸龐大資金運作的企業，壓力更大。他也指出，和碩財務健全、庫存還好，很多零組件是客戶付款、委託和碩組裝為成品，大品牌客戶自己會處理庫存，和碩只需要背負現金週轉的風險，像有些IC設計公司現金都壓在庫存，就必須積極去化庫存。至於從去年一路困擾產業界的缺料問題，童子賢表示，現在缺料已經改善太多，他笑稱只要景氣不好，料況就會很好，就算還有一點長短料，有時也可以透過說服客戶更改設計應付過來。
韓正：期盼香港拓國際連繫 扮對外窗口,2022-09-01,　香港昨舉行一帶一路高峰論壇。大陸國務院副總理、中央港澳工作領導小組組長韓正透過網路視訊致詞時，期盼香港拓國際連繫，發揮對外交流窗口作用。大陸商務部長王文濤視訊致詞時，支持香港加入《區域全面經濟夥伴協定》（RCEP）、鞏固金融中心地位。此外，大陸財政部昨宣布，中央政府將於9月7日在澳門發行30億元人民幣國債。,https://www.chinatimes.com/newspapers/20220901000592-260303,香港昨舉行一帶一路高峰論壇。大陸國務院副總理、中央港澳工作領導小組組長韓正透過網路視訊致詞時，期盼香港拓國際連繫，發揮對外交流窗口作用。大陸商務部長王文濤視訊致詞時，支持香港加入《區域全面經濟夥伴協定》（RCEP）、鞏固金融中心地位。此外，大陸財政部昨宣布，中央政府將於9月7日在澳門發行30億元人民幣國債。韓正首先讚揚香港在建設一帶一路中發揮重要作用，形容工作值得肯定，他重申大陸國家主席習近平的七一演講，指中央將長期堅持一國兩制，支持香港保持獨特地位優勢。韓正表示，期望香港與更多國家開展更緊密交流合作，擴大經貿合作網路；希望香港做強專業服務，打造一帶一路綜合服務平台；支持香港保持普通法制度，發展高增值航運業，並為一帶一路建設提供法律、航運及金融等專業服務，鞏固及提高香港在國際分工中的競爭力。韓正指出，香港長期為中西文化交流窗口，他支持香港繼續以多種形式，參與及共建國家人文交流，包括擴大教育、科技等合作，吸引更多學者、學生赴港留學及研學，發揮對外文化窗口作用。他也支持香港積極融入國家發展大局，繼續深入對接共建一帶一路倡議，提升合作水平，以及共同開闢一帶一路市場。此外，王文濤表示，大陸商務部支持香港鞏固自身國際貿易中心地位，參加中國國際進口博覽會等重要展會，支持香港鞏固金融中心地位及提升香港航運中心地位，也支持香港盡早加入RCEP，並發揮香港亞太區國際法律及解決爭議服務中心作用，協調解決投資爭端。大陸國資委主任郝鵬說，香港作為國際金融、貿易、航運中心，在「一帶一路」建設中發揮重要作用，已成為中央企業的「重要夥伴、橋梁紐帶」。香港擁有自由開放的營商環境，會繼續發揮香港在金融、法律、會計等方面的優勢，促符合中央企業赴港上市、發債、設立財資中心、地區總部及貿易平台等。
童子賢：通膨是這波經濟起伏最大的怪獸,2022-09-01,和碩董事長童子賢表示，中國封控影響中國購買力，對全球經濟的衝擊不亞於俄烏戰爭，只能祈禱庫存調整期三、四個月就能結束，而通膨更是這波經濟起伏最大的怪獸，升息造成企業營運成本大增、獲利變薄，企業在亂世生存必須掌握財務健全、資金不要積壓在庫存或應收帳款。,https://www.chinatimes.com/realtimenews/20220831006033-260410,電視、消費性筆電、Android智慧型手機需求兵敗如山倒，就連今年中還被視為需求穩健的商用筆電，8月起也開始不振，面對下半年電子產業景氣，以玉山科技協會理事長身份出席2022玉山安侯論壇的童子賢，笑稱去「看水晶球」、「問關西摸骨」可能比較清楚，一改兩年前對於「農忙」樂觀以對的態度。而身為科技產業界一員，他當然會擔心下半年有沒有新的黑天鵝，不過黑天鵝都不是科技界養的，科技與公司治理技巧的精進，仍是帶動世界持續進步的基礎。供應鏈與通路庫存調整什麼時候才有機會結束？童子賢表示，今年春天俄烏戰爭開打後，他曾預期庫存調整很快就會開始，應該只需要兩、三個月就能調整完畢，下半年還是有傳統旺季可期，然而，當時他沒有料到中國為了清零而對上海、昆山等地實施強力封控，已經大幅影響中國的購買力，對全球經濟的影響不亞於俄烏戰事，現在只能祈禱這波調整三、四個月就能調整完畢。他進一步表示，這波全球經濟起伏就算沒有政治因素干擾，通膨仍是第一個要克服的挑戰，尤其經濟學家與聯準會為了抑制物價而不斷升息，造成企業界營運很大的變數，企業的獲利都因為升息而變薄了，尤其是需要借貸龐大資金運作的企業，壓力更大，在現在的亂世，企業生存哲學不外乎兩個要點：財務健全、積壓在應收帳款或庫存的資金要趕快拿回來。他也指出，和碩財務健全、庫存還好，很多零組件是客戶付款、委託和碩組裝為成品，大品牌客戶自己會處理庫存，和碩只需要背負現金週轉的風險，像有些IC設計公司現金都壓在庫存，就必須積極去化庫存。
呂秀蓮：一騷擾就開槍 易擦槍走火,2022-09-01,　在蔡英文總統下令「適時採取必要而且強力的反制措施」下，中國無人機頻頻騷擾外離島，我軍前天開始射擊驅離。前副總統呂秀蓮昨說：「總統應該是聽美國的意思吧！」如果無人機一騷擾就開槍打，很容易擦槍走火，中國以為第一次我們忍，就會永遠忍下去；就像美國議長訪團來台後，中國想模糊台海中線，不斷用軍機試探，「但所有事情都是一刀兩刃，利弊禍福都存在。」,https://www.chinatimes.com/newspapers/20220901000358-260118,在蔡英文總統下令「適時採取必要而且強力的反制措施」下，中國無人機頻頻騷擾外離島，我軍前天開始射擊驅離。前副總統呂秀蓮昨說：「總統應該是聽美國的意思吧！」如果無人機一騷擾就開槍打，很容易擦槍走火，中國以為第一次我們忍，就會永遠忍下去；就像美國議長訪團來台後，中國想模糊台海中線，不斷用軍機試探，「但所有事情都是一刀兩刃，利弊禍福都存在。」她提醒說，中國鎖台軍演不只刺激全台人民、提高全民的國防意識，飛彈打到日本也刺激到日本，中國以為模糊了海峽中線，結果各國船艦都靠近中國，「這件事情給我們一個教訓，如果雙方都不想要戰爭的話，我們都要有所節制。」對於美國國會訪問團陸續來台；呂秀蓮昨接受網路節目專訪說，美國快選舉了，來訪可能是為自己的利益，台灣還是會歡迎來訪，但國安單位要衡量這樣的訪問會帶來多少困惑，「現在台灣的外交跟國防形成了不平衡的傾斜，讓國防部很緊張。」呂秀蓮認為，外交是沒有槍炮的戰爭，「在外交跟國防上應該取得平衡，但最近是外交超前讓國防增加負荷」；在過去，台灣國際處境孤立，所以當有外國訪團來訪時就會覺得安慰、有信心，但最近有點做過頭了，「以前也都有訪團來台灣，但媒體都不報導，現在御用媒體都配合總統府。」對於兩岸關係，呂秀蓮分析，「有一個美中台的外三角關係，還有一個內三角關係，就是民進黨、國民黨還有共產黨。」要讓世界知道台灣是無辜的，有些麻煩不是台灣惹出來，是美中爭戰把台灣扯進來，政府應看清楚這樣的關係，思考如何在美中漩渦間巧妙把自己抽出來，「政府應要避戰而不是挑起戰爭」。呂秀蓮認為，台灣應該加強全民國防意識，可以將1922下架改做民防宣傳，「可能還來得及應對中國大陸的侵擾」。她坦承對國防部很不滿，「現在疫情指揮中心的直播應該要讓給國防部作宣講，都兩年了還在教勤洗手、戴口罩。」
海納百川》同時得罪美中俄的瓜地馬拉（季霆剛）,2022-09-01,,https://www.chinatimes.com/opinion/20220901004186-262110,瓜地馬拉外交部長步卡羅29日抵台，他在機場表示，此行是瓜地馬拉「不顧任何挑戰或威脅支持台灣最有力的例子，並重申瓜地馬拉不會放棄對台灣的承諾。」而台灣的網民都十分機靈幽默，一旦看到外賓來台訪問的新聞，第一時間就問蔡英文當局花費多少。根據外媒所取得的美國遊說記錄顯示，在今年1月，瓜地馬拉以台灣代瓜地馬拉向美國前總統川普的親信、共和黨籍政治說客兼金主巴拉德支付了90萬美元，以通過其尋求對美國政界的影響。根據文件顯示，該公司於2022年1月13日在美國司法部註冊為外國代理人。而該合同日期為1月12日，由瓜地馬拉駐美國大使Alfonso Quinonez 和川普的長期盟友巴拉德簽署。巴拉德的Ballard Partners 多年來一直是美國東岸其中一家最大的遊說公司之一，因為這公司在前總統川普當選後擴大了業務。瓜地馬拉總統賈馬太是少數抵制了 本年6 月初在加州洛杉磯舉行的美洲峰會。但與對古巴、尼加拉瓜和委內瑞拉被排除在峰會之外感到不安的其他總統不同，賈馬太的杯葛是對拜登政府批評瓜地馬拉政權腐敗和專制的回應。賈馬太指責美國官員試圖推翻他的政府，並補充說兩國「應該擁有相同的價值觀」。去年 12 月賈馬太就向美媒福克斯新聞表示，自去年 6 月會見副總統賀錦麗以來，他就從此與白宮沒有任何聯繫。美瓜兩國存在共同的難民議題，但似乎兩國政府高層沒有直接對話，而美國南部的難民危機愈加繁劇，拜登卻是一籌莫展。賈馬太尋求在美國右翼共和黨政客中的支持。自 2020 年 1 月上任以來，賈馬太與佛羅里達州共和黨參議員盧比奧過從甚密，賈馬太全盤向共和黨下注，似乎賈馬太正希望共和黨在美國中期選舉和2024年大選中重新掌權。看來瓜地馬拉似乎不是一個「親美」政權而是一個與美國右派共和黨不謀而合的政體。賈馬太與拜登各行各路、貌合神離令瓜地馬拉成為一個同時與台灣建立官方聯繫卻是一個與美國關係不太穩定的國家。7月25日賈馬太更親身到訪基輔與烏克蘭總統澤倫斯基會面，同時以關閉瓜地馬拉駐俄使館以威脅俄羅斯。澤倫斯基感謝賈馬太支持對俄羅斯實施制裁，以及瓜地馬拉支持設立一個國際法庭來處理戰爭期間的罪行。瓜地馬拉亦是少數同時得罪美國、中國大陸和俄羅斯這世界三強的國家，加上生活成本在俄烏戰事後劇增，令瓜地馬拉在世界政治格局上侷限於狹小空間，前無進路、朝不保夕，賈馬太不顧一切，只求川普在2024年「強勢回歸」後可力挽狂瀾。因貪腐專權而在瓜地馬拉已經不甚討好的賈馬太，要靠糜費國家和台灣鉅款，才能到美國右派邊緣「取暖」。蔡英文應該曉解賈馬太的處境，川普一旦不能再選，賈馬太亦危如累卵。民進黨就是如此，在外交軍費上無一不豪爽，在內政經費上，基層公務員匱乏經費、治安惡化，仍然大攬獨權，怪不得外界都稱台灣正在「柬埔寨化」。（作者為深圳大學港澳及國際問題研究中心兼任研究員、大陸全國港澳研究會會員）※以上言論不代表旺中媒體集團立場※
台灣實彈驅離中共無人機 美：台方憂慮合乎情理,2022-09-01,台灣連兩天以實彈驅離侵擾金門防區的中共民用無人機，北京批台「渲染緊張氣氛」。但美國白宮國安會發言人柯比今天表示，有鑒於中共在台海的侵略脅迫行徑，台灣憂慮合乎情理。,https://www.chinatimes.com/realtimenews/20220901000078-260408,台灣連兩天以實彈驅離侵擾金門防區的中共民用無人機，北京批台「渲染緊張氣氛」。但美國白宮國安會發言人柯比今天表示，有鑒於中共在台海的侵略脅迫行徑，台灣憂慮合乎情理。中共近期頻以民用無人機侵擾金馬防區，總統蔡英文30日下令，國軍應適時採強力措施反制中共無人機；陸軍金門防衛指揮部30日至31日接連兩天以實彈驅離4架次無人機。外媒今天在一場線上媒體簡報會詢問柯比（John Kirby），怎麼看台灣方面宣布將以實彈射擊驅離中共無人機的做法，是否認為類似言論過於激烈。柯比表示，有鑒於中共在台海周圍進行毫無必要的軍事侵略、武斷及脅迫行徑，台灣領導人表達的憂慮合乎情理（understandable）。美國長期以來表明，不支持任何以單方面行為或武力改變現狀，「這仍是我們目前政策」。柯比說，自美國眾議院議長裴洛西（Nancy Pelosi）8月初訪台以來，中國顯然試圖永久改變台灣周圍現狀，為機艦跨越台海中線、無人機飛越等行徑建立「新常態」。他重申，美國不會接受現狀改變，既不會予以承認，也不會遵守，更不會停止對外表達關切。柯比也再次向北京道德勸說，指中國沒有理由升高情勢、改變先前現狀慣例，「因為美國『一中政策』完全沒有改變，我們不支持台灣獨立的事實也未變」。（編輯：陳正健）1110901
