title,date,summary,link,content
中共挾中資滲透多國大學培養「在地協力者」,2022-12-01,愛因斯坦母校、歐陸科技名校蘇黎世聯邦理工學院1月初發布「中國—瑞士‎青年研究人員交流計畫」，將台灣與香港並列歸入「中國」範疇，申請人須受中國審查，台灣外交部1月11日對此嚴正抗議。台灣外交部發言人歐...,https://opinion.udn.com/opinion/story/120611/6028213,"瑞士蘇黎世聯邦理工學院（ETH Zürich）。 圖／取自維基共享資源愛因斯坦母校、歐陸科技名校蘇黎世聯邦理工學院1月初發布「中國—瑞士‎青年研究人員交流計畫」，將台灣與香港並列歸入「中國」範疇，申請人須受中國審查，台灣外交部1月11日對此嚴正抗議。台灣外交部發言人歐江安表示，瑞士蘇黎世聯邦理工學院與中國教育部「國家留學基金委員會」共同提供獎學金，計畫申請人必須同時向兩單位提交個人資料，並且接受中國教育部審查，本案原應是瑞士與中國雙方單純交流合作，中國卻別有居心、蠻橫無理地將我國學者納入，企圖將學術交流政治化，居心叵測。歐江安指出，中國不僅在其國內打壓言論自由，在國際也擴大審查學術與交流活動，監控威逼各校學術自我審查、脅迫國際刊物不當稱呼台灣，惡劣事例不勝枚舉。外交部已指示駐瑞士代表處速洽蘇黎世聯邦理工學院勿落中國陷阱，損及台灣地位及我國學人權益。外交部呼籲國際應警覺中國以學術審查限縮學術交流與運作，也「籲請國人及我國學術機構認清中國統戰本質，切勿令學術自由及學術殿堂的超然地位因此遭受戕害。」在英國歌頌華為與中國新科技瑞士蘇黎世聯邦理工學院案例再度證實，中共以資金滲透國際重點大學培養「在地協力者」，以遂行政治任務。英美知名媒體日前連續報導，中國科技巨頭近五年來重金捐款投資名校，交換有利中共之條件，原本低調的大學經揭露後紛紛坦承，由於捐款金額高昂，而且涉及中共進行大外宣、干擾學術自由、言論審查以及國家安全等疑慮，英美等國正調查防制。英國《觀察者週刊》（The Spectator）根據「資訊自由法」（Freedom of Information Act）調查資料，發現2016年以來劍橋大學總計收取中國電信巨頭華為捐贈2,570萬英鎊鉅款資助，約合九億六千四百萬台幣。調查發現，華為也資助另所英國傳統名校牛津大學。報導指出，過去兩年來劍橋大學與華為關係受到矚目。劍橋大學去年2月發布一份讚美華為的「電信改革報告」，五個月後發布報告的耶穌學院（Jesus College）坦承該報告收了華為十五萬英鎊贊助，相關機構也收了中國國務院給的二十萬英鎊。劍橋大學耶穌學院（Jesus College, Cambridge）。 圖／取自維基共享資源《觀察者週刊》亦指出，牛津大學自2016年起總計從華為收到五十萬至近兩百五十萬英鎊的多筆資助，牛津曾在2018年宣布不再接受華為資金，然而牛津也從中國教育部「國家留學基金委員會」收了多筆兩百萬至四百萬英鎊捐款。包括牛津和劍橋，過去五年有九所英國知名大學接受華為資助高達2,870萬英鎊，約合十億八千萬台幣。英國下議院「國防專責委員會」（Defence Select Committee）2020年報告指出，依據所有權以及資金來源判斷，華為與中國政府以及中共關係密切。英國已以國家安全為由禁止華為參與5G建設。早在去年6月，英國《每日電訊報》（The Daily Telegraph）曾經引述英國國會「中國研究小組」（China Research Group）報告指出，英國20所大學前幾年接受華為以及中國國企資助逾四千萬英鎊，接近十六億台幣，引起國會議員擔憂與警告。去年9月，英國《泰晤士報》披露華為「滲透」劍橋大學研究機構「劍橋中國管理中心」（CCCM），發現該中心大部分學者與董事與華為有關，該中心首席代表胡彥平是華為前高級副總裁，在此職位還領有中國國務院特殊津貼。多位中心主管與研究員以著書、演說、撰文讚美華為形象、產品，以及中國新科技，譴責國際對華為的阻撓與攻擊。對此，英國前保守黨黨魁史密斯（Iain Duncan Smith）表示，英國大學近年太依賴中資金援，劍橋大學堪稱「特別糟糕」，國會議員以及非政府組織人士特別敦促英國政府緊急調查大學與各公私領域對中資的依賴程度。華為「滲透」劍橋大學研究機構「劍橋中國管理中心」（CCCM），報告並發現該中心大部分學者與董事與華為有關。 圖／歐新社贊助「如何在美國為中共大外宣」此外，美國《華盛頓自由燈塔》（Washington Free Beacon）於1月6日報導，中國網路巨擘騰訊執行長馬化騰，自2017年以來透過私人慈善基金會，捐款逾一千萬美元給美國麻省理工學院以及普林斯頓大學。根據報導，美國教育部資料顯示馬化騰基金會在2017年為普林斯頓大學「現代中國中心」中共大外宣計畫「中國影響力計畫」出資五百萬美元，研究「如何針對美國新聞媒體塑造大眾對中國觀感」。該基金會也曾於去年贊助普林斯頓大學某項網路安全研究。普林斯頓大學「現代中國中心」主要贊助者包括與中共關係密切的香港「中美交流基金會」（CUSEF）創辦人，前香港特首董建華。此外，騰訊在2019年與美國麻省理工學院媒體實驗室密切合作。雖然美國教育部有鉅額捐款紀錄，但麻省理工學院並未依規定公開說明，而普林斯頓大學「現代中國中心」（Center on Contemporary China）也未揭露與馬化騰以及騰訊的關係。由於騰訊協助中國政府審查異議言論以及監控所屬「微信」已是公開事實，騰訊隱晦的鉅額捐款已觸及美國國家安全敏感神經。美國教育部明定大學若接受25萬美元以上的外國捐款必須公開揭露，但是去年才調查重點大學是否隱瞞中國等國捐款，促使中資滲透實情陸續曝光。報導指出馬化騰也向耶魯大學與康乃爾大學捐款，並擔任「耶魯北京中心」（Yale Center Beijing）和「康乃爾中國中心」（Cornell China Center）顧問，耶魯和康乃爾二校目前已被美國當局調查其他中資捐款，例如：華為與中興通訊。中共運用鉅額中資與政商關係滲透國際學術機構遂行政治目的，已經不只是「疑慮」，而是擺明的事實，中共花招百出毫不隱諱，且對急需籌款開源的學術機構極具誘惑力，然而其殺傷力勢將超越學術機構，國際社會須聯手積極反制。圖為中國網路巨擘騰訊執行長馬化騰。 圖／美聯社"
東吳．蘇州．吳大帝——兩岸姊妹校的校名更迭,2022-12-01,位於台北市外雙溪、鄰近「故宮」的東吳大學向來是不少大學生就讀私校的理想選擇，筆者為東吳大學校友，亦於十年前開始兼課迄今，本文欲探討一個相對冷門但卻十分有趣的問題：為何本校的英文名稱是「Soochow...,https://opinion.udn.com/opinion/story/121698/6025045,位於台北市外雙溪、鄰近「故宮」的東吳大學。 圖／聯合報系資料照位於台北市外雙溪、鄰近「故宮」的東吳大學向來是不少大學生就讀私校的理想選擇，筆者為東吳大學校友，亦於十年前開始兼課迄今，本文欲探討一個相對冷門但卻十分有趣的問題：為何本校的英文名稱是「Soochow University」？冠以「蘇州」之名是何原因？為何不直接音譯「Dong Wu」？中國江蘇省確實有一所蘇州大學，舊名卻是「東吳大學」，而台灣的東吳大學與中國的蘇州大學不僅是姐妹校，其英文校名、學校logo、精神標語（「養天地正氣，法古今完人」）都一樣，中文名稱卻一個是「東吳」，一個是「蘇州」，實令人困惑。更奇怪的是，蘇州大學是公立學校，東吳大學卻是私立。本文便由中國歷史、地理為切入點，爬梳其中的原委與變化。中國江蘇省的蘇州大學校園。 圖／新華社從百年前說起1899年，美國基督教監理會決定在中國蘇州開辦一所大學，取名為「東吳大學堂」，1900年正式以「東吳大學」命名，1908年又以英文名稱「Soochow University」在美國的教會總部註冊。至於中國後來為何將其改名「蘇州大學」？那是因長期動盪之後需要大規模整合，新政府便把許多鄰近學校合併，1982年更名為蘇州大學。它的網站就寫著：「蘇州大學前身是東吳大學，1900年創辦」。也就是說，百餘年前它是由美國的教會捐資成立，與北京清華大學的建校資金來自於清末八國聯軍之「庚子賠款」大不相同。現在台灣的幾所私校如東吳大學、東海大學、中原大學、真理大學、聖約翰科技大學都是基督教學校，輔仁大學則是天主教學校。連同後來出現、佛教界創辦的學校如佛光、南華、華梵、玄奘、慈濟大學，都賦予師生信仰選擇、毫無限制，台灣的宗教真是「自由」。以筆者為例，在東吳大學就讀四年，進入本校教堂「安素堂」的次數，應該不超過三次。（左）1900年正式以「東吳大學」命名；（右）東吳大學在美國註冊立案的文件。 圖／東吳大學網站三國時代的「東吳」話說回來，何謂「東吳」？即「位於長江之東的吳國」，時代是東漢之末、西元二或三世紀，史稱「三國時代」。吳國由孫策打下天下，死後由其弟孫權繼之，自稱「吳大帝」，其領土包含了當今江浙、兩湖一帶，也就是「長江以東」，故名「東吳」。令人驚奇的是，吳國的勢力範圍竟然延伸至越南中部。由於劉備的西蜀、孫權的東吳與長江為鄰，當北方的曹魏南下攻打荊州時，曹軍不擅水戰，大敗而返，這就是知名的「赤壁之戰」，是歷史上少數以寡擊眾成功的先例。「赤壁」的確切地點在哪兒一直有爭議，目前多認為是湖北省的蒲圻市，今已改名為赤壁市。2008年吳宇森執導的電影《赤壁》，由張震飾演孫權，扮相器宇軒昂、雄姿英發。但孫權在歷史上有褒有貶，茲引兩位近人的評價（以下參見「維基百科——孫權」）：孫權是中國歷史上最可愛最有人情味的皇帝之一。——作家柏楊孫權是中國歷史上最可愛最有人情味的皇帝之一。——作家柏楊——作家柏楊他和劉備同盟，並且是郎舅之親，忽然奪取荊州，把關羽殺了，心之黑，仿佛曹操，無奈黑不到底，跟著向蜀請和，其黑的程度，就要比曹操稍遜一點。……他雖是黑不如操，厚不如備，卻是二者兼備，也不能不算是一個英雄。——《厚黑學》作者李宗吾他和劉備同盟，並且是郎舅之親，忽然奪取荊州，把關羽殺了，心之黑，仿佛曹操，無奈黑不到底，跟著向蜀請和，其黑的程度，就要比曹操稍遜一點。……他雖是黑不如操，厚不如備，卻是二者兼備，也不能不算是一個英雄。——《厚黑學》作者李宗吾——《厚黑學》作者李宗吾 圖／《赤壁》劇照美方為何取名「蘇州」大學？再回到前面，當美方捐資之時，為何要把東吳大學提報英文名稱為Soochow University？筆者推判是洋人不懂「東吳」的歷史意義，採取音譯Dong Wu讓人不明所以，乾脆就用地名吧。美國的許多大學不就是在地名稱嗎？例如：波士頓大學（Boston University）、麻省理工學院（Massachusetts Institute of Technology）等。蘇州大學確實座落在江蘇省的蘇州市，它有四個校區，幅員廣袤，比起位在台北市的東吳大學不知大上多少倍。至於為何蘇州大學是公立學校？那是因為1949年新中國成立後把許多私大收歸國有，有了政府資金挹注，自然財務穩健。反觀，台灣的「東吳」可沒那麼幸運。    1951年在台校友倡議復校，傾力購入外雙溪土地後，又蒙台北市士林鎮民代表會議捐贈土地六甲半，校地總算塵埃落定，教會方面並沒有出資。自此之後，東吳大學篳路藍縷一路走來，在私立大學裡樹立風格，尤以法律系知名。蘇東坡在知名的《前赤壁賦》裡這樣說：「『月明星稀，烏鵲南飛』，此非曹孟德之詩乎？……固一世之雄也，而今安在哉？」從東吳大學、蘇州大學校名的演變，到曹、劉、孫的縱橫捭闔，我們的歷史不斷演進、山川日月一再更迭，將來又會是何等局面呢？就讓我們「相忘於江湖（莊子語）」吧。東吳大學校T上繡著「SU」字樣，為「Soochow University」之簡寫。 圖／作者提供
陸企避險 轉向新加坡註冊,2022-12-01,金融時報報導，過去12個月，有多達500家中國大陸公司赴新加坡註冊，以避免美中緊張局勢升級的地緣政治風險。金融時報形容，這些「洗新」（Singapore-washing）的公司包括快時尚品牌Shei...,https://udn.com/news/story/7333/6805885,"金融時報報導，過去12個月，有多達500家中國大陸公司赴新加坡註冊，以避免美中緊張局勢升級的地緣政治風險。金融時報形容，這些「洗新」（Singapore-washing）的公司包括快時尚品牌Shein、電動新創事業蔚來汽車，以及IT服務供應商Cue，他們將母公司或全球總部設在此一城市國家、在那裡的證交所上市、收購當地公司並在那裡成立合資事業。雖然在新加坡成立公司對陸企而言並非新現象，但高階銀行家說，因為西方國家加強審查陸企業，他們「急於」赴星成立控股公司以保護其業務。新加坡的統計資料並不披露原籍國，所以到底有多少公司這樣做還不明朗。然而，有位律師說，他公司的內部研究發現，今年有500多家大陸公司在新加坡成立，比往年多。另一家企業顧問集團的評估則為400家，其中也涵蓋了家族辦公室。分析師預期，赴星的家族辦公室到今年底會超過1,000家，其中有許多來自中國大陸，相較下，2020年底是400家。星國法律事務所Bayfront Law總監萊恩‧林（音譯）表示，「大陸有龐大市場，但陸企運作愈來愈全球化，維持中國籍會使敏感性升高，所以他們把自己打造成國際公司」。新加坡力圖把自身定位為全球金融和資金流動的重鎮，這將拉抬新加坡的地位。另外，在聯繫和交易方面，新加坡也是比中國大陸更理想的地點，大陸的邊境管制以及防疫封鎖限制了高階主管的重要差旅。此一趨勢嘉惠了新加坡。根據全球金融中心指數，它在9月超越香港成為亞洲最大金融中心，排在紐約和倫敦後面，名列第三。「洗新」的趨勢正在加速。廣受西方消費者歡迎的Shein，今年積極擴展新加坡辦公室。根據路透見到的申報文件，該公司自2021年來已由在新加坡註冊的Roadget Business公司經營，其中一位律師專精在美國掛牌上市的規範。在進軍歐洲市場後，打算擴展美國市場的蔚來，今年5月在新加坡掛牌。該公司先前已在紐約和香港上市。蔚來說，在新加坡上市對全球業務發展至關緊要，知情人士則透露，這是一項避險舉措，以免該公司與國際資金斷了聯繫。"
就市論勢／雲端供應鏈 可布局,2022-12-01,盤勢分析儘管九合一選舉在周一帶來股價震盪，市場短暫傳出中國大陸放寬防疫措施，MSCI調整台股權重，昨（30）日盤後生效，台股權重在MSCI三大指數中兩升一降，在盤後調整指數權重換股爆量下，昨日加權指...,https://udn.com/news/story/7251/6805404,"盤勢分析儘管九合一選舉在周一帶來股價震盪，市場短暫傳出中國大陸放寬防疫措施，MSCI調整台股權重，昨（30）日盤後生效，台股權重在MSCI三大指數中兩升一降，在盤後調整指數權重換股爆量下，昨日加權指數收在14,879點，大漲169點，漲幅1.1%，成交金額2,854億元。預期台股指數在挑戰萬五關卡雖有盤整壓力，不過年底集團作帳，加上農曆年前後仍為台股財報空窗期，研判有機會呈現權值與中小股，科技與傳產股等輪動表現行情。台灣在MSCI最新權重調整，除MSCI全球新興市場指數權重由13.37%降至13.35%，小降0.02個百分點外；在MSCI亞洲除日本指數及MSCI全球市場指數權重分別獲上調0.02個百分點及0.01個百分點等，指數權重調整成為拉抬昨天盤後股價爆量上漲收長紅的關鍵動能，且回補了周一大跌缺口。投資建議國發會公布10月景氣對策信號，無意外連續第二個月出現「黃藍燈」，綜合判斷分數上升1分，主要來自半導體設備進口貢獻等，對照過往景氣燈號與台股指數走勢，黃藍燈階段為台股相對佳進場點。年底前台股呈盤堅向上格局，且類股呈現電子及傳產輪動，權值與中小型股輪漲表現，看好如雲端產業、產業規格升級帶動需求成長等標的，相關零組件看法相對正向。景氣尚未落底，但外資多方態度持續，加上內資年底作帳效應拉抬可期，台股仍正向看待，唯需留意短線漲多獲利賣壓，投資宜搭配傳產與電子，權值及中小型股配置部位。"
聲援白紙運動 中國人東京街頭喊「國賊習近平下台」,2022-12-01,中國反封控、爭取自由的「白紙運動」擴大，日本東京新宿街頭繼27日一場約百人參與的活動，今晚聚集更多人高喊「國賊習近平下台！中國共產黨下台！不要封控要自由！」中國COVID-19（2019冠狀病毒疾病...,https://udn.com/news/story/123120/6805999,中國反封控、爭取自由的「白紙運動」擴大，日本東京新宿街頭繼27日一場約百人參與的活動，今晚聚集更多人高喊「國賊習近平下台！中國共產黨下台！不要封控要自由！」中國COVID-19（2019冠狀病毒疾病）封控、清零的防疫政策引發人民不滿，舉起白紙表達無聲的抗議。在東京的JR新宿車站南口，今晚有許多旅居日本的中國年輕人群聚聲援「白紙運動」。「民主中國陣線」成員盧家熙拿著大聲公帶領群眾高喊：「國賊習近平下台！中國共產黨下台！不要封控要自由！不要獨裁要民主！不要文革要改革！不要皇帝要選票！不要核酸要吃飯！自由萬歲！民主萬歲！」很多人擔心被認出或被中國特務鎖定，因此遮住臉部。群眾當中，可看到有人揮舞中華民國國旗，還有支持新疆維吾爾族、香港、西藏的旗幟。有些人不僅是拿著白紙，還有人帶著厚厚一疊白紙想當場撒，以表達對中國國家主席習近平的抗議。有些在紙上或在iPad上用中文或日文寫出「習近平去死」。還有人拿著大字報，上面用中英日文3種語言寫著「他們害怕白紙、他們害怕鮮花、他們害怕一塊路牌、他們害怕我們站在一起，那我們為什麼要怕他們？」有年輕人帶著白色頭盔，頭盔上寫著「革命」兩字。盧家熙對群眾說起創建中華民國的孫中山先生100多年前曾旅居東京的高田馬場一地，與常到日本的中國留學生在新宿「搞革命」，所以今晚就如100多年前的前輩一樣在新宿搞革命。他大聲疾呼說：「1919年勇敢的學生在五四運動時喊著『內除國賊，外爭主權』，保住中國的土地。1989年我們的父輩為了中國的自由與民主，被共產黨的坦克壓死在天安門的廣場上，現在他們的血液在我們的心臟流動、在流淌、奔湧，你們願意讓它冷卻嗎？」群眾回應：「不願意。」一名曾參與1989年天安門廣場運動的中國男性應邀拿著麥克風說：「30年前我們一樣貢獻了，這30年過來了，很多人對現在的年輕人有些失望，但今天我看到了希望，中國永遠有希望，因為有你們在。」語畢，群眾歡呼，有人喊：「這次是我的義務。」人群當中，可看到有一名20多歲的中國男子身上帶著多支中華民國青天白日滿地紅的小國旗，發送給大家搖旗吶喊。這名來自南京的男子表示，看到很多中國大陸的人覺醒，尤其是和自己年紀差不多的年輕人覺醒，真覺得有必要站出來，用行動支持。他表示，有親人住在台灣，曾去過台灣10幾次，覺得台灣很自由。具體的例子就是，台灣什麼都可以說，網路上也沒限制，這兩點是他最直接的體會。被中央社記者問及對台灣的總統由人民直接選出一事的看法時，他認為公職人員肯定要由大家一起來選，不然就是「吾皇萬歲萬萬歲」了。對於習近平今年10月23日在中共20屆一中全會上打破中共慣例三連任總書記一事，他受訪時說，中國共產黨有很多明規矩，也有很多潛規矩，習近平打破了很多潛規矩，譬如中國總理李克強的年紀是可以續任的，但習近平把李克強排除在新的常委人選中。他又說，新常委很多都是習近平的人馬，習近平是打破了很多黨內的潛規矩。這些潛規矩不具有約束性，來了一個強人就可隨便破壞。對於「白紙運動」，這名受訪男子指出，抗議的聲音會擴大，大陸的年輕人無法在網上說話，這是大家都心知肚明的，所以就是牆倒眾人推，大家一起上路時就可以在人群裡面喊，喊出自己的心聲。他表示自己關注的問題是中國未來的發展，下一步中共是否派兵鎮壓的問題。如果警察和武警能夠壓得下來，就不動用軍隊，軍隊是萬不得已才用的，屆時習近平是否能調動軍隊也是一個問題。如果調動軍隊，國際社會如何制裁中國也是個問題。這名男子關注的是中共明年3月召開兩會正式宣布下一屆領導人時，習近平是否能保住軍委主席、國家主席以及中國共產黨黨書記這3個職位。他說，接下來就是需要中國人民持續抗爭，用下面的抗爭推動中共上層的分裂，因為新的政治局人選當中「團派」及「江派」的人馬已沒了，都是習近平的人馬。一塊蛋糕全被習近平給包了，其他人當然會懷恨，只是沒抓到機會去反習近平而已。感谢大家 https://t.co/PSACMGywwS— 盧家熙 (@takanonagao) 2022年11月30日感谢大家 https://t.co/PSACMGywwS
美「中國軍力報告」 陸侵台4劇本,2022-12-01,美國五角大廈十一月廿九日發布「二○二二年中國軍力報告」，稱中國大陸是美國和自由開放國際體系最重大且系統性的挑戰；並評估北京到二○三五年將擁有一千五百枚核彈頭。和去年報告相比，五角大廈評估大陸對台的侵...,https://udn.com/news/story/6809/6805842,美國五角大廈十一月廿九日發布「二○二二年中國軍力報告」，稱中國大陸是美國和自由開放國際體系最重大且系統性的挑戰；並評估北京到二○三五年將擁有一千五百枚核彈頭。和去年報告相比，五角大廈評估大陸對台的侵略劇本仍有海空封鎖、有限度武力和脅迫行動、空中與飛彈攻擊，以及入侵台灣等四大可能行動。報告指出，北京計畫在二○四九年擁有「世界級」軍隊。大陸目前有全世界最大的海軍，還有全球第三大、區域最大的空軍；未來十年，北京計劃擴大核武，目前正積極投資並增加陸、海、空核武發射平台數量，建造支撐核武擴張所需的基礎建設。解放軍現有的核武儲備包含超過四百枚核彈頭，五角大廈去年報告研判到二○三○年將有一千枚，今年報告則說二○三五年可達一千五百枚；二○三五年也是解放軍設定實現軍事現代化的一年。報告指出，中共對台灣一系列軍事選項，可行性與風險不一，主要有四大可能行動。第一是海空封鎖：包括切斷台灣重要進口來源，逼迫台灣投降，並伴隨大規模飛彈攻擊及奪取台灣外島；此外，中共可能同時對台發動電子戰、網攻和資訊戰，進一步孤立台灣政府與人民，控制國際輿論。二是有限度武力或脅迫行動：有限度運用各樣阻斷性、懲罰性或致命軍事行動，同時利用資訊戰對台發動經濟與政治行動，試圖改變民眾觀感，或削弱台灣政府效力或合法性。三是空中與飛彈攻擊：以飛彈或空襲攻擊台灣重要政府與軍事目標，包括空軍基地、雷達站、通訊設施等。第四選項為入侵台灣，最值得注意的是「聯合登島作戰」：結合電子戰、後勤、海空支援，突破或繞開台灣海防，搶灘後在台灣西海岸建立作戰能力，奪取關鍵目標或全島。報告強調，中共大規模兩棲入侵是複雜且困難的軍事行動，不只會耗損部隊，也會引發國際干預；即使登島成功，在種種因素下，對台發動兩棲入侵將對中共及領導人習近平帶來巨大政治與軍事風險。美國國防部資深官員表示，大陸正建立一個新常態水準的軍事活動，像是要恫嚇或削弱台灣；雖然沒有看到任何即將侵台的跡象，但美國肯定會更加關切這些恐嚇作為。
茂迪砸10億 升級兩岸產線,2022-12-01,太陽能電池模組廠茂迪（6244）為卡位市場商機，今年斥資10億元全力升級兩岸產線，台灣電池廠自有產線預計將從M6升級至M10，而中國大陸廠則已升級至G12。國內法人出具最新報告指出，茂迪今年動作頻頻...,https://udn.com/news/story/7254/6805370,太陽能電池模組廠茂迪（6244）為卡位市場商機，今年斥資10億元全力升級兩岸產線，台灣電池廠自有產線預計將從M6升級至M10，而中國大陸廠則已升級至G12。國內法人出具最新報告指出，茂迪今年動作頻頻，10億元資本支出主要著重在產線升級，主要目的是實現大尺寸產品生產，並且購置N型電池設備，今年第3季產能已陸續開出，加上電站建置約30MW（百萬瓦）已陸續動工，估計明年第2季可完成。據悉，N型電池產品的發電效率會高於P型，且模組衰退率會低於P型，預計20年的總產出會高於P型15%，所以茂迪此刻積極增加N型產品的電池產線。由於茂迪的N型產線已量產，而且已獲得30多個案場訂單，因此未來訂單能見度相當不錯，加上新產品的毛利率比較好，對明年整體獲利表現有正面幫助。法人預估，茂迪今年營收可能不如去年，主要原因來自將大陸工廠不具競爭力的老舊設備淘汰，加上產能進行調整的時間較預期多一個月，但整體下半年仍優於上半年，而且明年有望更佳，業績呈現先蹲後跳。此外，茂迪在漁電共生市場預計採用最新TOPCon產品，發電能力更強、投報率更高。該新品做60片半切單晶電池模組，最高功率可達400W，封裝模組轉換效率突破21.9%，領先業界平均340W及20.3%的水準，對客戶極具吸引力。展望未來，茂迪總經理葉正賢日前指出，新產品不僅效能佳，而且已取得VPC認證，10月開始正式量產後，已接獲不少訂單，能見度看到明年第2季，將是未來營運的主要成長動能。
因應台商春節返國 薛瑞元：維持醫療量能、整備集檢所,2022-12-01,今起戶外免戴口罩，緊接著就是元旦和農曆新年，外界擔心中國疫情升溫，台商返台過節可能影響本土疫情。衛生福利部部長薛瑞元今出席立院衛環委員會會議前表示，這就是現在正密切關注的，因為既定政策不變，入境人數...,https://udn.com/news/story/120940/6806292,今起戶外免戴口罩，緊接著就是元旦和農曆新年，外界擔心中國疫情升溫，台商返台過節可能影響本土疫情。衛生福利部部長薛瑞元今出席立院衛環委員會會議前表示，這就是現在正密切關注的，因為既定政策不變，入境人數已無管治，過年期間台商只要訂得到班機，都可以回來，中國疫情升溫下，可能帶來一波衝擊，會維持醫療量能、整備集中檢疫所，來做好因應。薛瑞元表示，今天起戶外可以脫口罩，如果民眾覺得不放心，也可以繼續戴，因為社區還是有流感、上呼吸道傳染病，戴口罩對自己也是多一層保護，民眾可以自己決定戴或不戴。面對年節期間可能的疫情變化，因應措施主要放在維持醫療量能，當疫情發生，就會調整醫療量能來因應，專責病房的適度調度之外，集中檢疫所也會做好因應。睽違15年未修的「身心障礙者權利保障法」在本會期啟動修法，昨起衛環委員會開始對草案逐條審查，今天繼續審查，但身心障礙團體批評院版草案偏重機構管理，缺乏社區生活和自立生活的內容。對此，薛瑞元表示，這是誤解。薛瑞元說，本次修法有兩大主軸，首先是針對身心障礙者權利公約(CRPD)今年國際審查的結論性意見，社區生活相關建議比較屬於這一塊。但因為審查剛結束，修法是2019年就啟動的，時間上會有落差，所以可能有一部分沒有跟上。另外一主軸是加強機構管理，因為已經有案件出來，這是比較急的，希望盡快透過加強機構管理來預防再次發生這類事件，但這次修法並不是只修機構部分，這是誤解。 ▪【整理包】「長新冠」9種症狀、怎麼吃能預防？6大QA一次懂 ▪【整理包】口罩解禁上路！2類場所強制戴、校園延後放寬 新制7QA一次掌握 ▪【整理包】各國新冠「降級」有何影響？中美日韓入境新規一次看 
藍委籲小三通復航 蘇揆未鬆口,2022-12-01,國民黨立法院黨團昨舉行記者會，呼籲政府實踐交流承諾、盡速恢復開放小三通。國民黨立委陳雪生表示，小三通復航從選前喊到現在，但現連是否能在春節前恢復，政府都沒說法，行政院「難道要金馬人民也發動白紙革命嗎...,https://udn.com/news/story/7331/6805847,國民黨立法院黨團昨舉行記者會，呼籲政府實踐交流承諾、盡速恢復開放小三通。國民黨立委陳雪生表示，小三通復航從選前喊到現在，但現連是否能在春節前恢復，政府都沒說法，行政院「難道要金馬人民也發動白紙革命嗎？」國民黨立委陳玉珍指，據統計，金門民眾有七成表態支持立即恢復小三通；小三通暫停期間，金門觀光產值已蒸發七十多億元，基層百姓生活痛苦。接下來就是冬至和春節，政府應苦民所苦。陳玉珍表示，蘇貞昌在施政總質詢稱，小三通之所未能開通，是大陸CIQS（海關檢查、證照檢查、人員檢疫及動植物檢疫、安全檢查及航空港口保安）已經解散；但她十一月十五日委請廈門台商會長吳家瑩、莆田台商會長李木榮查看發現，大陸CIQS仍在小三通碼頭運作中，蘇貞昌所稱小三通不開放是對岸的問題，根本就不存在。陳玉珍稱，選前金馬人民可理解蔡政府為了選舉考量，不開放小三通，但現在選舉已塵埃落定，大陸方面也表達恢復意願，呼籲民進黨政府節日前開放。對此，行政院長蘇貞昌昨天表示，雖然國際開放，但大陸疫情還有各種風波不斷，政府都密切注意，也希望中國大陸能早日恢復平靜，同時可以進一步來做相關的處理。
江李交鋒 兩岸關係降溫,2022-12-01,「如果我們要採取軍事行動，宜早不宜遲。」2000年陳水扁接任中華民國總統後，對兩岸關係已不再期待的江澤民曾私下向共軍將領作上述強硬表態。「他改變了中國─江澤民傳」一書中，揭露江對兩岸關係的幕後態度，...,https://udn.com/news/story/123128/6805877,「如果我們要採取軍事行動，宜早不宜遲。」2000年陳水扁接任中華民國總統後，對兩岸關係已不再期待的江澤民曾私下向共軍將領作上述強硬表態。「他改變了中國─江澤民傳」一書中，揭露江對兩岸關係的幕後態度，他在內部講話曾以「奴性十足的美國崇拜者」形容部分台灣政治人物，厭惡之感表露無遺。要談江澤民時期的兩岸關係發展，不能不提前總統李登輝，那段期間是江澤民和李登輝兩人政治謀略的較量，兩岸關係也從春暖花開降至冰點。江八點（對台八項主張）、文攻武嚇、統一時間表這三個關鍵詞，既概括江澤民主政期對台政策，也描繪當年兩岸關係跌宕起伏。從1995年的江八點到1998年的「解決台灣問題時間表」，江澤民對兩岸關係從溫和到強硬的巨大轉變，或許與受挫於與李登輝的較量有關。1990年代初期，兩岸經由密使接觸，台灣方面的蘇志誠、曾永賢、張榮豐等，與大陸的代表曾慶紅、葉選寧、楊斯德等建立管道，先後成立海基會與海協會，作為互動白手套，促成1993年歷史性的辜汪會談。1995年李登輝的美國行，引爆台海飛彈危機，北京不再信任李登輝。當時江澤民對台採取武嚇。當年7月，共軍向基隆外海試射飛彈，兩岸劍拔弩張；1996年台灣總統大選時，共軍又向基隆和高雄外海試射飛彈，台海戰雲密布。
