title,date,summary,link,content
黃齊元／2022台灣企業資產大重組,2022-03-01,二○二一是全球動盪的一年，經濟與產業格局產生顛覆性的變化。首先，大者恆大，蘋果市值接近三兆美元，微軟破二點五兆美元；其次，半導體產業大爆發，三家和台灣有關的企業，台積電、輝達和超微幾乎把英特爾打趴。...,https://udn.com/news/story/121739/6004976,二○二一是全球動盪的一年，經濟與產業格局產生顛覆性的變化。首先，大者恆大，蘋果市值接近三兆美元，微軟破二點五兆美元；其次，半導體產業大爆發，三家和台灣有關的企業，台積電、輝達和超微幾乎把英特爾打趴。另外，不少美國企業開始重組，ＧＥ、ＩＢＭ和嬌生都被拆成不同公司。中國大陸金融和美國開始脫鉤，從滴滴開始，中概股將逐漸回歸港股和Ａ股上市；至於大批陸企互聯網平台公司，在中共國家主席習近平大刀闊斧政策改革下，市值大幅蒸發，不得不調整戰略。企業重組有幾大驅動因素：首先是全球地緣政治，中美科技和金融大戰導致資產重組；其次是產業整合，企業退出不具競爭力的行業或重新聚焦，將業務分拆為獨立公司；再者是半導體產業洗牌，超微併購賽靈思、格芯單獨上市，但輝達併購安謀案應會被美國和歐盟否決；最後是資金行情，二○二一年全球ＩＰＯ與併購都創歷史新高。這些全球性產業重組當然也影響到台灣，歸結起來有以下幾種類型：第一是賣給外國策略投資人，最近例子是龍燈以一點八億美元賣給美國農業公司Albaugh。國際大廠都在思考其全球布局，台商如能被納入國際供應鏈中，是相當理想的選擇，畢竟台商實力仍然有限，如能強強聯手可更快速發展。第二是賣給外國財務投資者。近期金可光學以近十億美元賣給霸菱私募股權基金，通常這代表未來會進行更多整併，達到一定規模會再行上市，以創造更高股東價值。第三是分拆子公司在海外上市。從二○二○年至今，已有八家台商在中國大陸Ａ股上市，其中大部分都是無根台商，但也包含在台上市公司分拆大陸子公司，如南僑和上緯。中國大陸近期對台商企業Ａ股上市政策有明顯放寬，前提是和台商業務不得互相重疊競爭。鴻海也宣布，未來會將印度業務在當地上市，這些均可使台商業務運作更加靈活。第四是收購海外企業。這是台灣企業最高端戰略，藉由整合國外公司，取得關鍵技術、市場或人才。事實上外資基金由於不再投資中國，非常願意和台灣企業攜手合作整併外國公司，以提高台灣企業國際產業地位。近期例子包括貿聯以四點五億歐元併購德國工業系統大廠ＬＥＯＮＩ，以及台達電以八千九百六十萬美元併購美國自動化業者Universal Instruments。第五是出售中國大陸資產。二○二○年至今已有緯創、可成、和碩、日月光等電子大廠出售其中國工廠，最近主管機關表示，未來高科技公司出售中國業務將從「事後報備」轉為「事先核准」，但高科技企業不可能將真正尖端科技賣給陸企，這種政策對台商全球資產布局和資產重組並無助益。簡而言之，我的結論如下：第一、台灣企業未來必須加強國際連結；第二、唯有透過資產重組才能實現股東價值；第三、現在是台灣企業資產重組的最佳關鍵時機；第四、台灣企業應以真正大格局，用典範轉移的企圖心向下一個黃金十年邁進。
【專家之眼】沒天理：蔡政府晉升弊案在身的國防官員,2022-03-01,近期媒體曝光蔡政府公布新一波國防人事布局，竟包含之前因重大弊案遭懲處的軍官，可望接任國防重要職務，並進一步晉升將官。多數媒體只關注蔡政府的用人唯親爭議，卻忽略其中涉及的違法問題。根據媒體的報導，軍情...,https://udn.com/news/story/121823/6130768,近期媒體曝光蔡政府公布新一波國防人事布局，竟包含之前因重大弊案遭懲處的軍官，可望接任國防重要職務，並進一步晉升將官。多數媒體只關注蔡政府的用人唯親爭議，卻忽略其中涉及的違法問題。根據媒體的報導，軍情局長羅德民中將3月1日將調任陸軍教準部指揮官，遺缺將由參謀本部情報次長楊靜瑟中將升任；至於參謀本部情報次長一職，先是傳出空軍司令部督察長柳惠千接任，後來則確認由空軍副參謀長顏有賢少將接任並占中將缺。國防部軍事情報局是負責國軍軍事情報的單位，專責執行戰略預警情報蒐集、研整之任務，隸屬於國防部參謀本部。軍事情報局負責軍事情報蒐集，並在中國大陸布建情報系統，派遣情報人員在大陸工作，可謂是極為重要的部門。值得注意的是，接任的參謀本部情報次長人選。無論是原先傳出的柳惠千或是確認的顏有賢，二人都曾經涉及重大事件，而遭受懲處，過去這樣的人物，幾乎很難獲得高層的信任，遑論接任如此重要的職位。2019年7月在陪同蔡英文總統「自由民主永續之旅」出訪期間，部分軍官利用職務之便進行香菸走私的案件，時任副侍衛長的柳惠千被記一大過一小過處分，2020年就轉任空軍教育準則指揮部副指揮官，後升任空軍督察長；2020年發生參謀總長沈一鳴上將等人殉職案，時任第四聯隊聯隊長顏有賢少將被記過兩次，2021年就升至空軍副參謀長。這次情報次長一職，最後確定由顏有賢少將接任。近日的判決更凸顯此次人事案的矛盾，2015年陸軍花東防衛指揮部參謀長韓豫平少將，挪用漢光演習加菜金2880元，支付指揮官招待部屬與家人吃海產費用，被依貪汙治罪條例軍人利用職務上機會詐財罪判處四年六月徒刑定讞；反觀，私菸案不僅涉及金額高達六百多萬元，更影響國家安全與總統維安，涉案多位高階軍官仕途非但不受打擊，紛紛受到重用，官階還能晉升。其中最離譜的案例，非時任警衛室組長的陳敏華上校莫屬，行政調查時宣稱未購買私菸，事發不到一年就高升少將，並擔任總統府外衛主任。後來在司法緩起訴書中被發現，陳竟然承認也購入50條七星牌香菸，明顯在行政調查時說謊，而被媒體諷刺為「七星將軍」，政府卻遲遲不處理。私菸案調查時，現任的國防部長邱國正，當時任職國安局長處理調查工作，曾表示：「不能將有問題的人放在總統身邊，因為特勤工作唯一要求的就是忠誠。」因此，陳說謊事件曝光後，輿論批評不斷，直到去年底才調回陸軍，但仍維持少將官階，還須等待一年未派新職，則依人事規範視為溢員退伍。比較分屬馬英九與蔡英文執政時期發生的加菜金案與私菸案，雖都有涉及不法與風紀問題，然違法程度與影響範圍有明顯的差別，而前者行為確有不當，但是否達到貪污的程度，還有相當的爭議，仍被課以四年的刑期：而後者不僅督導不周，還參與購買私菸，刑事上得到緩起訴待遇，行政處分後旋即升官晉爵，二案處理呈現極大的差異。更嚴肅的問題是，軍人升遷有其考績規範，根據《陸海空軍軍官士官任官條例》第7條規定：「軍官、士官之晉任，必須逐階遞晉，並應依照左列規定：一、晉任必須考績合格，停年屆滿，且有上階官額者。」至於考績的規範另訂於《陸海空軍軍官士官任官條例施行細則》第13條：「本條例第七條第一款所定考績合格，其標準如左：一、將官：最近五年考績，須在二年甲上三年甲等以上。但最近一年考績分項評鑑，除體格一項依國軍將級晉任人員體格檢查規定外，其他各項在甲等以上。」無論是涉及私菸案抑或是黑鷹案而被處分的軍官，當年的考績勢必會受到影響，根本不可能得到甲等，更何況是甲上。是故，無論是柳惠千或顏有賢接任參謀本部情報次長而獲得升任中將，還是陳敏華晉升案，均已違反前述規定。除非例外符合上述條例的第8條：「軍官、士官於軍事上有特殊勳績者，得特令晉任，不受前二條規定之限制。」以陳敏華為例，縱然在大過後數月，就以2020年總統大選維安表現得到大功，似乎可主張本條的功過相抵要件。姑且不論媒體批評陳的表現是否有資格獲得大功的資格，選舉維安亦不屬於「軍事上」有特殊勳績，根本就與本條規定相牴觸。不可否認，之前也確有少數將官破格晉升的案例。惟涉及重大事件或個人不良品德者，幾無翻身餘地，遑論得到重大職位與升遷。反觀，民進黨執政後，即使觸犯底線，只要受到層峰關愛的眼神，都可以船過水無痕，公然違反《陸海空軍軍官士官任官條例》晉用親信。監察院該介入調查徇情枉法的人事案了吧？！
抵制俄國 「蝙蝠俠」臨時撤片 迪士尼、華納先後開槍！,2022-03-01,全球關注俄羅斯入侵烏克蘭戰爭的發展，紛紛祭出不同的制裁措施，除了對烏克蘭不同程度的金援和軍援外，娛樂產業也做出回應，像是禁止俄國參加歐洲歌唱大賽等之外，好萊塢各大電影公司亦開始有了動作。迪士尼首先宣...,https://stars.udn.com/star/story/10090/6131189,全球關注俄羅斯入侵烏克蘭戰爭的發展，紛紛祭出不同的制裁措施，除了對烏克蘭不同程度的金援和軍援外，娛樂產業也做出回應，像是禁止俄國參加歐洲歌唱大賽等之外，好萊塢各大電影公司亦開始有了動作。迪士尼首先宣布將在俄國時間3月10日要上映的皮克斯最新動畫長片「青春養成記」撤下檔期，後續該公司影片能否如期在俄羅斯上映，將視戰事發展做滾動式的調整，倘若俄羅斯繼續攻打烏克蘭，迪士尼的新片就會持續在當地消失。   對於好萊塢影業而言，過去幾年最大的市場中國從去年中起幾乎不存在，就算偶爾開放幾部片到當地上映，也因為和美國與世界其他地區檔期間隔好幾周甚至超過一個月，票房備受盜版衝擊而不如預期，俄羅斯市場變得更加重要，照理實在不能再放棄，然而俄羅斯造成烏克蘭不少人民被迫流亡、全球公憤，電影業也不好再顧著票房利益而無作為。   在迪士尼開了第一槍後，華納也跟進，宣布原定周四起在俄羅斯上映的最新巨片「蝙蝠俠」先暫停上映，希望俄烏戰爭能夠迅速、和平的收場。該片堪稱今年開年以來第一部超級英雄電影，早被俄羅斯觀眾期待，戲院業也盼望靠這些商業巨作提振過去兩年被新冠肺炎疫情重擊的生意，但目前確定無法在俄羅斯上映。近日仍照常在俄羅斯有上映好萊塢影片包括「情聖西哈諾」、「教父」50周年紀念重映等，其他美國大型電影公司還沒宣告是否跟進迪士尼與華納。「青春養成記」首開第一槍，宣告在俄羅斯暫不上片。圖／摘自imdb「青春養成記」首開第一槍，宣告在俄羅斯暫不上片。圖／摘自imdb
宏達電攜全球電信商布局 王雪紅：打造VIVERSE新生活,2022-03-01,宏達電今（1）日表示，在2022世界移動通信大會（MWC）上首次揭示HTC最新元宇宙概念－VIVERSE，且攜手全球頂尖電信商及全球獨立軟體供應商進行策略布局，打造專屬元宇宙服務；董事長王雪紅強調，...,https://tech.udn.com/tech/story/123153/6132299,  宏達電今（1）日表示，在2022世界移動通信大會（MWC）上首次揭示HTC最新元宇宙概念－VIVERSE，且攜手全球頂尖電信商及全球獨立軟體供應商進行策略布局，打造專屬元宇宙服務；董事長王雪紅強調，今年在MWC 展示全新的5G Reign 系列產品，她表示，「VIVE是品牌名稱，代表生活；Verse則代表生活的篇章」，「VIVERSE賦予我們創造更多美好回憶的能力，並鼓勵我們珍惜生命」 。   MWC世界行動通訊大會2月28日在西班牙巴塞隆納登場，宏達電董事長暨創辦人王雪紅展前在線上發表VIVERSE，勾勒未來願景，她在影片中提到，「在VIVE Reality發展之初，HTC的願景即是將科技及人文極致融合，釋放人們無限的想像力。在那時，我們就深信VIVE Reality 將開創一個前所未有的創新產業及文化革命」。   王雪紅說，「四年前，我們於MWC大會上提到，嶄新的科技正以前所未見的方式誕生，而未來驅動VIVE願景的關鍵將是VR、AR、AI、Blockchain與5G等尖端科技，而這也是我們要持續創新與專注的技術，這樣才能讓我們前進的步伐邁得更遠」。   王雪紅表示，「今年，我們將於MWC 2022上，展示全新的5G Reign 系列產品」；她指出， 「我們期盼的世界是讓消費者的完美體驗站在最前線，而創新科技則是隱藏於幕後的推手。在這個世界裡，我們可以突破所有藩籬與界限，可以無限制地揮灑創意、協作、遊玩、學習和擁有夢想。我們將這個世界取名為VIVERSE，這是我們的元宇宙版本」。   王雪紅強調，「VIVERSE是一個讓人沉浸其中、充滿奇妙新體驗的無邊際宇宙，同時也是通往我們合作夥伴創造的其他宇宙的快速傳送門。這是一個由人們眾人所創造、所擁有、可自由分享的開放式平台」。   王雪紅認為，「VIVE是我們的品牌名稱，代表的意思是生活；而Verse則代表生活的篇章；我們在VIVERSE裡的生活解決了時間和空間的限制，所以VIVERSE賦予我們創造更多美好回憶的能力， 並鼓勵我們珍惜生命」。   宏達電今日表示，攜手全球電信商打造無縫宇宙新生活，其中包含台灣三大電信公司，將共同打造全新VIVERSE宇宙新生活；除與電信商的合作以外，也將和高雄市政府攜手推行「元宇宙造鎮計畫」，目標在匯集台灣產業新量能及創造無限商機，聯手高市府及在地業者，將行政、藝文、觀光及運動等服務逐步轉入元宇宙，號召市民搶先進駐當「元住民」，打造高雄元宇宙生態系。   宏達電說， 5G網路的高傳輸、低延遲特性正是VIVERSE全新體驗裡不可或缺的基礎，HTC與台灣三大電信公司達成緊密策略合作共識，展開電信商5G服務與VIVERSE平台應用的整合，將打造專屬於電信商的優質元宇宙服務內容，同時並針對5G系統與終端設備共同研發，為5G發展更多元商用服務作準備，替用戶帶來超乎想像的新型態活動及商業模式。   亞太區總經理黃昭穎表示，「我們很興奮地宣布與中華電信、台灣大及遠傳結為合作夥伴，另外在全球範圍的合作對象更包含中國移動、中國電信、Etisalat、Hutch Group、Zain Group等頂尖電信營運商。期待與他們攜手將VIVERSE沉浸、無國界的全新體驗帶給每一個人」。💡 數位頻道也有YouTube囉 》》點我追隨新影音！ 📢 【周報】餵ChatGPT私人祕密全洩！LINE「四大類句子」一看就生氣 📢 【話題】水獺控必載！9款限時免費LINE貼圖 來用撒嬌話術「人家想要這個」 📢 【話題】iPhone 15全色系曝！平價版2新色Colorful 📢 中華光世代全新上網2方案外洩！舊用戶直接升級 把第四台光纖壓著打 📢 【懶人包】Suica實體卡停賣怎辦？還有這2卡「免押金」可以買 
抵制俄烏戰爭！　Volvo暫時停止俄羅斯市場銷售,2022-03-02,目前最令人矚目的世界新聞就是一觸即發的俄烏戰爭，雖然正在進行和談，但戰火似乎沒有減緩的趨勢，甚至還傳出俄國將動用核武來解決這場戰爭。而在其他國家的援助與對策部分，歐盟與其他經濟體已逐漸停止對俄羅斯的...,https://autos.udn.com/autos/story/7826/6135886,"目前最令人矚目的世界新聞就是一觸即發的俄烏戰爭，雖然正在進行和談，但戰火似乎沒有減緩的趨勢，甚至還傳出俄國將動用核武來解決這場戰爭。而在其他國家的援助與對策部分，歐盟與其他經濟體已逐漸停止對俄羅斯的相關往來、合作或服務，像是銀行匯兌、飛航船舶與貿易等，部分車廠則進一步地以停止銷售來抵制俄羅斯的戰爭行動。來自瑞典的汽車品牌Volvo，近日正式發出聲明，表示將暫時停止運輸與在俄羅斯當地的車輛銷售，包括一般乘用車與商用卡車。 摘自Volvo根據外媒Reuters的報導，在2021年Volvo在當地的車輛銷售量約為9,000輛，車輛分別由瑞典、中國、美國等工廠所供應。Volvo所發出的聲明稿表示，基於目前與俄羅斯在貿易往來間存在可能的風險，因此將暫時不會運送任何車輛製該國，直到有新的進展。卡車部分，雖說Volvo在當地設有工廠，且俄羅斯的銷量占了Volvo集團車輛總銷售的3%，但管理層同樣決議暫停生產與銷售作業，並表示以目前世界各國對俄羅斯的制裁、以及俄羅斯目前的安全狀況來看，停止所有生產銷售似乎是較好的對策。另一方面，Daimler卡車也同樣表示，為避免受到相關的影響衝擊，暫停俄國市場的銷售，包括與當地卡車製造商Kamaz的合作。一份Daimler內部聲明中表示，Kamaz卡車的生產目的僅供一般商業使用，並在這樣的原則下進行合作，後續的相關管制與制裁措施，則需視德國或歐盟政府的決定。而來自法國的Renault，則因為俄烏兩國的貿易中斷，導致工廠停產。 摘自Volvo"
國民黨對烏克蘭的論述：暴露自身國際政治與外交上的認知缺乏,2022-03-02,要評論國際事務的新聞事件，理解體系的性質、掌握政策的時空背景、擁有外交史的底蘊甚為關鍵，如果只是囫圇吞棗盡舉些錯誤類比，只是暴露了自己在知識論證與邏輯演繹的貧乏；不客氣說，會這麼做的人除了無知外，很...,https://opinion.udn.com/opinion/story/12561/6134749,
俄烏戰讓油價衝破100美元大關 布局原物料股有賺頭？投資人得先留意股價淨值比,2022-03-02,【文 / 呂玨陞】俄烏戰爭爆發後，油價一度衝破1百美元大關，通膨持續升壓，在此之下，原物料股顯然成為各方焦點；然而，鋼鐵、塑化、水泥……，各自背後的題材強度卻有不同。農曆年過後，台股雖然一度站上萬8...,https://udn.com/news/story/6839/6134120,【文 / 呂玨陞】俄烏戰爭爆發後，油價一度衝破1百美元大關，通膨持續升壓，在此之下，原物料股顯然成為各方焦點；然而，鋼鐵、塑化、水泥……，各自背後的題材強度卻有不同。農曆年過後，台股雖然一度站上萬8點，但漲升主力卻不是電子股，而是由傳統產業接棒。尤其是原物料族群中的鋼鐵股，農曆年後以來，上市鋼鐵指數漲幅逾8％，甚至曾經一度漲逾10％，似有重現去年「鋼鐵人」的氣勢。對此，兆豐國際投顧研究部協理黃國偉指出，每逢全球經濟復甦，鋼鐵的需求面往往就會同步跟進，而根據IMF（國際貨幣基金組織）估計，今年全球GDP會有4.5％至4.9％的成長幅度，雖然不如去年的5.9％，「但是回頭看全球經濟成長史，超過4％以上就可以說是超級罕見的成長，所以全球景氣還是熱到不行。」鋼價全面性調漲 買盤進駐若從鋼價來看，黃國偉分析，去年第四季自高點滑落後，至今年2月價格已確定反彈，由於來自中國的供給減少、美國對於基礎建設的需求增加，因此這一波的鋼價全面性調漲，結構應該頗為堅實。他進一步指出，「現在的轉折跟北京冬季奧運有絕對關係，中國辦理國際型賽事前都會好好地整理門面。所以從去年第4季開始，華北周遭高汙染工廠全都停工。」而今冬奧結束、加上農曆年後通常會有拉貨潮，買盤進駐並不意外。不過，有別於鋼鐵產業的前景清朗，其餘原物料族群的基本面強度就相對混沌一些。塑化、橡膠有望迎轉機今年以來，布蘭特原油價格漲幅逾21％，在俄烏戰爭開打之後，更曾一度出現每桶原油漲破1百美元盛況；依過去經驗，原物料價格往往與國際油價息息相關，尤其塑化類股，更是對油價波動相對敏感，加上農曆年後上市塑化指數漲幅僅1.3％，遠不及鋼鐵指數的8％表現，在在引發市場對塑化股後市的想像。不過，這些對塑化股的期待心態，專家卻程度不一地先澆了幾盆冷水。先看油價，華南投顧董事長儲祥生表示，油價確實是推升通膨的力道，但美國總統拜登正受通膨嚴重導致民調低迷的煎熬，已經決定釋出戰備庫存打壓油價，且目前對俄羅斯祭出的各種經濟制裁措施中，顯然也刻意避開對俄羅斯原油供給的環節，實質來看，油價後市暫不宜過度高估。至於塑化指數漲幅遠遠落後鋼鐵指數，黃國偉直言：「關鍵就是下游需求不夠。」他指出，從油價最主要的受惠者台塑化幾乎都沒有漲價，就能多少體會到下游需求不算強勁。另一方面，中國去年發出的限塑令同樣也影響下游需求，「不過在冬奧結束後，需求可能會稍微好轉。」黃國偉進一步指出，若需求確實出現好轉跡象，可先相對看好塑化產業鏈中游的相關製品，如乙烯系列產品PVC（聚氯乙烯）、PE（聚乙烯）等，主要原因在於乙烯原料價格易跌難漲，只要下游需求回補，終端售價漲價，在成本沒有增加之下，就會造成原物料利差擴大的利多。另一方面，橡膠（丁二烯）也有機會迎來轉機，「過去2年因為全球汽車市況欠佳，橡膠主要需求來源的輪胎也沉寂好一段時間，如今預估今年車市緩步回升，輪胎也有可能會刺激橡膠的需求。」總結塑化產業鏈，黃國偉認為關鍵不該放在「成本漲跌」的議題，還是得觀察市場上對塑化產品的需求，若如預期出現需求轉強現象，可先以反彈格局視之。至於其他原物料族群如水泥、玻璃、造紙等，產品價格或有調漲，但目前漲幅仍只是反映成本，對於獲利幫助不大。以水泥來說，即使水泥去年第四季有因為旺季漲價，然而煤炭等成本也持續增加，水泥的每噸毛利不增反減。從需求面來看，放眼全球，目前水泥需求的最大來源經濟體就是中國，但由於中國能耗雙控政策、恒大集團破產等因素，導致中國需求不佳，因此短期並不看多。落實在選股策略上，除了各族群的基本面題材強弱有別，投資人也可留意個股的股價淨值比（PB），目前多數原物料股多在兩倍以下，若有題材搭配，應可期待程度不一的上漲空間。但黃國偉也提醒，今年資金可能不像過去兩年那樣寬鬆，不要太過期待去年原物料大爆發的行情，「像是PB漲到兩倍以上甚至3倍的個股，就要小心有超漲之虞了。」更多內容，請參閱最新一期《今周刊》(第1315期)閱讀更多文章，歡迎加入今周刊粉絲團&LINE延伸閱讀》最新！巴菲特2022年致股東公開信的13條啟示：再次強調，永遠不要做空美國5大金控曝險俄羅斯近千億！俄烏談判未成、普丁下「這禁令」反擊　存股族嚇：金融股完了…用「內褲下毒」對付政敵！曾與老鼠「同住」、在街頭被霸凌，普丁當年如何成為俄羅斯總統？
美中的印太地緣政治局勢，亞洲的衝突核心，未來將何去何從？,2022-03-02,《季風亞洲》這裡將來也許會合為一個世界，但目前仍是兩個世界，麻六甲海峽仍是一個偉大海洋文明的終點和另一個的起點。中國以內陸大國之姿趨向印度洋，在沿岸國家例如巴基斯坦、斯里蘭卡、孟加拉和緬甸尋找出海口...,https://udn.com/umedia/story/12828/6097513,
烏克蘭戰事上「漏算2點」 共軍能閃電攻台嗎？他點出答案,2022-03-02,俄烏大戰進入第7天，雙方首輪談判未果，仍在交火當中。醫師洪浩雲認為，戰爭最高級的勝利是讓對方根本不敢打，烏克蘭有做到，只是漏算了「俄羅斯的瘋狂」、「歐洲盟友的膽小」兩點，也提到共軍有沒有辦法完全保密...,https://udn.com/news/story/120911/6133768,俄烏大戰進入第7天，雙方首輪談判未果，仍在交火當中。醫師洪浩雲認為，戰爭最高級的勝利是讓對方根本不敢打，烏克蘭有做到，只是漏算了「俄羅斯的瘋狂」、「歐洲盟友的膽小」兩點，也提到共軍有沒有辦法完全保密，閃電攻台，答案是「辦不到」。洪浩雲在臉書指出，俄烏戰事在開打前就有傳言，實際上開打前戰爭就已經開始，事前情報工作很重要，反看如果中國要攻台，有沒有辦法做到完全保密，忽然閃電出擊，洪浩雲認為答案是「辦不到」，最近一次沒有打成的台海戰爭是95年飛彈危機，當時的美國航母戰鬥群就在台灣海峽。另外洪浩雲也說，後勤補給是重中之重，很難想像俄軍在戰場上還會出現供應不足的情況，烏克蘭也有做到戰爭的最高級勝利，也就是「讓對方根本不敢打」，烏克蘭的國民意識很強，周邊拉幫結派的對象也夠多，只是卻漏算了兩點，分別是「俄羅斯的瘋狂」和「歐洲盟友的膽小」，所以只好退而求其次，讓戰事真的發生，再向對方證明「你真的不該打」。洪浩雲最後也說，就算戰前勝算再高，一旦戰事開打，國家絕對會有損失，所以「讓對方不敢開打」是平時的要務，俄國誤判情勢的一個點是烏克蘭那邊有親俄的聲音存在「因為親俄的聲音反倒引發俄國侵略」這個邏輯很奇怪但真實存在，他建議「台灣最好想一想，該怎麼處理島上親中的意見」。
台股基金 漲贏大盤,2022-03-02,在通膨、升息預期、戰爭等威脅環伺下，台股2月上沖下洗後出現拉回0.2%走勢，但台股基金在經理人選股功力加持下，2月整體仍繳出正報酬，平均績效達2%，同時打敗大盤及電子指數，台新台灣中小基金以黑馬之姿...,https://fund.udn.com/fund/story/5854/6132975,"在通膨、升息預期、戰爭等威脅環伺下，台股2月上沖下洗後出現拉回0.2%走勢，但台股基金在經理人選股功力加持下，2月整體仍繳出正報酬，平均績效達2%，同時打敗大盤及電子指數，台新台灣中小基金以黑馬之姿衝出，單月績效達8.1%掄元。不僅台新台灣中小，包括台新中國通、安聯台灣科技、安聯台灣智慧、滙豐成功、瀚亞菁華、台新主流、鋒裕匯理阿波羅等八檔單月報酬率均超過5%。如進一步看台股基金績效前15名，台新投信有三檔進榜，安聯、統一、富邦投信各有兩檔入榜，滙豐、瀚亞、鋒裕匯理、PGIM保德信、國泰、聯邦等各有一檔。facebook展望台股後市，台新台灣中小基金經理人吳繼先表示，聯準會3月升息已成定局，現階段對股市影響較大的還是聯準會的貨幣政策，估計俄羅斯入侵烏克蘭評估對台股影響為短期。通常股市在量化寬鬆結束期間會出現劇烈震盪，但因整體GDP與企業獲利仍維持成長，因此台股的年線會是最低防線，且隨著時間進入2022年，年線位置會越墊越高，預期在17,000點具強力支撐。統一投信也認為，俄烏區域衝突演變成全面大規模戰爭的機率偏低，1月上市櫃企業營收亮眼，為歷年同期最高並連續11個月站穩3兆元大關，加上多數公司法說會正向，對台股後市不看淡。投資人可鎖定高成長與低基期，2022年能成長15%以上的產業個股已屬於高成長，看好高速傳輸IC/ASIC族群、晶圓代工族群、ABF載板族群；至於股價基期低，但獲利數字仍佳者具有補漲機會，看好航運類股、驅動IC族群，及特殊利基型傳產。"
